Orthogroup	E_salsugineum	S_parvula
OG0010009	Thhalv10003765m.g	Sp2g22500
OG0010010	Thhalv10004061m.g	Sp2g22470
OG0010011	Thhalv10004978m.g	Sp2g22440
OG0010012	Thhalv10003767m.g	Sp2g22380
OG0010013	Thhalv10004898m.g	Sp2g22360
OG0010014	Thhalv10004910m.g, Thhalv10015313m.g	Sp2g22330
OG0010015	Thhalv10004250m.g	Sp2g22310
OG0010016	Thhalv10005131m.g	Sp2g22300
OG0010017	Thhalv10004426m.g	Sp2g22280
OG0010018	Thhalv10004121m.g	Sp2g22230
OG0010019	Thhalv10004050m.g	Sp2g22220
OG0010020	Thhalv10003828m.g	Sp2g22190
OG0010021	Thhalv10005028m.g	Sp2g22180
OG0010022	Thhalv10003659m.g, Thhalv10003665m.g	Sp2g22170
OG0010023	Thhalv10005514m.g	Sp2g22160
OG0010024	Thhalv10005310m.g	Sp2g22030
OG0010025	Thhalv10004060m.g	Sp2g22020
OG0010026	Thhalv10004654m.g	Sp2g21970
OG0010027	Thhalv10003915m.g	Sp2g21900
OG0010028	Thhalv10004692m.g	Sp2g21890
OG0010029	Thhalv10004493m.g	Sp2g21850
OG0010030	Thhalv10004002m.g	Sp2g21840
OG0010031	Thhalv10003904m.g	Sp2g21830
OG0010033	Thhalv10003790m.g	Sp2g21810
OG0010034	Thhalv10005007m.g	Sp2g21780
OG0010035	Thhalv10004043m.g	Sp2g21750
OG0010036	Thhalv10003585m.g	Sp2g21740
OG0010037	Thhalv10005156m.g	Sp2g21730
OG0010038	Thhalv10004371m.g	Sp2g21680
OG0010039	Thhalv10004076m.g	Sp2g21560
OG0010040	Thhalv10004808m.g	Sp2g21540
OG0010041	Thhalv10004558m.g	Sp2g21520
OG0010042	Thhalv10003643m.g	Sp2g21510
OG0010043	Thhalv10004981m.g	Sp2g21480
OG0010044	Thhalv10003980m.g	Sp2g21470
OG0010045	Thhalv10005177m.g	Sp2g21380
OG0010046	Thhalv10005106m.g	Sp2g21360
OG0010047	Thhalv10004386m.g	Sp2g21320
OG0010048	Thhalv10004695m.g	Sp2g21260
OG0010049	Thhalv10003725m.g	Sp2g21160
OG0010050	Thhalv10003593m.g	Sp2g21150
OG0010051	Thhalv10004305m.g	Sp2g21080
OG0010052	Thhalv10003550m.g	Sp2g21040
OG0010053	Thhalv10004669m.g	Sp2g20950
OG0010054	Thhalv10004288m.g	Sp2g20900
OG0010055	Thhalv10005730m.g	Sp2g20880
OG0010056	Thhalv10004245m.g	Sp2g20820
OG0010057	Thhalv10003780m.g	Sp2g20800
OG0010058	Thhalv10004554m.g	Sp2g20780
OG0010059	Thhalv10004542m.g	Sp2g20750
OG0010060	Thhalv10020613m.g	Sp3g04200
OG0010061	Thhalv10004396m.g	Sp2g20670
OG0010062	Thhalv10004360m.g	Sp2g20640
OG0010063	Thhalv10004765m.g	Sp2g20620
OG0010064	Thhalv10004565m.g	Sp2g20610
OG0010065	Thhalv10004533m.g	Sp2g20530
OG0010066	Thhalv10003562m.g	Sp2g20490
OG0010067	Thhalv10003818m.g	Sp2g20360
OG0010068	Thhalv10004543m.g	Sp2g20350
OG0010069	Thhalv10004982m.g	Sp2g20270
OG0010070	Thhalv10004283m.g	Sp2g20250
OG0010071	Thhalv10004720m.g	Sp2g20240
OG0010072	Thhalv10004237m.g	Sp2g20200
OG0010073	Thhalv10003748m.g	Sp2g20160
OG0010074	Thhalv10004435m.g	Sp2g20150
OG0010075	Thhalv10004951m.g	Sp2g20080
OG0010076	Thhalv10004570m.g	Sp2g20040
OG0010077	Thhalv10004408m.g	Sp2g20030
OG0010078	Thhalv10004844m.g	Sp2g19970
OG0010079	Thhalv10004464m.g	Sp2g19920
OG0010080	Thhalv10003750m.g	Sp2g19900
OG0010081	Thhalv10003714m.g	Sp2g19870
OG0010082	Thhalv10005135m.g	Sp2g19860
OG0010084	Thhalv10005363m.g	Sp2g19670
OG0010085	Thhalv10003778m.g	Sp2g19630
OG0010086	Thhalv10004911m.g	Sp2g19610
OG0010087	Thhalv10004047m.g	Sp2g19480
OG0010088	Thhalv10005101m.g	Sp2g19470
OG0010089	Thhalv10003518m.g	Sp2g19460
OG0010090	Thhalv10004478m.g	Sp2g19430
OG0010092	Thhalv10004544m.g	Sp2g19360
OG0010093	Thhalv10023920m.g, Thhalv10005194m.g	Sp2g19320
OG0010095	Thhalv10005585m.g	Sp2g19280
OG0010096	Thhalv10005202m.g	Sp2g19260
OG0010097	Thhalv10004656m.g	Sp2g19250
OG0010098	Thhalv10004618m.g	Sp2g19240
OG0010099	Thhalv10003813m.g	Sp2g19200
OG0010100	Thhalv10003630m.g	Sp2g19150
OG0010101	Thhalv10004673m.g	Sp2g19100
OG0010102	Thhalv10004460m.g	Sp2g19030
OG0010103	Thhalv10004803m.g	Sp2g19010
OG0010104	Thhalv10004230m.g	Sp2g18970
OG0010105	Thhalv10004154m.g	Sp2g18960
OG0010106	Thhalv10004513m.g	Sp2g18950
OG0010107	Thhalv10003906m.g	Sp2g18930
OG0010108	Thhalv10004031m.g	Sp2g18920
OG0010109	Thhalv10005050m.g	Sp2g18850
OG0010110	Thhalv10004357m.g	Sp2g18840
OG0010111	Thhalv10003863m.g	Sp2g18800
OG0010112	Thhalv10004189m.g	Sp2g18790
OG0010113	Thhalv10003642m.g	Sp2g18760
OG0010114	Thhalv10005371m.g	Sp2g18750
OG0010115	Thhalv10003930m.g	Sp2g18740
OG0010116	Thhalv10003660m.g	Sp2g18710
OG0010117	Thhalv10003907m.g	Sp2g18700
OG0010118	Thhalv10003546m.g	Sp2g18680
OG0010119	Thhalv10004420m.g	Sp2g18670
OG0010120	Thhalv10004340m.g	Sp2g18600
OG0010121	Thhalv10004384m.g	Sp2g18590
OG0010122	Thhalv10004053m.g	Sp2g18550
OG0010124	Thhalv10003552m.g	Sp2g18530
OG0010125	Thhalv10003567m.g	Sp2g18500
OG0010126	Thhalv10005600m.g	Sp2g18490
OG0010127	Thhalv10004881m.g	Sp2g18460
OG0010128	Thhalv10004383m.g	Sp2g18450
OG0010129	Thhalv10003674m.g	Sp2g18440
OG0010130	Thhalv10004241m.g	Sp2g18400
OG0010131	Thhalv10005189m.g	Sp2g18390
OG0010132	Thhalv10004270m.g	Sp2g18360
OG0010133	Thhalv10003696m.g	Sp2g18350
OG0010134	Thhalv10004416m.g	Sp2g18290
OG0010135	Thhalv10005611m.g	Sp2g18270
OG0010137	Thhalv10004454m.g	Sp2g18150
OG0010138	Thhalv10004826m.g	Sp2g18120
OG0010139	Thhalv10005370m.g	Sp2g18110
OG0010140	Thhalv10005153m.g	Sp2g18060
OG0010141	Thhalv10005357m.g	Sp2g17980
OG0010142	Thhalv10005647m.g	Sp2g17970
OG0010143	Thhalv10003599m.g	Sp2g17920
OG0010144	Thhalv10005014m.g	Sp2g17880
OG0010145	Thhalv10005526m.g	Sp2g17850
OG0010146	Thhalv10003866m.g	Sp2g17820
OG0010147	Thhalv10004549m.g	Sp2g17810
OG0010148	Thhalv10004355m.g	Sp2g17800
OG0010149	Thhalv10005146m.g	Sp2g17780
OG0010150	Thhalv10004026m.g	Sp2g17770
OG0010151	Thhalv10005148m.g	Sp2g17760
OG0010152	Thhalv10005724m.g	Sp2g17730
OG0010153	Thhalv10004879m.g	Sp2g17710
OG0010154	Thhalv10004648m.g	Sp2g17650
OG0010155	Thhalv10005292m.g	Sp2g17640
OG0010156	Thhalv10004712m.g	Sp2g17620
OG0010157	Thhalv10011997m.g, Thhalv10004328m.g	Sp2g17610
OG0010158	Thhalv10003503m.g	Sp2g17500
OG0010159	Thhalv10004055m.g	Sp2g17390
OG0010161	Thhalv10005682m.g	Sp2g17310
OG0010163	Thhalv10005165m.g	Sp2g17260
OG0010164	Thhalv10004627m.g	Sp2g17250
OG0010165	Thhalv10005502m.g	Sp2g17240
OG0010166	Thhalv10004634m.g	Sp2g17230
OG0010167	Thhalv10003844m.g	Sp2g17210
OG0010168	Thhalv10004896m.g	Sp2g17190
OG0010169	Thhalv10004882m.g	Sp2g17170
OG0010170	Thhalv10004449m.g	Sp2g17140
OG0010171	Thhalv10004977m.g	Sp2g17110
OG0010172	Thhalv10005387m.g	Sp2g17080, Sp7g01820
OG0010173	Thhalv10004446m.g	Sp2g17050
OG0010174	Thhalv10003580m.g	Sp2g17040
OG0010175	Thhalv10003517m.g	Sp2g17030
OG0010176	Thhalv10005696m.g	Sp2g17010
OG0010177	Thhalv10003775m.g	Sp2g17000
OG0010178	Thhalv10004293m.g	Sp2g16980
OG0010179	Thhalv10004246m.g	Sp2g16970
OG0010180	Thhalv10004956m.g	Sp2g16950
OG0010181	Thhalv10003537m.g	Sp2g16930
OG0010182	Thhalv10005709m.g	Sp2g16900
OG0010183	Thhalv10004260m.g	Sp2g16850
OG0010184	Thhalv10003551m.g	Sp2g16840
OG0010185	Thhalv10005366m.g	Sp2g16790
OG0010186	Thhalv10005120m.g	Sp2g16780, Sp5g11700
OG0010187	Thhalv10004025m.g	Sp2g16770
OG0010188	Thhalv10003895m.g	Sp2g16750
OG0010189	Thhalv10004412m.g	Sp2g16740
OG0010190	Thhalv10004961m.g	Sp2g16690
OG0010191	Thhalv10004728m.g	Sp2g16670
OG0010192	Thhalv10005624m.g	Sp2g16640
OG0010193	Thhalv10003629m.g	Sp2g16520
OG0010195	Thhalv10004822m.g	Sp2g16470
OG0010196	Thhalv10004158m.g	Sp2g16450
OG0010197	Thhalv10005008m.g	Sp2g16330
OG0010198	Thhalv10004988m.g	Sp2g16270
OG0010199	Thhalv10005161m.g	Sp2g16230
OG0010200	Thhalv10004992m.g	Sp2g16180
OG0010201	Thhalv10004391m.g	Sp2g16130
OG0010202	Thhalv10004377m.g	Sp2g16120
OG0010203	Thhalv10005021m.g	Sp2g16110
OG0010204	Thhalv10003772m.g	Sp2g15920
OG0010205	Thhalv10004350m.g	Sp2g15910
OG0010206	Thhalv10003992m.g	Sp2g15880
OG0010207	Thhalv10005093m.g	Sp2g15860
OG0010208	Thhalv10004768m.g	Sp2g15830
OG0010209	Thhalv10004401m.g	Sp2g15820
OG0010210	Thhalv10004197m.g	Sp2g15750
OG0010211	Thhalv10004137m.g	Sp2g15720
OG0010212	Thhalv10004491m.g	Sp2g15690
OG0010213	Thhalv10003891m.g	Sp2g15680
OG0010214	Thhalv10004130m.g	Sp2g15610
OG0010215	Thhalv10004356m.g	Sp2g15590
OG0010216	Thhalv10004667m.g	Sp2g15580
OG0010217	Thhalv10004793m.g	Sp2g15570
OG0010218	Thhalv10004120m.g	Sp2g15560
OG0010219	Thhalv10003920m.g	Sp2g15520
OG0010221	Thhalv10005263m.g	Sp2g15330
OG0010222	Thhalv10003973m.g	Sp2g15300
OG0010223	Thhalv10004128m.g	Sp2g15240
OG0010224	Thhalv10004359m.g	Sp2g15210
OG0010225	Thhalv10005512m.g	Sp2g15190
OG0010226	Thhalv10004759m.g	Sp2g15160
OG0010227	Thhalv10004489m.g	Sp2g15150
OG0010228	Thhalv10004526m.g	Sp2g15130
OG0010229	Thhalv10004824m.g	Sp2g15000
OG0010230	Thhalv10020538m.g	Sp3g12410
OG0010231	Thhalv10020706m.g	Sp3g12400
OG0010232	Thhalv10021763m.g	Sp3g12340
OG0010233	Thhalv10007139m.g	Sp1g01020
OG0010234	Thhalv10006637m.g	Sp1g01070
OG0010235	Thhalv10008482m.g	Sp1g01130
OG0010236	Thhalv10008355m.g	Sp1g01200
OG0010237	Thhalv10008068m.g	Sp1g01280
OG0010238	Thhalv10008618m.g	Sp1g01290
OG0010239	Thhalv10009390m.g	Sp1g01460
OG0010240	Thhalv10007347m.g	Sp1g01470
OG0010241	Thhalv10008363m.g	Sp1g01500
OG0010242	Thhalv10007463m.g	Sp1g01510
OG0010243	Thhalv10009031m.g	Sp1g01520
OG0010244	Thhalv10007870m.g	Sp1g01630
OG0010245	Thhalv10009111m.g	Sp1g01660
OG0010246	Thhalv10009571m.g	Sp1g01670
OG0010247	Thhalv10008633m.g	Sp1g01680
OG0010248	Thhalv10006597m.g	Sp1g01710
OG0010249	Thhalv10008162m.g	Sp1g01720
OG0010250	Thhalv10008730m.g	Sp1g01730
OG0010251	Thhalv10008908m.g	Sp1g01790
OG0010252	Thhalv10009124m.g	Sp1g01900
OG0010253	Thhalv10007546m.g	Sp1g01950
OG0010254	Thhalv10008317m.g	Sp1g02020
OG0010255	Thhalv10009479m.g	Sp1g02110
OG0010256	Thhalv10008907m.g	Sp1g02180
OG0010257	Thhalv10006729m.g	Sp1g02185
OG0010259	Thhalv10006762m.g	Sp1g02300
OG0010260	Thhalv10009886m.g	Sp1g02310
OG0010261	Thhalv10008200m.g	Sp1g02360
OG0010262	Thhalv10006805m.g	Sp1g02370
OG0010263	Thhalv10008490m.g	Sp1g02430
OG0010264	Thhalv10027149m.g	Sp7g14860
OG0010265	Thhalv10024194m.g	Sp7g14850
OG0010266	Thhalv10025637m.g	Sp7g14840
OG0010267	Thhalv10024390m.g	Sp7g14810
OG0010268	Thhalv10025677m.g	Sp7g14760
OG0010269	Thhalv10027022m.g	Sp7g14730
OG0010270	Thhalv10026021m.g	Sp7g14710
OG0010271	Thhalv10024420m.g	Sp7g14690
OG0010272	Thhalv10026169m.g	Sp7g14680
OG0010273	Thhalv10026380m.g	Sp7g14670
OG0010274	Thhalv10025009m.g	Sp7g14630
OG0010275	Thhalv10012828m.g	Sp6g25740
OG0010276	Thhalv10013373m.g	Sp6g25750
OG0010277	Thhalv10012865m.g	Sp6g25760
OG0010278	Thhalv10013460m.g	Sp6g25780
OG0010279	Thhalv10012423m.g	Sp6g25800
OG0010280	Thhalv10013401m.g	Sp6g25820
OG0010281	Thhalv10013876m.g	Sp6g25890
OG0010282	Thhalv10013606m.g	Sp6g25900
OG0010283	Thhalv10015717m.g	Sp6g25920
OG0010284	Thhalv10014852m.g	Sp6g26000
OG0010285	Thhalv10013729m.g	Sp6g26080
OG0010286	Thhalv10014046m.g	Sp6g26170
OG0010287	Thhalv10014873m.g	Sp6g26210
OG0010288	Thhalv10013080m.g	Sp6g26230
OG0010289	Thhalv10015705m.g	Sp6g26290
OG0010290	Thhalv10013530m.g	Sp6g26300
OG0010291	Thhalv10013163m.g	Sp6g26400
OG0010292	Thhalv10014907m.g	Sp6g26410
OG0010293	Thhalv10015580m.g	Sp6g26420
OG0010294	Thhalv10013634m.g	Sp6g26470
OG0010295	Thhalv10013330m.g	Sp6g26490
OG0010296	Thhalv10014120m.g	Sp6g26510
OG0010297	Thhalv10012455m.g	Sp6g26540
OG0010298	Thhalv10014137m.g	Sp6g26550
OG0010299	Thhalv10014195m.g	Sp6g26560
OG0010300	Thhalv10013602m.g	Sp6g26580
OG0010301	Thhalv10014961m.g	Sp6g26610
OG0010302	Thhalv10015963m.g	Sp6g26640
OG0010303	Thhalv10014121m.g	Sp6g26650
OG0010304	Thhalv10012819m.g	Sp6g26690
OG0010305	Thhalv10013879m.g	Sp6g26710
OG0010306	Thhalv10014009m.g	Sp6g26760
OG0010307	Thhalv10013104m.g	Sp6g26840
OG0010308	Thhalv10014812m.g	Sp6g26860
OG0010309	Thhalv10014832m.g	Sp6g26870
OG0010310	Thhalv10014860m.g	Sp6g26880
OG0010311	Thhalv10014026m.g	Sp6g26940
OG0010312	Thhalv10014934m.g	Sp6g26950
OG0010313	Thhalv10015946m.g	Sp6g26990
OG0010314	Thhalv10014664m.g	Sp6g27020
OG0010315	Thhalv10013472m.g	Sp6g27110
OG0010317	Thhalv10013718m.g	Sp6g27220
OG0010318	Thhalv10012670m.g	Sp6g27260
OG0010319	Thhalv10013428m.g	Sp6g27310
OG0010320	Thhalv10012684m.g	Sp6g27340
OG0010321	Thhalv10014050m.g	Sp6g27350
OG0010322	Thhalv10014130m.g	Sp6g27360
OG0010323	Thhalv10012846m.g	Sp6g27430
OG0010324	Thhalv10014453m.g	Sp6g27450
OG0010325	Thhalv10015756m.g	Sp6g27510
OG0010326	Thhalv10013528m.g	Sp6g27550
OG0010327	Thhalv10014086m.g	Sp6g27570
OG0010328	Thhalv10012966m.g	Sp6g27580
OG0010329	Thhalv10013675m.g	Sp6g27600
OG0010330	Thhalv10013986m.g	Sp6g27620
OG0010331	Thhalv10012976m.g	Sp6g27630
OG0010332	Thhalv10013999m.g	Sp6g27640
OG0010333	Thhalv10014713m.g	Sp6g27680
OG0010334	Thhalv10021755m.g	Sp6g27700
OG0010335	Thhalv10014313m.g	Sp6g27780
OG0010336	Thhalv10014784m.g	Sp6g27790
OG0010337	Thhalv10014049m.g	Sp6g27850
OG0010338	Thhalv10012518m.g	Sp6g27860
OG0010339	Thhalv10016107m.g	Sp6g27870
OG0010340	Thhalv10015375m.g	Sp6g27910
OG0010341	Thhalv10013713m.g	Sp6g27930
OG0010342	Thhalv10012836m.g	Sp6g27965
OG0010343	Thhalv10013684m.g	Sp6g27970
OG0010344	Thhalv10014997m.g	Sp6g27980
OG0010345	Thhalv10013176m.g	Sp6g27990
OG0010346	Thhalv10014539m.g	Sp6g28000
OG0010347	Thhalv10013709m.g	Sp6g28020
OG0010348	Thhalv10013742m.g	Sp6g28090
OG0010349	Thhalv10012948m.g	Sp6g28130
OG0010350	Thhalv10013946m.g	Sp6g28180
OG0010351	Thhalv10014393m.g	Sp6g28200
OG0010352	Thhalv10013629m.g	Sp6g28210
OG0010353	Thhalv10015850m.g	Sp6g28230
OG0010354	Thhalv10013685m.g	Sp6g28290
OG0010355	Thhalv10013036m.g	Sp6g28300
OG0010356	Thhalv10014794m.g	Sp6g28370
OG0010357	Thhalv10013286m.g	Sp6g28380
OG0010358	Thhalv10013581m.g	Sp6g28390
OG0010359	Thhalv10013604m.g	Sp6g28480
OG0010360	Thhalv10015075m.g	Sp6g28500
OG0010361	Thhalv10013825m.g	Sp6g28520
OG0010362	Thhalv10013619m.g	Sp6g28530
OG0010363	Thhalv10014486m.g	Sp6g28570
OG0010364	Thhalv10015968m.g, Thhalv10002882m.g	Sp6g28620
OG0010365	Thhalv10019520m.g	Sp5g26270
OG0010366	Thhalv10018516m.g	Sp5g26260
OG0010367	Thhalv10019290m.g	Sp5g26220
OG0010368	Thhalv10019710m.g	Sp5g26140
OG0010369	Thhalv10019301m.g	Sp5g26130
OG0010370	Thhalv10019376m.g	Sp5g26060
OG0010371	Thhalv10019241m.g	Sp5g25990
OG0010372	Thhalv10019195m.g	Sp5g25980
OG0010373	Thhalv10019160m.g	Sp5g25940
OG0010374	Thhalv10018598m.g	Sp5g25920
OG0010375	Thhalv10018439m.g	Sp5g25890
OG0010376	Thhalv10018207m.g	Sp5g25770
OG0010377	Thhalv10019747m.g	Sp5g25570
OG0010378	Thhalv10018357m.g	Sp5g25510
OG0010379	Thhalv10018978m.g	Sp5g25490
OG0010380	Thhalv10019350m.g	Sp5g25470
OG0010381	Thhalv10018442m.g	Sp5g25390
OG0010382	Thhalv10018613m.g	Sp5g25360
OG0010383	Thhalv10019170m.g	Sp5g25350
OG0010384	Thhalv10018424m.g	Sp5g25300
OG0010385	Thhalv10018393m.g	Sp5g25270
OG0010386	Thhalv10018717m.g	Sp5g25260
OG0010387	Thhalv10018164m.g	Sp5g25250
OG0010388	Thhalv10018633m.g	Sp5g25220
OG0010389	Thhalv10019352m.g	Sp5g25080
OG0010390	Thhalv10019743m.g	Sp5g25050
OG0010391	Thhalv10018260m.g	Sp5g25020
OG0010392	Thhalv10018677m.g	Sp5g24930
OG0010393	Thhalv10019205m.g	Sp5g24830
OG0010394	Thhalv10018456m.g	Sp5g24790
OG0010395	Thhalv10019631m.g	Sp5g24760
OG0010396	Thhalv10018221m.g	Sp5g24730
OG0010397	Thhalv10025826m.g	Sp7g16180
OG0010398	Thhalv10018601m.g	Sp5g24680
OG0010399	Thhalv10019614m.g	Sp5g24600
OG0010400	Thhalv10018405m.g	Sp5g24580
OG0010401	Thhalv10018997m.g	Sp5g24570
OG0010402	Thhalv10019103m.g	Sp5g24440
OG0010404	Thhalv10018352m.g	Sp5g24400
OG0010405	Thhalv10018761m.g	Sp5g24320
OG0010406	Thhalv10018532m.g	Sp5g24290
OG0010407	Thhalv10019332m.g	Sp5g24280, Sp1g22340
OG0010408	Thhalv10018377m.g	Sp5g24260
OG0010409	Thhalv10019616m.g	Sp5g24240
OG0010410	Thhalv10018133m.g	Sp5g24130
OG0010411	Thhalv10018444m.g	Sp5g24060
OG0010412	Thhalv10017999m.g	Sp5g24020
OG0010413	Thhalv10019292m.g	Sp5g23980
OG0010414	Thhalv10018830m.g	Sp5g23970
OG0010415	Thhalv10018353m.g	Sp5g23940
OG0010416	Thhalv10018496m.g	Sp5g23930
OG0010418	Thhalv10027768m.g	Sp7g04350
OG0010419	Thhalv10027814m.g	Sp7g04360
OG0010420	Thhalv10028111m.g	Sp7g04690
OG0010421	Thhalv10027959m.g	Sp7g04720
OG0010422	Thhalv10028240m.g, Thhalv10028002m.g	Sp7g04800
OG0010424	Thhalv10027781m.g	Sp7g04960
OG0010425	Thhalv10028036m.g	SpUn0422_0010
OG0010425	Thhalv10028065m.g	SpUn0005_0090
OG0010426	Thhalv10027857m.g	Sp7g05110
OG0010427	Thhalv10028362m.g	Sp6g00130
OG0010428	Thhalv10028964m.g	Sp6g00140
OG0010429	Thhalv10028898m.g	Sp6g00210
OG0010430	Thhalv10029148m.g	Sp6g00220
OG0010431	Thhalv10028931m.g	Sp6g00230
OG0010432	Thhalv10028925m.g	Sp6g00240
OG0010433	Thhalv10028924m.g	Sp6g00270
OG0010434	Thhalv10025092m.g	Sp6g00320
OG0010435	Thhalv10028609m.g	Sp6g00340
OG0010436	Thhalv10029432m.g	Sp6g00370
OG0010437	Thhalv10028840m.g	Sp6g00380
OG0010438	Thhalv10028551m.g	Sp6g00450
OG0010439	Thhalv10029141m.g	Sp6g00510
OG0010440	Thhalv10028520m.g	Sp6g00610
OG0010441	Thhalv10028525m.g	Sp6g00720
OG0010442	Thhalv10028647m.g	Sp6g00740
OG0010443	Thhalv10029270m.g	Sp6g00770
OG0010444	Thhalv10028755m.g	Sp6g00800
OG0010445	Thhalv10028635m.g	Sp6g00810
OG0010446	Thhalv10028603m.g	Sp6g00820
OG0010447	Thhalv10028885m.g	Sp6g00830
OG0010448	Thhalv10028394m.g	Sp6g00840
OG0010449	Thhalv10028806m.g	Sp6g00850
OG0010450	Thhalv10029490m.g	Sp6g00860
OG0010451	Thhalv10028611m.g	Sp6g00880
OG0010452	Thhalv10028761m.g	Sp6g00990
OG0010453	Thhalv10029104m.g	Sp6g01080
OG0010454	Thhalv10028671m.g	Sp6g01100
OG0010456	Thhalv10028473m.g	Sp6g01140
OG0010457	Thhalv10029492m.g	Sp6g01190
OG0010458	Thhalv10028905m.g	Sp6g01210
OG0010459	Thhalv10029527m.g	Sp6g01240
OG0010460	Thhalv10028856m.g	Sp6g01280
OG0010461	Thhalv10028602m.g	Sp6g01290
OG0010462	Thhalv10028557m.g	Sp6g01300
OG0010463	Thhalv10028815m.g	SpUN0398_0010
OG0010464	Thhalv10028930m.g	Sp6g01450
OG0010466	Thhalv10028616m.g	Sp6g01610
OG0010467	Thhalv10028706m.g	Sp6g01680
OG0010468	Thhalv10028644m.g, Thhalv10028645m.g	Sp6g01720
OG0010469	Thhalv10028983m.g	Sp6g01770
OG0010470	Thhalv10028874m.g	Sp6g01810
OG0010471	Thhalv10029427m.g	Sp6g01870
OG0010472	Thhalv10028897m.g	Sp6g01880
OG0010473	Thhalv10028470m.g	Sp6g01890
OG0010474	Thhalv10028423m.g	Sp6g01900
OG0010475	Thhalv10028443m.g	Sp6g01910
OG0010476	Thhalv10029217m.g	Sp6g01960
OG0010477	Thhalv10028558m.g	Sp6g01990
OG0010478	Thhalv10028365m.g	Sp6g02000
OG0010479	Thhalv10028896m.g	Sp6g02010
OG0010480	Thhalv10028950m.g	Sp6g02100
OG0010481	Thhalv10028689m.g	Sp6g02120
OG0010482	Thhalv10012945m.g	Sp6g27560
OG0010484	Thhalv10003762m.g	Sp6g27240
OG0010485	Thhalv10015780m.g	Sp6g26890, SpUn0004_0070, SpUn0066_0020
OG0010486	Thhalv10014844m.g	Sp6g26570
OG0010487	Thhalv10014171m.g	Sp6g26430
OG0010488	Thhalv10012439m.g	Sp6g26360
OG0010489	Thhalv10013783m.g	Sp6g25660
OG0010490	Thhalv10014002m.g	Sp6g25450
OG0010491	Thhalv10012681m.g	Sp6g25410
OG0010492	Thhalv10012849m.g	Sp6g25370
OG0010493	Thhalv10014796m.g	Sp6g25350
OG0010494	Thhalv10015859m.g	Sp6g25340
OG0010495	Thhalv10013904m.g	Sp6g25330
OG0010496	Thhalv10014319m.g	Sp6g25310
OG0010497	Thhalv10013760m.g	Sp1g33270, Sp6g25250
OG0010498	Thhalv10012831m.g	Sp6g25230
OG0010499	Thhalv10013830m.g	Sp6g25210
OG0010500	Thhalv10013467m.g	Sp6g25195
OG0010501	Thhalv10014937m.g	Sp6g25190
OG0010502	Thhalv10013082m.g	Sp6g25140
OG0010503	Thhalv10013731m.g	Sp6g25120
OG0010504	Thhalv10014687m.g	Sp6g25100
OG0010505	Thhalv10012813m.g	Sp6g25080
OG0010506	Thhalv10014227m.g	Sp6g25040
OG0010507	Thhalv10015536m.g	Sp6g25030
OG0010508	Thhalv10014461m.g	Sp6g24980
OG0010510	Thhalv10013310m.g	Sp6g24900
OG0010511	Thhalv10014922m.g	Sp6g24800
OG0010512	Thhalv10012949m.g	Sp6g24790
OG0010513	Thhalv10012445m.g	Sp6g24780
OG0010514	Thhalv10012541m.g	Sp6g24730
OG0010515	Thhalv10013011m.g	Sp6g24710
OG0010516	Thhalv10014089m.g	Sp6g24700
OG0010517	Thhalv10015244m.g	Sp6g24670
OG0010518	Thhalv10013810m.g	Sp6g24660
OG0010519	Thhalv10012881m.g	Sp6g24650
OG0010520	Thhalv10014288m.g	Sp6g24640
OG0010521	Thhalv10015697m.g	Sp6g24580
OG0010522	Thhalv10015929m.g	Sp6g24540
OG0010523	Thhalv10014810m.g	Sp6g24530
OG0010524	Thhalv10015028m.g	Sp6g24510
OG0010525	Thhalv10014080m.g	Sp6g24490
OG0010526	Thhalv10014735m.g	Sp6g24470
OG0010527	Thhalv10013007m.g	Sp6g24460
OG0010528	Thhalv10014278m.g	Sp6g24450
OG0010529	Thhalv10014537m.g	Sp6g24440
OG0010530	Thhalv10013545m.g	Sp6g24430
OG0010531	Thhalv10014075m.g	Sp6g24420
OG0010532	Thhalv10013658m.g, Thhalv10013905m.g	Sp6g24410
OG0010533	Thhalv10013462m.g	Sp6g24360
OG0010534	Thhalv10014655m.g	Sp6g24300
OG0010535	Thhalv10014703m.g	Sp6g24270
OG0010536	Thhalv10012923m.g	Sp6g24230
OG0010537	Thhalv10012771m.g	Sp6g24200
OG0010538	Thhalv10014739m.g	Sp6g24180
OG0010539	Thhalv10014683m.g	Sp6g24170
OG0010540	Thhalv10012730m.g	Sp6g24120
OG0010541	Thhalv10013250m.g	Sp6g24040
OG0010542	Thhalv10014993m.g	Sp6g23960
OG0010543	Thhalv10014184m.g	Sp6g23940
OG0010544	Thhalv10014003m.g	Sp6g23900
OG0010545	Thhalv10014670m.g	Sp6g23860
OG0010546	Thhalv10014548m.g	Sp6g23850
OG0010547	Thhalv10013136m.g	Sp6g23810
OG0010548	Thhalv10015893m.g	Sp6g23800
OG0010549	Thhalv10014483m.g	Sp6g23780
OG0010550	Thhalv10012695m.g	Sp6g23770
OG0010551	Thhalv10014202m.g	Sp6g23760
OG0010552	Thhalv10014618m.g	Sp6g23740
OG0010553	Thhalv10014872m.g	Sp6g23720
OG0010554	Thhalv10013149m.g	Sp6g23670
OG0010555	Thhalv10014170m.g	Sp6g23610
OG0010556	Thhalv10012855m.g	Sp6g23590
OG0010557	Thhalv10014544m.g	Sp6g23550
