Orthogroup	S_diversifolius	S_parvula
OG0006488	Sdiv_ptg000004l_1892-R, Sdiv_ptg000005l_1588-R	Sp7g30710
OG0006489	Sdiv_ptg000005l_1586-R, Sdiv_ptg000004l_1887-R	Sp7g30660
OG0006490	Sdiv_ptg000005l_1585-R	Sp7g30650
OG0006491	Sdiv_ptg000005l_1575-R, Sdiv_ptg000004l_1877-R	Sp7g30530
OG0006492	Sdiv_ptg000005l_1573-R, Sdiv_ptg000004l_1875-R	Sp7g30510
OG0006493	Sdiv_ptg000005l_1572-R, Sdiv_ptg000004l_1874-R	Sp7g30500
OG0006494	Sdiv_ptg000004l_1873-R, Sdiv_ptg000005l_1571-R	Sp7g30490
OG0006495	Sdiv_ptg000004l_1868-R, Sdiv_ptg000005l_1570-R	Sp7g30440
OG0006496	Sdiv_ptg000004l_1863-R, Sdiv_ptg000005l_1566-R	Sp7g30390
OG0006497	Sdiv_ptg000005l_1560-R, Sdiv_ptg000004l_1857-R	Sp7g30330
OG0006498	Sdiv_ptg000004l_1856-R, Sdiv_ptg000005l_1559-R	Sp7g30320
OG0006499	Sdiv_ptg000004l_1852-R	Sp7g30290
OG0006500	Sdiv_ptg000004l_1848-R, Sdiv_ptg000005l_1553-R	Sp7g30230
OG0006501	Sdiv_ptg000005l_1552-R	Sp7g30220
OG0006502	Sdiv_ptg000005l_1547-R, Sdiv_ptg000004l_1839-R	Sp7g30090
OG0006503	Sdiv_ptg000004l_1838-R, Sdiv_ptg000005l_1543-R	Sp7g30060
OG0006504	Sdiv_ptg000004l_1831-R, Sdiv_ptg000005l_1538-R	Sp7g30000
OG0006505	Sdiv_ptg000004l_1830-R, Sdiv_ptg000005l_1537-R	Sp7g29990
OG0006506	Sdiv_ptg000004l_1828-R, Sdiv_ptg000005l_1535-R	Sp7g29970
OG0006507	Sdiv_ptg000004l_1827-R, Sdiv_ptg000005l_1534-R	Sp7g29950
OG0006509	Sdiv_ptg000004l_1822-R, Sdiv_ptg000005l_1531-R	Sp7g29870
OG0006510	Sdiv_ptg000004l_1820-R, Sdiv_ptg000005l_1527-R	Sp7g29830
OG0006511	Sdiv_ptg000004l_1819-R, Sdiv_ptg000005l_1526-R	Sp7g29820
OG0006512	Sdiv_ptg000005l_1525-R, Sdiv_ptg000004l_1817-R	Sp7g29810
OG0006513	Sdiv_ptg000005l_1519-R, Sdiv_ptg000004l_1813-R	Sp7g29740
OG0006514	Sdiv_ptg000005l_1518-R, Sdiv_ptg000004l_1812-R	Sp7g29730
OG0006515	Sdiv_ptg000005l_1516-R, Sdiv_ptg000004l_1808-R	Sp7g29700
OG0006516	Sdiv_ptg000004l_1804-R, Sdiv_ptg000005l_1513-R	Sp7g29650
OG0006517	Sdiv_ptg000004l_1798-R, Sdiv_ptg000005l_1511-R	Sp7g29590
OG0006518	Sdiv_ptg000004l_1790-R, Sdiv_ptg000005l_1502-R	Sp7g29480
OG0006519	Sdiv_ptg000005l_1498-R, Sdiv_ptg000004l_1787-R	Sp7g29400
OG0006520	Sdiv_ptg000005l_1495-R, Sdiv_ptg000004l_1784-R	Sp7g29370
OG0006521	Sdiv_ptg000007l_0334-R, Sdiv_ptg000012l_2007-R	Sp2g05430
OG0006522	Sdiv_ptg000012l_2006-R, Sdiv_ptg000007l_0336-R	Sp2g05460
OG0006524	Sdiv_ptg000012l_1999-R	Sp2g05610
OG0006525	Sdiv_ptg000004l_1107-R	Sp7g20030
OG0006526	Sdiv_ptg000007l_0345-R	Sp2g05690
OG0006527	Sdiv_ptg000012l_1994-R	Sp2g05710
OG0006528	Sdiv_ptg000012l_1988-R, Sdiv_ptg000007l_0351-R	Sp2g05840
OG0006529	Sdiv_ptg000012l_1986-R	SpUn0028_0030, Sp2g05910
OG0006530	Sdiv_ptg000012l_1984-R	SpUn0028_0010, Sp2g05930
OG0006531	Sdiv_ptg000012l_1979-R, Sdiv_ptg000007l_0360-R	Sp2g06010
OG0006532	Sdiv_ptg000007l_0364-R, Sdiv_ptg000012l_1977-R	SpUn0494_0010, Sp2g06050
OG0006533	Sdiv_ptg000001l_2092-R	Sp3g02900
OG0006534	Sdiv_ptg000007l_0042-R	Sp2g00600
OG0006535	Sdiv_ptg000012l_2266-R	Sp2g01430
OG0006536	Sdiv_ptg000012l_1962-R	Sp2g06270
OG0006537	Sdiv_ptg000012l_1956-R, Sdiv_ptg000007l_0374-R	Sp2g06450
OG0006538	Sdiv_ptg000007l_0381-R, Sdiv_ptg000012l_1951-R	Sp2g06560
OG0006539	Sdiv_ptg000007l_0383-R, Sdiv_ptg000012l_1950-R	Sp2g06610
OG0006540	Sdiv_ptg000007l_0389-R, Sdiv_ptg000012l_1941-R	Sp2g06750
OG0006541	Sdiv_ptg000012l_1939-R, Sdiv_ptg000007l_0391-R	SpUn0004_0260
OG0006542	Sdiv_ptg000012l_1936-R	SpUn0004_0090
OG0006543	Sdiv_ptg000012l_1930-R, Sdiv_ptg000007l_0406-R	SpUn0002_0710
OG0006544	Sdiv_ptg000007l_0409-R	SpUn0002_0650
OG0006545	Sdiv_ptg000012l_1922-R	Sp1g07580
OG0006547	Sdiv_ptg000012l_1918-R, Sdiv_ptg000004l_0565-R	SpUn0002_0460
OG0006548	Sdiv_ptg000007l_0421-R	SpUN0002_0210
OG0006549	Sdiv_ptg000012l_1785-R, Sdiv_ptg000007l_0429-R	SpUn0002_0170
OG0006550	Sdiv_ptg000007l_0430-R	SpUN0002_0110
OG0006551	Sdiv_ptg000007l_0438-R, Sdiv_ptg000012l_1800-R	SpUn0001_0040
OG0006553	Sdiv_ptg000007l_0502-R, Sdiv_ptg000012l_1803-R	SpUn0001_0150
OG0006555	Sdiv_ptg000007l_0471-R	Sp7g08620
OG0006557	Sdiv_ptg000005l_0114-R, Sdiv_ptg000004l_0392-R	Sp7g09140
OG0006558	Sdiv_ptg000004l_0363-R, Sdiv_ptg000005l_0091-R	Sp7g07260
OG0006559	Sdiv_ptg000005l_0121-R, Sdiv_ptg000004l_0401-R	Sp7g09420
OG0006560	Sdiv_ptg000004l_0415-R, Sdiv_ptg000005l_0146-R	Sp7g10120
OG0006561	Sdiv_ptg000012l_1228-R, Sdiv_ptg000007l_1004-R	Sp2g14410
OG0006562	Sdiv_ptg000007l_1012-R, Sdiv_ptg000012l_1221-R	Sp2g14500
OG0006563	Sdiv_ptg000007l_1014-R, Sdiv_ptg000012l_1219-R	Sp2g14520
OG0006564	Sdiv_ptg000012l_1218-R, Sdiv_ptg000007l_1016-R	Sp2g14550
OG0006565	Sdiv_ptg000012l_1211-R, Sdiv_ptg000007l_1020-R	Sp2g14630
OG0006566	Sdiv_ptg000007l_1021-R, Sdiv_ptg000012l_1210-R	Sp2g14640
OG0006567	Sdiv_ptg000012l_1205-R, Sdiv_ptg000007l_1026-R	Sp2g14730
OG0006568	Sdiv_ptg000012l_1195-R, Sdiv_ptg000007l_1035-R	Sp2g14920
OG0006569	Sdiv_ptg000012l_1191-R, Sdiv_ptg000007l_1039-R	Sp2g14970
OG0006572	Sdiv_ptg000012l_0585-R	Sp2g23080
OG0006573	Sdiv_ptg000007l_1631-R	Sp2g23320
OG0006574	Sdiv_ptg000007l_1734-R	Sp2g24660
OG0006575	Sdiv_ptg000004l_0334-R, Sdiv_ptg000005l_0068-R	Sp7g06780
OG0006576	Sdiv_ptg000004l_0333-R, Sdiv_ptg000005l_0067-R	Sp7g06720
OG0006577	Sdiv_ptg000005l_0066-R, Sdiv_ptg000004l_0332-R	Sp7g06710
OG0006578	Sdiv_ptg000004l_0331-R, Sdiv_ptg000005l_0065-R	Sp7g06640
OG0006579	Sdiv_ptg000004l_0330-R, Sdiv_ptg000005l_0064-R	Sp7g06630
OG0006580	Sdiv_ptg000004l_0324-R, Sdiv_ptg000005l_0061-R	Sp7g06520
OG0006582	Sdiv_ptg000005l_0059-R, Sdiv_ptg000004l_0320-R	Sp7g06350
OG0006583	Sdiv_ptg000005l_0054-R, Sdiv_ptg000004l_0309-R	Sp7g06250
OG0006584	Sdiv_ptg000004l_0311-R, Sdiv_ptg000005l_0053-R	Sp7g06200
OG0006585	Sdiv_ptg000004l_0312-R, Sdiv_ptg000005l_0052-R	Sp7g06150
OG0006586	Sdiv_ptg000008l_0615-R, Sdiv_ptg000022l_0647-R	Sp4g11950
OG0006587	Sdiv_ptg000022l_0643-R, Sdiv_ptg000008l_0611-R	Sp4g11890
OG0006588	Sdiv_ptg000008l_0608-R, Sdiv_ptg000022l_0640-R	Sp4g11860
OG0006589	Sdiv_ptg000022l_0639-R, Sdiv_ptg000008l_0606-R	Sp4g11830
OG0006590	Sdiv_ptg000013l_0495-R, Sdiv_ptg000001l_0527-R	Sp3g23390
OG0006591	Sdiv_ptg000001l_0525-R, Sdiv_ptg000013l_0493-R	Sp3g23420
OG0006593	Sdiv_ptg000001l_0518-R, Sdiv_ptg000013l_0484-R	Sp3g23560
OG0006594	Sdiv_ptg000001l_0516-R, Sdiv_ptg000013l_0481-R	Sp3g23610
OG0006595	Sdiv_ptg000001l_0515-R	Sp3g23690, SpUn0142_0010
OG0006596	Sdiv_ptg000013l_0475-R, Sdiv_ptg000001l_0507-R	Sp3g24070
OG0006597	Sdiv_ptg000013l_0333-R	Sp3g28620
OG0006598	Sdiv_ptg000005l_0404-R, Sdiv_ptg000004l_0708-R	Sp7g14880
OG0006599	Sdiv_ptg000004l_0709-R, Sdiv_ptg000005l_0405-R	Sp7g14890
OG0006600	Sdiv_ptg000004l_0711-R, Sdiv_ptg000005l_0407-R	Sp7g14910
OG0006601	Sdiv_ptg000005l_0408-R, Sdiv_ptg000004l_0712-R	Sp7g14930
OG0006602	Sdiv_ptg000005l_0410-R, Sdiv_ptg000004l_0715-R	Sp7g14960
OG0006603	Sdiv_ptg000005l_0414-R, Sdiv_ptg000004l_0717-R	Sp7g15000
OG0006604	Sdiv_ptg000008l_0404-R, Sdiv_ptg000022l_0412-R	Sp6g10380
OG0006605	Sdiv_ptg000012l_1873-R	Sp7g08300
OG0006606	Sdiv_ptg000012l_1872-R, Sdiv_ptg000007l_0462-R	Sp7g08290
OG0006608	Sdiv_ptg000012l_1860-R, Sdiv_ptg000007l_0459-R	Sp7g08260
OG0006609	Sdiv_ptg000007l_0458-R, Sdiv_ptg000012l_1861-R	Sp7g08250
OG0006610	Sdiv_ptg000012l_1870-R, Sdiv_ptg000007l_0454-R	Sp7g08050
OG0006611	Sdiv_ptg000007l_0453-R, Sdiv_ptg000012l_1869-R	Sp7g08030
OG0006612	Sdiv_ptg000012l_2012-R	Sp2g05410
OG0006613	Sdiv_ptg000007l_0328-R, Sdiv_ptg000012l_2011-R	Sp2g05390
OG0006614	Sdiv_ptg000012l_2010-R, Sdiv_ptg000007l_0327-R	Sp2g05370
OG0006615	Sdiv_ptg000012l_2025-R, Sdiv_ptg000007l_0321-R	Sp2g05250
OG0006616	Sdiv_ptg000007l_0313-R, Sdiv_ptg000012l_2045-R	Sp2g05110
OG0006617	Sdiv_ptg000012l_2047-R	Sp2g05100
OG0006618	Sdiv_ptg000007l_0309-R, Sdiv_ptg000012l_2050-R	Sp2g05030
OG0006619	Sdiv_ptg000012l_2056-R, Sdiv_ptg000007l_0301-R	Sp2g04900
OG0006620	Sdiv_ptg000012l_2061-R	Sp4g23980
OG0006621	Sdiv_ptg000012l_2062-R	Sp2g04820
OG0006622	Sdiv_ptg000012l_2063-R, Sdiv_ptg000007l_0294-R	Sp2g04800
OG0006623	Sdiv_ptg000007l_0286-R, Sdiv_ptg000012l_2072-R	Sp2g04720
OG0006624	Sdiv_ptg000012l_2073-R, Sdiv_ptg000007l_0284-R	Sp2g04710
OG0006625	Sdiv_ptg000012l_2076-R, Sdiv_ptg000007l_0282-R	Sp2g04680
OG0006626	Sdiv_ptg000012l_2081-R, Sdiv_ptg000007l_0279-R	Sp2g04610
OG0006627	Sdiv_ptg000007l_0278-R, Sdiv_ptg000012l_2082-R	Sp2g04580
OG0006628	Sdiv_ptg000012l_2083-R, Sdiv_ptg000007l_0277-R	Sp2g04570
OG0006629	Sdiv_ptg000012l_2085-R, Sdiv_ptg000007l_0275-R	Sp2g04540
OG0006630	Sdiv_ptg000007l_0274-R, Sdiv_ptg000012l_2086-R	Sp2g04530
OG0006631	Sdiv_ptg000007l_0272-R, Sdiv_ptg000012l_2088-R	Sp2g04510
OG0006632	Sdiv_ptg000012l_2092-R, Sdiv_ptg000007l_0269-R	Sp2g04470
OG0006633	Sdiv_ptg000007l_0256-R	Sp2g04240
OG0006635	Sdiv_ptg000007l_0226-R	Sp2g03730
OG0006636	Sdiv_ptg000012l_2127-R	Sp2g03790
OG0006637	Sdiv_ptg000012l_2120-R, Sdiv_ptg000007l_0236-R	Sp2g03990
OG0006638	Sdiv_ptg000012l_2118-R, Sdiv_ptg000007l_0240-R	Sp2g04060
OG0006639	Sdiv_ptg000007l_0244-R, Sdiv_ptg000012l_2116-R	Sp2g04080
OG0006640	Sdiv_ptg000007l_0211-R, Sdiv_ptg000012l_2146-R	Sp2g03430
OG0006641	Sdiv_ptg000007l_0209-R, Sdiv_ptg000012l_2156-R	Sp2g03270
OG0006642	Sdiv_ptg000012l_2157-R, Sdiv_ptg000007l_0208-R	Sp2g03260
OG0006643	Sdiv_ptg000012l_2161-R, Sdiv_ptg000007l_0204-R	Sp2g03200
OG0006644	Sdiv_ptg000007l_0202-R, Sdiv_ptg000012l_2165-R	Sp2g03160
OG0006645	Sdiv_ptg000012l_2168-R, Sdiv_ptg000007l_0196-R	Sp2g03060
OG0006646	Sdiv_ptg000012l_2169-R, Sdiv_ptg000007l_0195-R	Sp2g03050
OG0006647	Sdiv_ptg000007l_0190-R, Sdiv_ptg000012l_2172-R	Sp2g02960
OG0006648	Sdiv_ptg000012l_2176-R, Sdiv_ptg000007l_0185-R	Sp2g02890
OG0006649	Sdiv_ptg000012l_2179-R, Sdiv_ptg000007l_0183-R	Sp2g02830
OG0006650	Sdiv_ptg000007l_0180-R, Sdiv_ptg000012l_2184-R	Sp2g02800
OG0006651	Sdiv_ptg000012l_2185-R, Sdiv_ptg000007l_0179-R	Sp2g02780
OG0006652	Sdiv_ptg000012l_2188-R, Sdiv_ptg000007l_0177-R	Sp2g02750
OG0006653	Sdiv_ptg000007l_0173-R, Sdiv_ptg000012l_2194-R	Sp2g02680
OG0006654	Sdiv_ptg000012l_2197-R, Sdiv_ptg000007l_0171-R	Sp2g02640
OG0006655	Sdiv_ptg000012l_2211-R, Sdiv_ptg000007l_0153-R	Sp2g02380
OG0006656	Sdiv_ptg000012l_2217-R, Sdiv_ptg000007l_0148-R	Sp2g02290
OG0006657	Sdiv_ptg000012l_2220-R, Sdiv_ptg000007l_0144-R	Sp2g02240
OG0006658	Sdiv_ptg000007l_0140-R, Sdiv_ptg000012l_2222-R	Sp2g02210
OG0006659	Sdiv_ptg000012l_2223-R, Sdiv_ptg000007l_0139-R	Sp2g02180
OG0006660	Sdiv_ptg000007l_0135-R	Sp2g02130
OG0006661	Sdiv_ptg000007l_0121-R, Sdiv_ptg000012l_2242-R	Sp2g01900
OG0006662	Sdiv_ptg000012l_2243-R, Sdiv_ptg000007l_0120-R	Sp2g01890
OG0006663	Sdiv_ptg000007l_0119-R, Sdiv_ptg000012l_2244-R	Sp2g01870
OG0006664	Sdiv_ptg000007l_0115-R, Sdiv_ptg000012l_2247-R	Sp2g01770
OG0006665	Sdiv_ptg000007l_0114-R, Sdiv_ptg000012l_2248-R	Sp2g01760
OG0006666	Sdiv_ptg000012l_2251-R, Sdiv_ptg000007l_0111-R	Sp2g01690
OG0006667	Sdiv_ptg000012l_2252-R, Sdiv_ptg000015l_2102-R	Sp2g01680
OG0006668	Sdiv_ptg000012l_2258-R, Sdiv_ptg000007l_0103-R	Sp2g01570
OG0006669	Sdiv_ptg000012l_2262-R, Sdiv_ptg000007l_0097-R	Sp2g01470
OG0006670	Sdiv_ptg000012l_2268-R, Sdiv_ptg000007l_0091-R	Sp2g01320
OG0006671	Sdiv_ptg000003l_2098-R	Sp2g01300
OG0006672	Sdiv_ptg000012l_2269-R, Sdiv_ptg000007l_0089-R	Sp2g01270
OG0006673	Sdiv_ptg000007l_0083-R, Sdiv_ptg000012l_2273-R	Sp2g01200
OG0006674	Sdiv_ptg000007l_0081-R, Sdiv_ptg000012l_2274-R	Sp2g01180
OG0006675	Sdiv_ptg000004l_0489-R	Sp7g11650
OG0006675	Sdiv_ptg000012l_2275-R	Sp2g01170
OG0006676	Sdiv_ptg000007l_0079-R, Sdiv_ptg000012l_2276-R	Sp2g01140
OG0006680	Sdiv_ptg000002l_1077-R, Sdiv_ptg000015l_1039-R	Sp5g21310
OG0006681	Sdiv_ptg000015l_1040-R, Sdiv_ptg000002l_1076-R	Sp5g21300
OG0006682	Sdiv_ptg000015l_1045-R, Sdiv_ptg000002l_1072-R	SpUn0331_0010
OG0006683	Sdiv_ptg000002l_1056-R, Sdiv_ptg000015l_1058-R	Sp5g20990
OG0006684	Sdiv_ptg000002l_1051-R	Sp7g05300, Sp5g20770
OG0006685	Sdiv_ptg000002l_1048-R, Sdiv_ptg000015l_1069-R	Sp5g20690
OG0006686	Sdiv_ptg000015l_1072-R, Sdiv_ptg000002l_1045-R	Sp5g20640
OG0006687	Sdiv_ptg000002l_1040-R, Sdiv_ptg000015l_1076-R	Sp5g20540
OG0006688	Sdiv_ptg000002l_1037-R, Sdiv_ptg000015l_1080-R	Sp5g20500
OG0006689	Sdiv_ptg000015l_1089-R, Sdiv_ptg000015l_1087-R	Sp5g20410
OG0006690	Sdiv_ptg000015l_1091-R, Sdiv_ptg000002l_1029-R	Sp5g20320
OG0006691	Sdiv_ptg000015l_1098-R	Sp7g05710, Sp5g20140
OG0006692	Sdiv_ptg000002l_1022-R, Sdiv_ptg000015l_1104-R	Sp5g19980
OG0006693	Sdiv_ptg000002l_1000-R	Sp5g19750
OG0006694	Sdiv_ptg000002l_1001-R	Sp5g19730
OG0006695	Sdiv_ptg000002l_0988-R, Sdiv_ptg000002l_1002-R	Sp5g19600
OG0006696	Sdiv_ptg000002l_1005-R, Sdiv_ptg000015l_1124-R	Sp5g19590
OG0006697	Sdiv_ptg000015l_1134-R	Sp5g19320
OG0006698	Sdiv_ptg000002l_1013-R, Sdiv_ptg000015l_1135-R	Sp5g19300
OG0006699	Sdiv_ptg000022l_0466-R, Sdiv_ptg000008l_0427-R	Sp4g09050
OG0006700	Sdiv_ptg000008l_0426-R	Sp4g09150
OG0006701	Sdiv_ptg000008l_0422-R	Sp4g09300
OG0006702	Sdiv_ptg000008l_0423-R, Sdiv_ptg000022l_0444-R	Sp4g09380
OG0006703	Sdiv_ptg000008l_0438-R, Sdiv_ptg000022l_0455-R	Sp4g08730
OG0006704	Sdiv_ptg000022l_1777-R	Sp4g26360, Sp4g26370
OG0006706	Sdiv_ptg000022l_1839-R	SpUn0031_0020, Sp4g27300
OG0006708	Sdiv_ptg000013l_2194-R, Sdiv_ptg000001l_2309-R	Sp3g00030
OG0006709	Sdiv_ptg000001l_2306-R, Sdiv_ptg000013l_2191-R	Sp3g00060
OG0006710	Sdiv_ptg000001l_2301-R, Sdiv_ptg000013l_2185-R	Sp3g00130
OG0006711	Sdiv_ptg000014l_0499-R	Sp1g07110
OG0006712	Sdiv_ptg000003l_2443-R, Sdiv_ptg000014l_0500-R	Sp1g07120
OG0006713	Sdiv_ptg000014l_0502-R	Sp1g07170
OG0006714	Sdiv_ptg000014l_0504-R, Sdiv_ptg000003l_2437-R	Sp1g07190
OG0006715	Sdiv_ptg000014l_0507-R, Sdiv_ptg000003l_2433-R	Sp1g07230
OG0006716	Sdiv_ptg000014l_0508-R, Sdiv_ptg000003l_2431-R	Sp1g07240
OG0006717	Sdiv_ptg000014l_0509-R, Sdiv_ptg000003l_2430-R	Sp1g07260
OG0006718	Sdiv_ptg000003l_2429-R, Sdiv_ptg000014l_0510-R	Sp1g07280
OG0006719	Sdiv_ptg000003l_2427-R	Sp1g07310
OG0006720	Sdiv_ptg000014l_0515-R, Sdiv_ptg000003l_2426-R	Sp1g07320
OG0006721	Sdiv_ptg000003l_2425-R, Sdiv_ptg000014l_0516-R	Sp1g07340
OG0006722	Sdiv_ptg000003l_2422-R, Sdiv_ptg000014l_0519-R	Sp1g07370
OG0006723	Sdiv_ptg000003l_2417-R, Sdiv_ptg000014l_0521-R	Sp1g07400
OG0006725	Sdiv_ptg000014l_0524-R, Sdiv_ptg000003l_2415-R	Sp1g07430
OG0006726	Sdiv_ptg000003l_2413-R, Sdiv_ptg000014l_0526-R	Sp1g07450
OG0006727	Sdiv_ptg000003l_2412-R, Sdiv_ptg000014l_0527-R	Sp1g07460
OG0006728	Sdiv_ptg000003l_2406-R, Sdiv_ptg000014l_0537-R	Sp1g07530
OG0006729	Sdiv_ptg000003l_2405-R, Sdiv_ptg000014l_0538-R	Sp1g07540
OG0006730	Sdiv_ptg000003l_2400-R, Sdiv_ptg000014l_0546-R	Sp1g07630
OG0006731	Sdiv_ptg000014l_0547-R, Sdiv_ptg000003l_2399-R	Sp1g07650
OG0006732	Sdiv_ptg000003l_2395-R	SpUn0301_0010, SpUn0237_0010
OG0006733	Sdiv_ptg000003l_2384-R, Sdiv_ptg000014l_0557-R	Sp1g07880
OG0006734	Sdiv_ptg000014l_0559-R, Sdiv_ptg000003l_2381-R	Sp1g07910
OG0006735	Sdiv_ptg000014l_0560-R	Sp1g07920
OG0006736	Sdiv_ptg000014l_0561-R	Sp1g07940
OG0006737	Sdiv_ptg000014l_0562-R, Sdiv_ptg000003l_2377-R	Sp1g07950
OG0006738	Sdiv_ptg000003l_2370-R, Sdiv_ptg000014l_0568-R	Sp1g08050
OG0006739	Sdiv_ptg000014l_0571-R, Sdiv_ptg000003l_2365-R	Sp1g08120
OG0006740	Sdiv_ptg000003l_2364-R, Sdiv_ptg000014l_0572-R	Sp1g08130
OG0006741	Sdiv_ptg000003l_2363-R, Sdiv_ptg000014l_0573-R	Sp1g08140
OG0006742	Sdiv_ptg000014l_0574-R, Sdiv_ptg000003l_2362-R	Sp1g08160
OG0006743	Sdiv_ptg000014l_0575-R, Sdiv_ptg000003l_2360-R	Sp1g08170
OG0006744	Sdiv_ptg000003l_2358-R, Sdiv_ptg000014l_0576-R	Sp1g08180
OG0006745	Sdiv_ptg000003l_2352-R, Sdiv_ptg000014l_0581-R	Sp1g08250
OG0006746	Sdiv_ptg000003l_2350-R, Sdiv_ptg000014l_0583-R	Sp1g08270
OG0006747	Sdiv_ptg000003l_2119-R, Sdiv_ptg000014l_0586-R	Sp1g11100
OG0006748	Sdiv_ptg000014l_0591-R, Sdiv_ptg000003l_2123-R	Sp1g11040
OG0006749	Sdiv_ptg000014l_0594-R, Sdiv_ptg000003l_2126-R	Sp1g11010
OG0006750	Sdiv_ptg000014l_0598-R, Sdiv_ptg000003l_2130-R	Sp1g10960
OG0006751	Sdiv_ptg000003l_2132-R, Sdiv_ptg000014l_0600-R	Sp1g10940
OG0006752	Sdiv_ptg000014l_0602-R, Sdiv_ptg000003l_2135-R	Sp1g10890
OG0006753	Sdiv_ptg000014l_0603-R, Sdiv_ptg000003l_2136-R	Sp1g10880
OG0006754	Sdiv_ptg000003l_2145-R, Sdiv_ptg000014l_0610-R	Sp1g10790
OG0006755	Sdiv_ptg000003l_2149-R, Sdiv_ptg000014l_0619-R	Sp1g10700
OG0006756	Sdiv_ptg000003l_2155-R, Sdiv_ptg000014l_0628-R	Sp1g10630
OG0006757	Sdiv_ptg000003l_2156-R, Sdiv_ptg000014l_0629-R	Sp1g10610
OG0006758	Sdiv_ptg000014l_0632-R, Sdiv_ptg000003l_2160-R	Sp1g10550
OG0006759	Sdiv_ptg000003l_2163-R, Sdiv_ptg000014l_0635-R	Sp1g10520
OG0006760	Sdiv_ptg000003l_2167-R, Sdiv_ptg000014l_0638-R	Sp1g10490
OG0006761	Sdiv_ptg000003l_2169-R, Sdiv_ptg000014l_0641-R	Sp1g10470
OG0006762	Sdiv_ptg000003l_2171-R, Sdiv_ptg000014l_0642-R	Sp1g10440
OG0006763	Sdiv_ptg000003l_2176-R, Sdiv_ptg000014l_0646-R	Sp1g10370
OG0006764	Sdiv_ptg000014l_0647-R, Sdiv_ptg000003l_2177-R	Sp1g10360
OG0006765	Sdiv_ptg000014l_0657-R, Sdiv_ptg000003l_2181-R	Sp1g10290
OG0006766	Sdiv_ptg000014l_0659-R, Sdiv_ptg000003l_2182-R	Sp1g10270
OG0006767	Sdiv_ptg000014l_0669-R, Sdiv_ptg000003l_2189-R	Sp1g10150
OG0006768	Sdiv_ptg000014l_0670-R, Sdiv_ptg000003l_2190-R	Sp1g10130
OG0006769	Sdiv_ptg000014l_0671-R, Sdiv_ptg000003l_2191-R	Sp1g10120
OG0006770	Sdiv_ptg000003l_2192-R, Sdiv_ptg000014l_0672-R	Sp1g10100
OG0006771	Sdiv_ptg000003l_2199-R, Sdiv_ptg000014l_0678-R	Sp1g10030
OG0006772	Sdiv_ptg000003l_2201-R, Sdiv_ptg000014l_0680-R	Sp1g10020
OG0006773	Sdiv_ptg000014l_0681-R, Sdiv_ptg000003l_2202-R	Sp1g10010, Sp2g25370
OG0006774	Sdiv_ptg000014l_0682-R, Sdiv_ptg000003l_2203-R	Sp1g10000
OG0006775	Sdiv_ptg000014l_0686-R, Sdiv_ptg000003l_2208-R	Sp1g09960
OG0006776	Sdiv_ptg000003l_2210-R, Sdiv_ptg000014l_0688-R	Sp1g09930
OG0006777	Sdiv_ptg000014l_0691-R, Sdiv_ptg000003l_2219-R	Sp1g09840
OG0006778	Sdiv_ptg000003l_2220-R, Sdiv_ptg000014l_0693-R	Sp1g09830
OG0006779	Sdiv_ptg000014l_0695-R, Sdiv_ptg000003l_2224-R	Sp1g09800
OG0006780	Sdiv_ptg000014l_0697-R, Sdiv_ptg000003l_2228-R	Sp1g09750
OG0006782	Sdiv_ptg000012l_1906-R, Sdiv_ptg000014l_0704-R	Sp1g09610
OG0006783	Sdiv_ptg000014l_0705-R	Sp1g09600
OG0006784	Sdiv_ptg000014l_0707-R, Sdiv_ptg000003l_2241-R	Sp1g09560
OG0006785	Sdiv_ptg000003l_2246-R, Sdiv_ptg000014l_0711-R	Sp1g09520
OG0006786	Sdiv_ptg000003l_2252-R, Sdiv_ptg000014l_0714-R	Sp1g09460
OG0006787	Sdiv_ptg000014l_0716-R, Sdiv_ptg000003l_2254-R	Sp1g09580
OG0006788	Sdiv_ptg000003l_2263-R, Sdiv_ptg000014l_0727-R	Sp1g09300
OG0006789	Sdiv_ptg000003l_2266-R, Sdiv_ptg000014l_0729-R	Sp1g09270
OG0006790	Sdiv_ptg000014l_0731-R, Sdiv_ptg000003l_2270-R	Sp1g09200
OG0006791	Sdiv_ptg000014l_0734-R, Sdiv_ptg000003l_2274-R	Sp1g09150
OG0006792	Sdiv_ptg000003l_2275-R, Sdiv_ptg000014l_0736-R	Sp1g09130
OG0006793	Sdiv_ptg000003l_2282-R, Sdiv_ptg000014l_0742-R	Sp1g09050
OG0006794	Sdiv_ptg000003l_2285-R, Sdiv_ptg000014l_0745-R	Sp1g09020
OG0006795	Sdiv_ptg000014l_0747-R, Sdiv_ptg000003l_2286-R	Sp1g09000
OG0006796	Sdiv_ptg000014l_0749-R, Sdiv_ptg000003l_2291-R	Sp1g08950
OG0006797	Sdiv_ptg000014l_0751-R, Sdiv_ptg000003l_2294-R	Sp1g08920
OG0006798	Sdiv_ptg000003l_2298-R, Sdiv_ptg000014l_0754-R	Sp1g08870
OG0006799	Sdiv_ptg000014l_0760-R, Sdiv_ptg000003l_2304-R	Sp1g08810
OG0006800	Sdiv_ptg000014l_0764-R, Sdiv_ptg000003l_2307-R	Sp1g08760
