Orthogroup	S_parvula	E_salsugineum
OG0007263	Sp5g23060	Thhalv10018271m.g
OG0007264	Sp5g23070	Thhalv10018815m.g
OG0007265	Sp5g23090	Thhalv10019463m.g
OG0007266	Sp5g23140	Thhalv10018839m.g
OG0007267	Sp5g23160	Thhalv10018953m.g
OG0007268	Sp3g31010, Sp5g23170	Thhalv10019847m.g
OG0007269	Sp5g23230	Thhalv10019755m.g, Thhalv10019799m.g, Thhalv10019466m.g
OG0007270	Sp5g23460	Thhalv10018235m.g
OG0007271	Sp5g23500	Thhalv10019521m.g
OG0007272	Sp5g23560	Thhalv10019181m.g
OG0007273	Sp5g23580	Thhalv10019494m.g
OG0007274	Sp5g23650	Thhalv10018090m.g
OG0007275	Sp5g23660	Thhalv10018310m.g
OG0007276	Sp5g23680	Thhalv10018227m.g
OG0007277	Sp5g23700	Thhalv10019225m.g
OG0007278	Sp5g23740	Thhalv10018547m.g
OG0007279	Sp5g23760	Thhalv10019264m.g
OG0007280	Sp5g23770	Thhalv10018737m.g
OG0007281	Sp5g23850	Thhalv10018143m.g
OG0007283	Sp1g30710	Thhalv10004311m.g
OG0007284	Sp1g30960	Thhalv10003888m.g
OG0007285	Sp1g31990	Thhalv10004223m.g
OG0007286	Sp1g31900	Thhalv10010978m.g
OG0007287	Sp3g09760	Thhalv10020791m.g
OG0007288	Sp3g09780	Thhalv10020017m.g
OG0007289	Sp3g09590	Thhalv10020430m.g
OG0007290	Sp3g09570	Thhalv10020614m.g
OG0007291	Sp3g09490	Thhalv10021365m.g
OG0007292	Sp3g09480	Thhalv10021406m.g
OG0007293	Sp3g09460	Thhalv10020755m.g
OG0007294	Sp3g09420	Thhalv10021383m.g
OG0007295	Sp3g09360	Thhalv10022294m.g
OG0007296	Sp3g09320	Thhalv10022397m.g
OG0007297	Sp3g09300	Thhalv10020975m.g
OG0007298	Sp3g09260	Thhalv10021821m.g
OG0007299	Sp3g09240	Thhalv10021461m.g
OG0007300	Sp3g09130	Thhalv10021942m.g
OG0007301	Sp3g09120	Thhalv10020207m.g
OG0007302	Sp3g09020	Thhalv10026961m.g, Thhalv10020814m.g
OG0007303	Sp3g09010	Thhalv10020005m.g
OG0007304	Sp3g09000	Thhalv10020532m.g
OG0007305	Sp3g08960	Thhalv10019905m.g
OG0007306	Sp3g08830	Thhalv10020062m.g
OG0007307	Sp3g08780	Thhalv10020131m.g
OG0007308	Sp3g08700	Thhalv10020197m.g
OG0007309	Sp3g08650	Thhalv10019960m.g
OG0007310	Sp3g08640	Thhalv10020293m.g
OG0007311	Sp3g08630	Thhalv10019985m.g
OG0007312	Sp3g08620	Thhalv10020822m.g
OG0007313	Sp3g08610	Thhalv10020168m.g
OG0007314	Sp3g08590	Thhalv10020581m.g
OG0007315	Sp3g08570	Thhalv10019993m.g
OG0007316	Sp3g08530	Thhalv10021400m.g
OG0007317	Sp3g08510	Thhalv10020573m.g
OG0007318	Sp3g08360	Thhalv10020316m.g
OG0007319	Sp3g08270	Thhalv10020082m.g
OG0007320	Sp3g08230	Thhalv10020593m.g
OG0007321	Sp6g39420, Sp3g08160	Thhalv10020792m.g
OG0007322	Sp3g08110	Thhalv10020903m.g
OG0007323	Sp3g08090	Thhalv10021337m.g
OG0007324	Sp3g08070	Thhalv10020860m.g
OG0007325	Sp3g08010	Thhalv10020687m.g, Thhalv10015666m.g
OG0007326	Sp3g07910	Thhalv10020030m.g
OG0007327	Sp3g07900	Thhalv10020325m.g
OG0007328	Sp3g07890	Thhalv10020972m.g
OG0007329	Sp3g07830	Thhalv10020118m.g
OG0007330	Sp3g07750	Thhalv10020579m.g
OG0007331	Sp3g07610	Thhalv10021963m.g
OG0007332	Sp3g07510	Thhalv10020196m.g
OG0007333	Sp3g07470	Thhalv10022097m.g
OG0007334	Sp3g07430	Thhalv10020896m.g
OG0007335	Sp3g07420	Thhalv10020521m.g
OG0007336	Sp3g07220	Thhalv10022535m.g
OG0007337	Sp3g07200	Thhalv10021171m.g
OG0007339	Sp3g07180	Thhalv10020426m.g
OG0007340	Sp3g07140	Thhalv10021725m.g
OG0007341	Sp3g07120	Thhalv10020278m.g
OG0007342	Sp3g07110	Thhalv10020404m.g
OG0007343	Sp3g07100	Thhalv10020370m.g
OG0007344	Sp3g07090	Thhalv10020349m.g
OG0007345	Sp3g07060	Thhalv10021979m.g
OG0007346	Sp3g07050	Thhalv10022271m.g
OG0007347	Sp3g07020	Thhalv10020488m.g
OG0007348	Sp3g06970	Thhalv10021052m.g
OG0007349	Sp3g06870	Thhalv10020133m.g
OG0007350	Sp3g06850	Thhalv10020854m.g
OG0007351	Sp3g06820	Thhalv10022290m.g
OG0007352	Sp3g06800	Thhalv10021395m.g
OG0007353	Sp3g06740	Thhalv10020586m.g
OG0007354	Sp3g06730	Thhalv10021422m.g
OG0007355	Sp3g06680	Thhalv10021262m.g
OG0007356	Sp3g06640	Thhalv10020179m.g
OG0007357	Sp3g06630	Thhalv10020695m.g
OG0007358	Sp3g06610	Thhalv10020552m.g
OG0007359	Sp3g06600	Thhalv10020055m.g
OG0007360	Sp3g06590	Thhalv10020967m.g
OG0007361	Sp3g06520	Thhalv10021713m.g
OG0007362	Sp3g06510	Thhalv10020960m.g
OG0007363	Sp3g06340	Thhalv10020277m.g
OG0007364	Sp3g06300	Thhalv10020790m.g
OG0007365	Sp3g06270	Thhalv10020660m.g
OG0007366	Sp3g06260	Thhalv10020977m.g
OG0007367	Sp3g06200	Thhalv10020678m.g
OG0007368	Sp3g06160	Thhalv10020454m.g
OG0007369	Sp3g06140	Thhalv10021478m.g
OG0007370	Sp3g06120	Thhalv10020331m.g
OG0007371	Sp3g06100	Thhalv10019878m.g
OG0007372	Sp3g06040	Thhalv10019975m.g
OG0007373	Sp3g06020	Thhalv10020757m.g
OG0007374	Sp3g06010	Thhalv10020770m.g
OG0007375	Sp3g06000	Thhalv10020116m.g
OG0007376	Sp3g05970	Thhalv10022442m.g
OG0007377	Sp3g05960	Thhalv10020288m.g
OG0007378	Sp3g05930	Thhalv10022174m.g
OG0007379	Sp3g05850	Thhalv10021931m.g
OG0007380	Sp3g05810	Thhalv10020615m.g
OG0007381	Sp3g05780	Thhalv10020074m.g
OG0007382	Sp3g05770	Thhalv10021360m.g
OG0007383	Sp3g05740	Thhalv10020733m.g
OG0007384	Sp3g05660	Thhalv10020042m.g
OG0007385	Sp3g05630	Thhalv10020345m.g
OG0007386	Sp3g05540	Thhalv10021793m.g
OG0007387	Sp3g05530	Thhalv10022295m.g
OG0007388	Sp3g05480	Thhalv10020408m.g
OG0007389	Sp3g05470	Thhalv10019871m.g
OG0007390	Sp3g05440	Thhalv10021126m.g
OG0007391	Sp3g05330	Thhalv10020686m.g
OG0007392	Sp3g05290	Thhalv10020909m.g
OG0007393	Sp3g05200	Thhalv10019892m.g
OG0007394	Sp3g05190	Thhalv10021055m.g
OG0007395	Sp3g05080	Thhalv10020810m.g
OG0007396	Sp3g05030	Thhalv10020661m.g
OG0007397	Sp3g04930	Thhalv10020522m.g
OG0007398	Sp3g04850	Thhalv10022316m.g
OG0007399	Sp3g04810	Thhalv10021753m.g
OG0007400	Sp3g04800	Thhalv10020818m.g
OG0007401	Sp3g04680	Thhalv10020291m.g
OG0007402	Sp3g04650	Thhalv10022198m.g
OG0007403	Sp3g04640	Thhalv10020097m.g
OG0007404	Sp3g04570	Thhalv10021244m.g
OG0007405	Sp3g04540	Thhalv10020032m.g
OG0007406	Sp3g04330	Thhalv10021402m.g
OG0007407	Sp3g04320	Thhalv10021783m.g
OG0007408	Sp3g04310	Thhalv10022144m.g
OG0007409	Sp3g04300	Thhalv10020037m.g
OG0007410	Sp2g20790, Sp3g04280	Thhalv10020218m.g
OG0007411	Sp3g04240	Thhalv10019971m.g
OG0007412	Sp3g04120	Thhalv10020230m.g
OG0007413	Sp3g04070	Thhalv10020397m.g
OG0007414	Sp3g04060	Thhalv10020823m.g
OG0007415	Sp3g04020	Thhalv10021179m.g
OG0007416	Sp3g04010	Thhalv10020670m.g
OG0007417	Sp3g03940	Thhalv10021054m.g
OG0007418	Sp3g03920	Thhalv10021106m.g
OG0007419	Sp3g03880	Thhalv10020353m.g
OG0007420	Sp3g03720	Thhalv10020195m.g
OG0007421	Sp3g03660	Thhalv10021217m.g, Thhalv10004492m.g
OG0007422	Sp3g03640	Thhalv10020328m.g
OG0007423	Sp3g03620	Thhalv10021632m.g
OG0007424	Sp3g03580	Thhalv10021441m.g
OG0007425	Sp3g03520	Thhalv10021115m.g
OG0007426	Sp3g03470	Thhalv10021676m.g
OG0007427	Sp3g03460	Thhalv10020380m.g
OG0007428	Sp3g03430	Thhalv10020867m.g
OG0007429	Sp3g03420	Thhalv10020124m.g
OG0007430	Sp3g03280	Thhalv10020577m.g
OG0007431	Sp3g03210	Thhalv10021319m.g
OG0007432	Sp3g03200	Thhalv10022325m.g
OG0007433	Sp3g03190	Thhalv10020986m.g
OG0007434	Sp3g03150	Thhalv10019996m.g
OG0007435	Sp3g03130	Thhalv10020148m.g
OG0007436	Sp3g03080	Thhalv10020081m.g
OG0007437	Sp3g03030	Thhalv10021125m.g
OG0007438	Sp3g03010	Thhalv10020861m.g
OG0007439	Sp3g02960	Thhalv10021292m.g
OG0007440	Sp3g02930	Thhalv10020448m.g
OG0007441	Sp3g02790	Thhalv10020245m.g
OG0007442	Sp3g02770	Thhalv10019953m.g
OG0007443	Sp3g02710	Thhalv10020746m.g
OG0007444	Sp3g02690	Thhalv10020329m.g
OG0007445	Sp3g02660	Thhalv10020953m.g
OG0007446	Sp3g02640	Thhalv10022222m.g
OG0007447	Sp3g02620	Thhalv10020496m.g
OG0007448	Sp3g02610	Thhalv10020845m.g
OG0007449	Sp3g02550	Thhalv10020333m.g
OG0007450	Sp3g02440	Thhalv10020852m.g
OG0007451	Sp7g06180, Sp6g09960	Thhalv10019898m.g
OG0007452	Sp3g02300	Thhalv10021680m.g
OG0007453	Sp3g02210	Thhalv10021675m.g
OG0007454	Sp3g02180	Thhalv10020126m.g
OG0007455	Sp5g15070	Thhalv10022247m.g
OG0007455	Sp6g05860, SpUn0146_0030	Thhalv10029451m.g
OG0007456	Sp3g02050	Thhalv10020648m.g
OG0007457	Sp3g02030	Thhalv10021122m.g
OG0007458	Sp3g02000	Thhalv10022405m.g
OG0007459	Sp3g01990	Thhalv10020078m.g
OG0007460	Sp3g01940	Thhalv10020044m.g
OG0007461	Sp3g01920	Thhalv10020304m.g
OG0007462	Sp3g01890	Thhalv10021193m.g
OG0007463	Sp3g01860	Thhalv10020900m.g, Thhalv10013743m.g
OG0007464	Sp3g01830	Thhalv10021545m.g
OG0007465	Sp3g01790	Thhalv10001912m.g, Thhalv10020033m.g
OG0007466	Sp3g01780	Thhalv10020601m.g
OG0007467	Sp3g01770	Thhalv10020597m.g
OG0007468	Sp3g01760	Thhalv10021615m.g
OG0007469	Sp3g01660	Thhalv10020875m.g
OG0007470	Sp3g01590	Thhalv10021646m.g
OG0007471	Sp3g01580	Thhalv10021328m.g
OG0007472	Sp3g01480	Thhalv10020311m.g
OG0007473	Sp3g01340	Thhalv10011322m.g
OG0007474	Sp7g04320, Sp3g01330	Thhalv10019869m.g
OG0007475	Sp3g01320	Thhalv10020530m.g
OG0007476	Sp3g01250	Thhalv10020021m.g
OG0007477	Sp3g01170	Thhalv10020652m.g
OG0007478	Sp3g01050	Thhalv10020676m.g
OG0007479	Sp3g01040	Thhalv10020289m.g
OG0007480	Sp3g01020	Thhalv10020553m.g
OG0007481	Sp3g00980	Thhalv10021048m.g
OG0007482	Sp3g00960	Thhalv10017085m.g, Thhalv10020182m.g
OG0007483	Sp3g00920	Thhalv10020091m.g
OG0007484	Sp3g00820	Thhalv10021076m.g
OG0007485	Sp3g00810	Thhalv10021268m.g
OG0007486	Sp3g00720	Thhalv10020393m.g
OG0007487	Sp3g00710	Thhalv10022440m.g
OG0007488	Sp3g00600	Thhalv10022235m.g
OG0007489	Sp3g00570	Thhalv10020995m.g
OG0007490	Sp3g00450	Thhalv10022099m.g
OG0007491	Sp3g00370	Thhalv10020146m.g
OG0007492	Sp3g00290	Thhalv10020201m.g
OG0007493	Sp3g00280	Thhalv10019930m.g
OG0007494	Sp2g26020	Thhalv10010729m.g, Thhalv10004903m.g
OG0007495	Sp7g13810	Thhalv10027441m.g
OG0007496	Sp7g13790	Thhalv10025709m.g
OG0007497	Sp7g13690	Thhalv10026042m.g
OG0007498	Sp7g13630	Thhalv10024504m.g
OG0007499	Sp7g13600, Sp4g07850	Thhalv10025932m.g
OG0007500	Sp1g04900	Thhalv10008185m.g
OG0007501	Sp7g13490, Sp7g13510	Thhalv10026919m.g, Thhalv10025191m.g
OG0007502	Sp7g13410	Thhalv10024386m.g
OG0007503	Sp7g13370	Thhalv10027487m.g
OG0007504	Sp7g13340, Sp2g01830	Thhalv10024764m.g
OG0007505	Sp7g13330	Thhalv10025974m.g
OG0007507	Sp7g13060	Thhalv10024261m.g
OG0007508	Sp7g13040	Thhalv10020440m.g, Thhalv10024868m.g
OG0007509	Sp7g13010	Thhalv10026366m.g
OG0007510	Sp7g13000	Thhalv10024593m.g
OG0007511	Sp7g12920	Thhalv10025349m.g
OG0007512	Sp7g12900	Thhalv10024624m.g
OG0007513	Sp7g12880	Thhalv10025526m.g
OG0007514	Sp7g12850	Thhalv10025120m.g
OG0007515	Sp7g12830	Thhalv10026630m.g
OG0007517	Sp7g12770	Thhalv10026369m.g, Thhalv10022369m.g
OG0007518	Sp7g12660	Thhalv10024477m.g
OG0007519	Sp7g12640	Thhalv10026031m.g
OG0007520	Sp7g12590	Thhalv10024373m.g
OG0007521	Sp7g12540	Thhalv10026530m.g
OG0007522	Sp7g12480	Thhalv10025927m.g
OG0007523	Sp7g12450	Thhalv10026933m.g
OG0007524	Sp7g12360	Thhalv10024385m.g
OG0007525	Sp7g12300	Thhalv10024836m.g
OG0007526	Sp7g12010	Thhalv10025750m.g
OG0007527	Sp7g11980	Thhalv10026557m.g
OG0007528	Sp7g11930	Thhalv10025920m.g
OG0007529	Sp3g21500, Sp7g11810	Thhalv10026595m.g
OG0007530	Sp7g11750	Thhalv10026600m.g
OG0007531	Sp7g11730	Thhalv10025102m.g
OG0007532	Sp7g11630	Thhalv10026283m.g
OG0007533	Sp7g11590	Thhalv10025676m.g
OG0007534	Sp7g11520	Thhalv10024181m.g
OG0007535	Sp7g11340	Thhalv10024808m.g
OG0007536	Sp3g09870	Thhalv10022040m.g
OG0007537	Sp3g09880	Thhalv10021416m.g
OG0007538	Sp3g09900	Thhalv10020090m.g
OG0007539	Sp3g09930	Thhalv10020679m.g
OG0007540	Sp3g09940	Thhalv10015509m.g, Thhalv10020276m.g
OG0007541	Sp3g09960	Thhalv10021540m.g
OG0007542	Sp3g09970	Thhalv10028998m.g, Thhalv10022341m.g
OG0007543	Sp3g09990	Thhalv10020165m.g
OG0007544	Sp3g10020	Thhalv10021362m.g
OG0007545	Sp3g10050	Thhalv10021072m.g
OG0007546	Sp3g10060	Thhalv10020422m.g
OG0007547	Sp3g10080	Thhalv10020560m.g
OG0007548	Sp3g10090	Thhalv10020684m.g
OG0007549	Sp3g10140	Thhalv10021565m.g
OG0007550	Sp3g10160	Thhalv10020917m.g
OG0007551	Sp3g10210	Thhalv10020305m.g
OG0007552	Sp3g10240	Thhalv10020623m.g
OG0007553	Sp3g10280	Thhalv10021006m.g
OG0007554	Sp3g10320	Thhalv10021277m.g
OG0007555	Sp3g10350	Thhalv10020910m.g
OG0007556	Sp3g10380	Thhalv10014115m.g, Thhalv10021132m.g
OG0007557	Sp3g10490	Thhalv10020338m.g
OG0007558	Sp3g10500	Thhalv10019977m.g
OG0007559	Sp3g10520	Thhalv10021577m.g
OG0007560	Sp3g10530	Thhalv10021314m.g
OG0007561	Sp3g10540	Thhalv10021616m.g
OG0007562	Sp5g05740	Thhalv10006121m.g
OG0007563	Sp5g05730	Thhalv10005930m.g
OG0007564	Sp5g05690	Thhalv10005968m.g
OG0007565	Sp5g05680	Thhalv10006294m.g
OG0007566	Sp5g05460	Thhalv10005869m.g, Thhalv10027287m.g
OG0007567	Sp5g05440	Thhalv10005948m.g
OG0007568	Sp5g05400	Thhalv10005871m.g
OG0007569	Sp5g05320	Thhalv10006224m.g
OG0007570	Sp5g05260	Thhalv10006378m.g
OG0007571	Sp5g05160	Thhalv10006439m.g
OG0007572	Sp5g05150	Thhalv10006420m.g
OG0007573	Sp5g05010	Thhalv10006489m.g
OG0007574	Sp5g04980	Thhalv10006028m.g
OG0007575	Sp5g04970	Thhalv10005738m.g
OG0007576	Sp5g04960	Thhalv10006035m.g
OG0007577	Sp5g04870	Thhalv10005826m.g
OG0007578	Sp5g04810	Thhalv10006171m.g
OG0007579	Sp5g04770	Thhalv10006259m.g
OG0007580	Sp5g04730	Thhalv10006049m.g
OG0007581	Sp5g04690	Thhalv10005986m.g
OG0007582	Sp5g04600	Thhalv10006090m.g
OG0007583	Sp5g04580	Thhalv10005992m.g
OG0007584	Sp5g04560	Thhalv10006411m.g
OG0007585	Sp5g04550	Thhalv10006315m.g
OG0007586	Sp5g04520	Thhalv10006226m.g
OG0007587	Sp5g04400	Thhalv10005868m.g
OG0007588	Sp5g04320	Thhalv10005849m.g
OG0007589	Sp5g04270	Thhalv10006125m.g
OG0007590	Sp5g04260	Thhalv10005853m.g
OG0007591	Sp5g04250	Thhalv10005818m.g
OG0007592	Sp5g04200	Thhalv10005788m.g
OG0007593	Sp5g04140	Thhalv10006157m.g
OG0007594	Sp5g04130	Thhalv10006182m.g
OG0007595	Sp5g04120	Thhalv10006181m.g
OG0007596	Sp5g04080	Thhalv10005950m.g
OG0007597	Sp5g04020, Sp4g24990	Thhalv10006112m.g
OG0007598	Sp5g04000	Thhalv10005994m.g
OG0007599	Sp5g03960	Thhalv10005763m.g
OG0007600	Sp5g03950	Thhalv10005907m.g
OG0007601	SpUn0450_0010, Sp5g03900	Thhalv10006050m.g
OG0007602	Sp5g03880	Thhalv10005898m.g
OG0007603	Sp5g03740	Thhalv10006183m.g
OG0007604	Sp5g03710	Thhalv10005962m.g
OG0007605	Sp5g03630	Thhalv10006000m.g
OG0007606	Sp5g03570	Thhalv10005779m.g
OG0007607	Sp5g03550	Thhalv10028620m.g, Thhalv10005976m.g
OG0007608	Sp5g03520	Thhalv10005851m.g
OG0007609	Sp5g03490	Thhalv10005903m.g
OG0007610	Sp5g03430	Thhalv10005739m.g
OG0007611	Sp5g03370	Thhalv10005829m.g
OG0007612	Sp5g03350	Thhalv10006460m.g
OG0007613	Sp5g03320	Thhalv10005802m.g
OG0007614	Sp5g03300	Thhalv10006335m.g
OG0007616	Sp5g03140	Thhalv10005961m.g
OG0007617	Sp5g03100	Thhalv10005835m.g
OG0007618	Sp5g02980	Thhalv10005736m.g
OG0007619	Sp5g02970	Thhalv10006075m.g
OG0007620	SpUn0080_0040, Sp5g02860	Thhalv10006222m.g
OG0007621	SpUn0080_0030, Sp5g02850	Thhalv10006207m.g
OG0007622	Sp5g02770	Thhalv10006475m.g
OG0007623	Sp5g02720	Thhalv10005979m.g
OG0007624	Sp5g02700	Thhalv10006310m.g
OG0007625	Sp5g02690	Thhalv10006202m.g
OG0007626	Sp5g02660	Thhalv10006139m.g
OG0007627	Sp5g02590	Thhalv10006461m.g
OG0007628	Sp5g02570	Thhalv10006374m.g
OG0007629	Sp5g02560	Thhalv10005850m.g
OG0007630	Sp5g02530	Thhalv10006142m.g
OG0007631	Sp5g02510	Thhalv10005754m.g
OG0007632	Sp5g33570, Sp7g13290, Sp5g02460	Thhalv10019621m.g
OG0007633	Sp5g02430	Thhalv10006409m.g
OG0007634	Sp5g02400	Thhalv10005830m.g
OG0007635	Sp5g02340	Thhalv10006192m.g
OG0007636	Sp5g02250	Thhalv10005820m.g
OG0007637	Sp5g02240	Thhalv10005978m.g
OG0007638	Sp5g02190	Thhalv10006041m.g
OG0007639	Sp5g02180	Thhalv10006244m.g
OG0007640	Sp5g02140	Thhalv10006235m.g
OG0007641	Sp5g02120	Thhalv10006126m.g
OG0007642	Sp5g02110	Thhalv10006246m.g
OG0007643	Sp5g02070	Thhalv10006069m.g
OG0007644	Sp5g01980	Thhalv10006063m.g
OG0007645	Sp5g01920	Thhalv10005756m.g
OG0007646	Sp5g01890	Thhalv10005927m.g
OG0007647	Sp5g01850	Thhalv10006190m.g
OG0007648	Sp5g01840	Thhalv10005812m.g
OG0007649	Sp5g01820	Thhalv10005970m.g
OG0007650	Sp5g01790	Thhalv10006211m.g
OG0007651	Sp5g01760	Thhalv10005943m.g
OG0007652	Sp5g01720	Thhalv10006254m.g
OG0007653	Sp5g01700	Thhalv10005749m.g
OG0007654	Sp5g01680	Thhalv10005894m.g
OG0007655	Sp5g01600	Thhalv10006136m.g
OG0007656	Sp5g01540	Thhalv10005857m.g
OG0007657	Sp5g01490	Thhalv10006166m.g
OG0007658	Sp5g01470	Thhalv10005883m.g
OG0007659	Sp5g01390	Thhalv10005839m.g
OG0007660	Sp5g01380, Sp7g04840	Thhalv10006123m.g
OG0007661	Sp5g01280	Thhalv10006385m.g
OG0007662	Sp5g01160	Thhalv10003202m.g, Thhalv10003319m.g, Thhalv10005956m.g
OG0007663	Sp5g01150	Thhalv10005791m.g
OG0007664	Sp5g01060	Thhalv10005921m.g
OG0007665	Sp5g01040	Thhalv10005752m.g
OG0007666	Sp5g00930	Thhalv10005872m.g
OG0007667	Sp5g00900	Thhalv10006078m.g
OG0007668	Sp5g00880	Thhalv10006025m.g
OG0007669	Sp5g00860	Thhalv10006300m.g
OG0007670	Sp5g00690	Thhalv10006253m.g
OG0007671	Sp5g00680	Thhalv10005973m.g
OG0007672	Sp5g00620	Thhalv10005746m.g
OG0007673	Sp5g00540	Thhalv10005852m.g
OG0007674	Sp5g00460	Thhalv10005747m.g
OG0007675	Sp5g00420	Thhalv10006204m.g
OG0007676	Sp5g00400	Thhalv10005880m.g
OG0007677	Sp5g00350	Thhalv10005768m.g
OG0007678	Sp5g00320	Thhalv10006167m.g
OG0007679	Sp5g00310	Thhalv10006393m.g
OG0007680	Sp5g00230	Thhalv10005918m.g
OG0007681	SpUn1526_0010	Thhalv10006301m.g
OG0007682	Sp5g00140	Thhalv10006087m.g
OG0007683	Sp5g00040, Sp1g00010	Thhalv10006361m.g
OG0007684	Sp1g17730	Thhalv10008288m.g
OG0007685	Sp1g17670	Thhalv10006839m.g
OG0007686	Sp1g17660	Thhalv10007764m.g
OG0007687	Sp1g17630	Thhalv10006694m.g
OG0007688	Sp1g17620	Thhalv10009412m.g
OG0007689	Sp1g17610	Thhalv10008071m.g
OG0007690	Sp1g17600	Thhalv10009634m.g
OG0007691	Sp1g17580	Thhalv10008437m.g, Thhalv10027193m.g, Thhalv10029286m.g
OG0007692	Sp1g17400	Thhalv10009139m.g
OG0007693	Sp1g17390	Thhalv10006936m.g
OG0007694	Sp1g17370	Thhalv10009681m.g
OG0007695	Sp1g17350	Thhalv10007939m.g
OG0007696	Sp1g17330	Thhalv10007370m.g
OG0007697	Sp1g17300	Thhalv10008308m.g
OG0007698	Sp1g17290	Thhalv10008999m.g
OG0007699	Sp1g17240	Thhalv10008586m.g
OG0007700	Sp1g17210	Thhalv10008430m.g
OG0007701	Sp1g17160	Thhalv10007357m.g
OG0007702	Sp1g17140	Thhalv10006725m.g
OG0007703	Sp1g17120	Thhalv10006635m.g
OG0007704	Sp1g17080	Thhalv10008419m.g
OG0007705	Sp1g17040	Thhalv10009105m.g
OG0007706	Sp1g17020	Thhalv10006890m.g
OG0007707	Sp1g16960	Thhalv10008346m.g
OG0007708	Sp1g16950	Thhalv10007355m.g
OG0007709	Sp1g16940	Thhalv10008728m.g
OG0007710	Sp1g16830	Thhalv10007868m.g
OG0007711	Sp1g16760	Thhalv10007954m.g
OG0007712	Sp1g16610	Thhalv10008334m.g
OG0007713	Sp1g16540, Sp1g16550	Thhalv10007318m.g
OG0007714	Sp1g16520	Thhalv10008152m.g
OG0007715	Sp1g16340	Thhalv10007020m.g
OG0007716	Sp1g16280	Thhalv10008922m.g
OG0007717	Sp1g16270	Thhalv10008778m.g
OG0007718	Sp1g16250	Thhalv10008878m.g
OG0007719	Sp1g16110	Thhalv10007197m.g
OG0007720	Sp1g16080	Thhalv10008687m.g
OG0007721	Sp1g16070	Thhalv10007847m.g
OG0007722	Sp1g16020	Thhalv10008597m.g
OG0007723	Sp1g15990	Thhalv10006969m.g
OG0007724	Sp1g15920	Thhalv10006960m.g
OG0007725	Sp1g15870	Thhalv10007478m.g
OG0007726	Sp1g15840	Thhalv10006915m.g, Thhalv10029084m.g
OG0007727	Sp1g15820	Thhalv10007072m.g
OG0007728	Sp1g15780	Thhalv10006758m.g
OG0007729	Sp1g15730	Thhalv10008522m.g
OG0007730	Sp1g15680	Thhalv10006957m.g
OG0007731	Sp1g15660	Thhalv10008387m.g
OG0007732	Sp1g15620	Thhalv10007911m.g
OG0007733	Sp1g15580	Thhalv10006997m.g
OG0007734	Sp1g15530, SpUn0033_0020	Thhalv10008415m.g
OG0007735	Sp1g15420	Thhalv10009909m.g
OG0007736	Sp1g15360	Thhalv10006681m.g
OG0007737	Sp1g15350	Thhalv10006705m.g
OG0007738	Sp1g15340	Thhalv10008792m.g
OG0007739	Sp1g15310	Thhalv10007918m.g
OG0007740	Sp1g15300	Thhalv10009641m.g
OG0007741	Sp1g15250	Thhalv10007973m.g
OG0007742	Sp1g15240	Thhalv10007175m.g
OG0007743	Sp1g15230	Thhalv10006749m.g
OG0007744	Sp1g15210	Thhalv10009905m.g
OG0007745	Sp1g15190	Thhalv10006789m.g
OG0007746	Sp1g15180	Thhalv10007523m.g
OG0007747	Sp1g15170	Thhalv10007715m.g
OG0007748	Sp1g15070	Thhalv10027523m.g, Thhalv10000884m.g
OG0007749	Sp1g15040	Thhalv10007218m.g
OG0007750	Sp1g15020	Thhalv10008354m.g
OG0007751	Sp1g15010	Thhalv10007506m.g
OG0007752	Sp1g04220	Thhalv10007699m.g
OG0007753	Sp1g04230	Thhalv10007747m.g
OG0007754	Sp1g04270	Thhalv10008840m.g
OG0007755	Sp1g04300	Thhalv10008449m.g
OG0007756	Sp1g04370	Thhalv10007226m.g
OG0007757	Sp1g04400	Thhalv10007589m.g, Thhalv10007593m.g
OG0007758	Sp1g04420	Thhalv10009387m.g
OG0007759	Sp1g04470	Thhalv10008223m.g
OG0007760	Sp1g04480	Thhalv10006606m.g
OG0007761	Sp1g04510	Thhalv10007799m.g
OG0007762	Sp1g04590	Thhalv10006938m.g
OG0007763	Sp1g04610	Thhalv10008050m.g
OG0007764	Sp1g04630	Thhalv10007296m.g
OG0007765	Sp1g04660	Thhalv10007469m.g
OG0007766	Sp1g04670	Thhalv10008219m.g
OG0007767	Sp1g04680	Thhalv10008336m.g
OG0007768	Sp1g04700	Thhalv10008864m.g
OG0007769	Sp1g04710	Thhalv10009394m.g
OG0007770	Sp1g04790	Thhalv10006704m.g
OG0007771	Sp1g04850	Thhalv10008612m.g
OG0007772	Sp1g04860	Thhalv10008266m.g
OG0007773	Sp1g04980	Thhalv10009992m.g
OG0007775	Sp1g05020	Thhalv10007923m.g
OG0007776	Sp1g05140	Thhalv10008191m.g
OG0007777	Sp1g05150	Thhalv10024102m.g, Thhalv10008540m.g
OG0007778	Sp1g05160	Thhalv10008720m.g
OG0007779	Sp1g05170	Thhalv10006783m.g
OG0007780	Sp1g05210	Thhalv10008017m.g
OG0007781	Sp1g05240	Thhalv10009210m.g
OG0007782	Sp1g05280	Thhalv10007168m.g
OG0007783	Sp1g05300	Thhalv10009408m.g
OG0007784	Sp1g05330	Thhalv10007634m.g
OG0007785	Sp1g05350	Thhalv10006743m.g
OG0007786	Sp1g05370	Thhalv10009596m.g
