Orthogroup	S_parvula	S_diversifolius
OG0006627	Sp2g04580	Sdiv_ptg000007l_0278-R, Sdiv_ptg000012l_2082-R
OG0006628	Sp2g04570	Sdiv_ptg000012l_2083-R, Sdiv_ptg000007l_0277-R
OG0006629	Sp2g04540	Sdiv_ptg000012l_2085-R, Sdiv_ptg000007l_0275-R
OG0006630	Sp2g04530	Sdiv_ptg000007l_0274-R, Sdiv_ptg000012l_2086-R
OG0006631	Sp2g04510	Sdiv_ptg000007l_0272-R, Sdiv_ptg000012l_2088-R
OG0006632	Sp2g04470	Sdiv_ptg000012l_2092-R, Sdiv_ptg000007l_0269-R
OG0006633	Sp2g04240	Sdiv_ptg000007l_0256-R
OG0006635	Sp2g03730	Sdiv_ptg000007l_0226-R
OG0006636	Sp2g03790	Sdiv_ptg000012l_2127-R
OG0006637	Sp2g03990	Sdiv_ptg000012l_2120-R, Sdiv_ptg000007l_0236-R
OG0006638	Sp2g04060	Sdiv_ptg000012l_2118-R, Sdiv_ptg000007l_0240-R
OG0006639	Sp2g04080	Sdiv_ptg000007l_0244-R, Sdiv_ptg000012l_2116-R
OG0006640	Sp2g03430	Sdiv_ptg000007l_0211-R, Sdiv_ptg000012l_2146-R
OG0006641	Sp2g03270	Sdiv_ptg000007l_0209-R, Sdiv_ptg000012l_2156-R
OG0006642	Sp2g03260	Sdiv_ptg000012l_2157-R, Sdiv_ptg000007l_0208-R
OG0006643	Sp2g03200	Sdiv_ptg000012l_2161-R, Sdiv_ptg000007l_0204-R
OG0006644	Sp2g03160	Sdiv_ptg000007l_0202-R, Sdiv_ptg000012l_2165-R
OG0006645	Sp2g03060	Sdiv_ptg000012l_2168-R, Sdiv_ptg000007l_0196-R
OG0006646	Sp2g03050	Sdiv_ptg000012l_2169-R, Sdiv_ptg000007l_0195-R
OG0006647	Sp2g02960	Sdiv_ptg000007l_0190-R, Sdiv_ptg000012l_2172-R
OG0006648	Sp2g02890	Sdiv_ptg000012l_2176-R, Sdiv_ptg000007l_0185-R
OG0006649	Sp2g02830	Sdiv_ptg000012l_2179-R, Sdiv_ptg000007l_0183-R
OG0006650	Sp2g02800	Sdiv_ptg000007l_0180-R, Sdiv_ptg000012l_2184-R
OG0006651	Sp2g02780	Sdiv_ptg000012l_2185-R, Sdiv_ptg000007l_0179-R
OG0006652	Sp2g02750	Sdiv_ptg000012l_2188-R, Sdiv_ptg000007l_0177-R
OG0006653	Sp2g02680	Sdiv_ptg000007l_0173-R, Sdiv_ptg000012l_2194-R
OG0006654	Sp2g02640	Sdiv_ptg000012l_2197-R, Sdiv_ptg000007l_0171-R
OG0006655	Sp2g02380	Sdiv_ptg000012l_2211-R, Sdiv_ptg000007l_0153-R
OG0006656	Sp2g02290	Sdiv_ptg000012l_2217-R, Sdiv_ptg000007l_0148-R
OG0006657	Sp2g02240	Sdiv_ptg000012l_2220-R, Sdiv_ptg000007l_0144-R
OG0006658	Sp2g02210	Sdiv_ptg000007l_0140-R, Sdiv_ptg000012l_2222-R
OG0006659	Sp2g02180	Sdiv_ptg000012l_2223-R, Sdiv_ptg000007l_0139-R
OG0006660	Sp2g02130	Sdiv_ptg000007l_0135-R
OG0006661	Sp2g01900	Sdiv_ptg000007l_0121-R, Sdiv_ptg000012l_2242-R
OG0006662	Sp2g01890	Sdiv_ptg000012l_2243-R, Sdiv_ptg000007l_0120-R
OG0006663	Sp2g01870	Sdiv_ptg000007l_0119-R, Sdiv_ptg000012l_2244-R
OG0006664	Sp2g01770	Sdiv_ptg000007l_0115-R, Sdiv_ptg000012l_2247-R
OG0006665	Sp2g01760	Sdiv_ptg000007l_0114-R, Sdiv_ptg000012l_2248-R
OG0006666	Sp2g01690	Sdiv_ptg000012l_2251-R, Sdiv_ptg000007l_0111-R
OG0006667	Sp2g01680	Sdiv_ptg000012l_2252-R, Sdiv_ptg000015l_2102-R
OG0006668	Sp2g01570	Sdiv_ptg000012l_2258-R, Sdiv_ptg000007l_0103-R
OG0006669	Sp2g01470	Sdiv_ptg000012l_2262-R, Sdiv_ptg000007l_0097-R
OG0006670	Sp2g01320	Sdiv_ptg000012l_2268-R, Sdiv_ptg000007l_0091-R
OG0006671	Sp2g01300	Sdiv_ptg000003l_2098-R
OG0006672	Sp2g01270	Sdiv_ptg000012l_2269-R, Sdiv_ptg000007l_0089-R
OG0006673	Sp2g01200	Sdiv_ptg000007l_0083-R, Sdiv_ptg000012l_2273-R
OG0006674	Sp2g01180	Sdiv_ptg000007l_0081-R, Sdiv_ptg000012l_2274-R
OG0006675	Sp7g11650	Sdiv_ptg000004l_0489-R
OG0006675	Sp2g01170	Sdiv_ptg000012l_2275-R
OG0006676	Sp2g01140	Sdiv_ptg000007l_0079-R, Sdiv_ptg000012l_2276-R
OG0006680	Sp5g21310	Sdiv_ptg000002l_1077-R, Sdiv_ptg000015l_1039-R
OG0006681	Sp5g21300	Sdiv_ptg000015l_1040-R, Sdiv_ptg000002l_1076-R
OG0006682	SpUn0331_0010	Sdiv_ptg000015l_1045-R, Sdiv_ptg000002l_1072-R
OG0006683	Sp5g20990	Sdiv_ptg000002l_1056-R, Sdiv_ptg000015l_1058-R
OG0006684	Sp7g05300, Sp5g20770	Sdiv_ptg000002l_1051-R
OG0006685	Sp5g20690	Sdiv_ptg000002l_1048-R, Sdiv_ptg000015l_1069-R
OG0006686	Sp5g20640	Sdiv_ptg000015l_1072-R, Sdiv_ptg000002l_1045-R
OG0006687	Sp5g20540	Sdiv_ptg000002l_1040-R, Sdiv_ptg000015l_1076-R
OG0006688	Sp5g20500	Sdiv_ptg000002l_1037-R, Sdiv_ptg000015l_1080-R
OG0006689	Sp5g20410	Sdiv_ptg000015l_1089-R, Sdiv_ptg000015l_1087-R
OG0006690	Sp5g20320	Sdiv_ptg000015l_1091-R, Sdiv_ptg000002l_1029-R
OG0006691	Sp7g05710, Sp5g20140	Sdiv_ptg000015l_1098-R
OG0006692	Sp5g19980	Sdiv_ptg000002l_1022-R, Sdiv_ptg000015l_1104-R
OG0006693	Sp5g19750	Sdiv_ptg000002l_1000-R
OG0006694	Sp5g19730	Sdiv_ptg000002l_1001-R
OG0006695	Sp5g19600	Sdiv_ptg000002l_0988-R, Sdiv_ptg000002l_1002-R
OG0006696	Sp5g19590	Sdiv_ptg000002l_1005-R, Sdiv_ptg000015l_1124-R
OG0006697	Sp5g19320	Sdiv_ptg000015l_1134-R
OG0006698	Sp5g19300	Sdiv_ptg000002l_1013-R, Sdiv_ptg000015l_1135-R
OG0006699	Sp4g09050	Sdiv_ptg000022l_0466-R, Sdiv_ptg000008l_0427-R
OG0006700	Sp4g09150	Sdiv_ptg000008l_0426-R
OG0006701	Sp4g09300	Sdiv_ptg000008l_0422-R
OG0006702	Sp4g09380	Sdiv_ptg000008l_0423-R, Sdiv_ptg000022l_0444-R
OG0006703	Sp4g08730	Sdiv_ptg000008l_0438-R, Sdiv_ptg000022l_0455-R
OG0006704	Sp4g26360, Sp4g26370	Sdiv_ptg000022l_1777-R
OG0006706	SpUn0031_0020, Sp4g27300	Sdiv_ptg000022l_1839-R
OG0006708	Sp3g00030	Sdiv_ptg000013l_2194-R, Sdiv_ptg000001l_2309-R
OG0006709	Sp3g00060	Sdiv_ptg000001l_2306-R, Sdiv_ptg000013l_2191-R
OG0006710	Sp3g00130	Sdiv_ptg000001l_2301-R, Sdiv_ptg000013l_2185-R
OG0006711	Sp1g07110	Sdiv_ptg000014l_0499-R
OG0006712	Sp1g07120	Sdiv_ptg000003l_2443-R, Sdiv_ptg000014l_0500-R
OG0006713	Sp1g07170	Sdiv_ptg000014l_0502-R
OG0006714	Sp1g07190	Sdiv_ptg000014l_0504-R, Sdiv_ptg000003l_2437-R
OG0006715	Sp1g07230	Sdiv_ptg000014l_0507-R, Sdiv_ptg000003l_2433-R
OG0006716	Sp1g07240	Sdiv_ptg000014l_0508-R, Sdiv_ptg000003l_2431-R
OG0006717	Sp1g07260	Sdiv_ptg000014l_0509-R, Sdiv_ptg000003l_2430-R
OG0006718	Sp1g07280	Sdiv_ptg000003l_2429-R, Sdiv_ptg000014l_0510-R
OG0006719	Sp1g07310	Sdiv_ptg000003l_2427-R
OG0006720	Sp1g07320	Sdiv_ptg000014l_0515-R, Sdiv_ptg000003l_2426-R
OG0006721	Sp1g07340	Sdiv_ptg000003l_2425-R, Sdiv_ptg000014l_0516-R
OG0006722	Sp1g07370	Sdiv_ptg000003l_2422-R, Sdiv_ptg000014l_0519-R
OG0006723	Sp1g07400	Sdiv_ptg000003l_2417-R, Sdiv_ptg000014l_0521-R
OG0006725	Sp1g07430	Sdiv_ptg000014l_0524-R, Sdiv_ptg000003l_2415-R
OG0006726	Sp1g07450	Sdiv_ptg000003l_2413-R, Sdiv_ptg000014l_0526-R
OG0006727	Sp1g07460	Sdiv_ptg000003l_2412-R, Sdiv_ptg000014l_0527-R
OG0006728	Sp1g07530	Sdiv_ptg000003l_2406-R, Sdiv_ptg000014l_0537-R
OG0006729	Sp1g07540	Sdiv_ptg000003l_2405-R, Sdiv_ptg000014l_0538-R
OG0006730	Sp1g07630	Sdiv_ptg000003l_2400-R, Sdiv_ptg000014l_0546-R
OG0006731	Sp1g07650	Sdiv_ptg000014l_0547-R, Sdiv_ptg000003l_2399-R
OG0006732	SpUn0301_0010, SpUn0237_0010	Sdiv_ptg000003l_2395-R
OG0006733	Sp1g07880	Sdiv_ptg000003l_2384-R, Sdiv_ptg000014l_0557-R
OG0006734	Sp1g07910	Sdiv_ptg000014l_0559-R, Sdiv_ptg000003l_2381-R
OG0006735	Sp1g07920	Sdiv_ptg000014l_0560-R
OG0006736	Sp1g07940	Sdiv_ptg000014l_0561-R
OG0006737	Sp1g07950	Sdiv_ptg000014l_0562-R, Sdiv_ptg000003l_2377-R
OG0006738	Sp1g08050	Sdiv_ptg000003l_2370-R, Sdiv_ptg000014l_0568-R
OG0006739	Sp1g08120	Sdiv_ptg000014l_0571-R, Sdiv_ptg000003l_2365-R
OG0006740	Sp1g08130	Sdiv_ptg000003l_2364-R, Sdiv_ptg000014l_0572-R
OG0006741	Sp1g08140	Sdiv_ptg000003l_2363-R, Sdiv_ptg000014l_0573-R
OG0006742	Sp1g08160	Sdiv_ptg000014l_0574-R, Sdiv_ptg000003l_2362-R
OG0006743	Sp1g08170	Sdiv_ptg000014l_0575-R, Sdiv_ptg000003l_2360-R
OG0006744	Sp1g08180	Sdiv_ptg000003l_2358-R, Sdiv_ptg000014l_0576-R
OG0006745	Sp1g08250	Sdiv_ptg000003l_2352-R, Sdiv_ptg000014l_0581-R
OG0006746	Sp1g08270	Sdiv_ptg000003l_2350-R, Sdiv_ptg000014l_0583-R
OG0006747	Sp1g11100	Sdiv_ptg000003l_2119-R, Sdiv_ptg000014l_0586-R
OG0006748	Sp1g11040	Sdiv_ptg000014l_0591-R, Sdiv_ptg000003l_2123-R
OG0006749	Sp1g11010	Sdiv_ptg000014l_0594-R, Sdiv_ptg000003l_2126-R
OG0006750	Sp1g10960	Sdiv_ptg000014l_0598-R, Sdiv_ptg000003l_2130-R
OG0006751	Sp1g10940	Sdiv_ptg000003l_2132-R, Sdiv_ptg000014l_0600-R
OG0006752	Sp1g10890	Sdiv_ptg000014l_0602-R, Sdiv_ptg000003l_2135-R
OG0006753	Sp1g10880	Sdiv_ptg000014l_0603-R, Sdiv_ptg000003l_2136-R
OG0006754	Sp1g10790	Sdiv_ptg000003l_2145-R, Sdiv_ptg000014l_0610-R
OG0006755	Sp1g10700	Sdiv_ptg000003l_2149-R, Sdiv_ptg000014l_0619-R
OG0006756	Sp1g10630	Sdiv_ptg000003l_2155-R, Sdiv_ptg000014l_0628-R
OG0006757	Sp1g10610	Sdiv_ptg000003l_2156-R, Sdiv_ptg000014l_0629-R
OG0006758	Sp1g10550	Sdiv_ptg000014l_0632-R, Sdiv_ptg000003l_2160-R
OG0006759	Sp1g10520	Sdiv_ptg000003l_2163-R, Sdiv_ptg000014l_0635-R
OG0006760	Sp1g10490	Sdiv_ptg000003l_2167-R, Sdiv_ptg000014l_0638-R
OG0006761	Sp1g10470	Sdiv_ptg000003l_2169-R, Sdiv_ptg000014l_0641-R
OG0006762	Sp1g10440	Sdiv_ptg000003l_2171-R, Sdiv_ptg000014l_0642-R
OG0006763	Sp1g10370	Sdiv_ptg000003l_2176-R, Sdiv_ptg000014l_0646-R
OG0006764	Sp1g10360	Sdiv_ptg000014l_0647-R, Sdiv_ptg000003l_2177-R
OG0006765	Sp1g10290	Sdiv_ptg000014l_0657-R, Sdiv_ptg000003l_2181-R
OG0006766	Sp1g10270	Sdiv_ptg000014l_0659-R, Sdiv_ptg000003l_2182-R
OG0006767	Sp1g10150	Sdiv_ptg000014l_0669-R, Sdiv_ptg000003l_2189-R
OG0006768	Sp1g10130	Sdiv_ptg000014l_0670-R, Sdiv_ptg000003l_2190-R
OG0006769	Sp1g10120	Sdiv_ptg000014l_0671-R, Sdiv_ptg000003l_2191-R
OG0006770	Sp1g10100	Sdiv_ptg000003l_2192-R, Sdiv_ptg000014l_0672-R
OG0006771	Sp1g10030	Sdiv_ptg000003l_2199-R, Sdiv_ptg000014l_0678-R
OG0006772	Sp1g10020	Sdiv_ptg000003l_2201-R, Sdiv_ptg000014l_0680-R
OG0006773	Sp1g10010, Sp2g25370	Sdiv_ptg000014l_0681-R, Sdiv_ptg000003l_2202-R
OG0006774	Sp1g10000	Sdiv_ptg000014l_0682-R, Sdiv_ptg000003l_2203-R
OG0006775	Sp1g09960	Sdiv_ptg000014l_0686-R, Sdiv_ptg000003l_2208-R
OG0006776	Sp1g09930	Sdiv_ptg000003l_2210-R, Sdiv_ptg000014l_0688-R
OG0006777	Sp1g09840	Sdiv_ptg000014l_0691-R, Sdiv_ptg000003l_2219-R
OG0006778	Sp1g09830	Sdiv_ptg000003l_2220-R, Sdiv_ptg000014l_0693-R
OG0006779	Sp1g09800	Sdiv_ptg000014l_0695-R, Sdiv_ptg000003l_2224-R
OG0006780	Sp1g09750	Sdiv_ptg000014l_0697-R, Sdiv_ptg000003l_2228-R
OG0006782	Sp1g09610	Sdiv_ptg000012l_1906-R, Sdiv_ptg000014l_0704-R
OG0006783	Sp1g09600	Sdiv_ptg000014l_0705-R
OG0006784	Sp1g09560	Sdiv_ptg000014l_0707-R, Sdiv_ptg000003l_2241-R
OG0006785	Sp1g09520	Sdiv_ptg000003l_2246-R, Sdiv_ptg000014l_0711-R
OG0006786	Sp1g09460	Sdiv_ptg000003l_2252-R, Sdiv_ptg000014l_0714-R
OG0006787	Sp1g09580	Sdiv_ptg000014l_0716-R, Sdiv_ptg000003l_2254-R
OG0006788	Sp1g09300	Sdiv_ptg000003l_2263-R, Sdiv_ptg000014l_0727-R
OG0006789	Sp1g09270	Sdiv_ptg000003l_2266-R, Sdiv_ptg000014l_0729-R
OG0006790	Sp1g09200	Sdiv_ptg000014l_0731-R, Sdiv_ptg000003l_2270-R
OG0006791	Sp1g09150	Sdiv_ptg000014l_0734-R, Sdiv_ptg000003l_2274-R
OG0006792	Sp1g09130	Sdiv_ptg000003l_2275-R, Sdiv_ptg000014l_0736-R
OG0006793	Sp1g09050	Sdiv_ptg000003l_2282-R, Sdiv_ptg000014l_0742-R
OG0006794	Sp1g09020	Sdiv_ptg000003l_2285-R, Sdiv_ptg000014l_0745-R
OG0006795	Sp1g09000	Sdiv_ptg000014l_0747-R, Sdiv_ptg000003l_2286-R
OG0006796	Sp1g08950	Sdiv_ptg000014l_0749-R, Sdiv_ptg000003l_2291-R
OG0006797	Sp1g08920	Sdiv_ptg000014l_0751-R, Sdiv_ptg000003l_2294-R
OG0006798	Sp1g08870	Sdiv_ptg000003l_2298-R, Sdiv_ptg000014l_0754-R
OG0006799	Sp1g08810	Sdiv_ptg000014l_0760-R, Sdiv_ptg000003l_2304-R
OG0006800	Sp1g08760	Sdiv_ptg000014l_0764-R, Sdiv_ptg000003l_2307-R
OG0006801	Sp1g08700	Sdiv_ptg000014l_0769-R, Sdiv_ptg000003l_2314-R
OG0006802	Sp1g08670	Sdiv_ptg000014l_0772-R
OG0006803	Sp1g08660	Sdiv_ptg000003l_2318-R, Sdiv_ptg000014l_0773-R
OG0006804	Sp1g08630	Sdiv_ptg000003l_2321-R, Sdiv_ptg000014l_0776-R
OG0006805	Sp1g08510	Sdiv_ptg000003l_2330-R
OG0006806	Sp1g08440	Sdiv_ptg000014l_0794-R, Sdiv_ptg000003l_2334-R
OG0006807	Sp1g08430	Sdiv_ptg000003l_2335-R, Sdiv_ptg000014l_0795-R
OG0006808	Sp1g08410	Sdiv_ptg000003l_2337-R, Sdiv_ptg000014l_0796-R
OG0006809	Sp1g08350	Sdiv_ptg000003l_2342-R, Sdiv_ptg000014l_0801-R
OG0006810	Sp1g08340	Sdiv_ptg000014l_0802-R, Sdiv_ptg000003l_2344-R
OG0006811	Sp1g08320	Sdiv_ptg000014l_0804-R, Sdiv_ptg000003l_2346-R
OG0006812	Sp1g08290	Sdiv_ptg000003l_2348-R, Sdiv_ptg000014l_0806-R
OG0006813	Sp1g11220	Sdiv_ptg000014l_0811-R, Sdiv_ptg000003l_2109-R
OG0006814	Sp1g11230	Sdiv_ptg000003l_2108-R, Sdiv_ptg000014l_0812-R
OG0006815	Sp1g11240	Sdiv_ptg000014l_0813-R, Sdiv_ptg000003l_2107-R
OG0006817	Sp1g11280	Sdiv_ptg000003l_2106-R, Sdiv_ptg000014l_0814-R
OG0006818	Sp1g11320	Sdiv_ptg000003l_2101-R, Sdiv_ptg000014l_0818-R
OG0006819	Sp1g11360	Sdiv_ptg000014l_0821-R, Sdiv_ptg000003l_2097-R
OG0006820	Sp1g11390	Sdiv_ptg000003l_2094-R, Sdiv_ptg000014l_0823-R
OG0006822	Sp1g11440	Sdiv_ptg000003l_2089-R, Sdiv_ptg000014l_0828-R
OG0006823	Sp1g11450	Sdiv_ptg000014l_0829-R, Sdiv_ptg000003l_2088-R
OG0006824	Sp1g11520	Sdiv_ptg000014l_0834-R, Sdiv_ptg000003l_2059-R
OG0006825	Sp1g11530	Sdiv_ptg000003l_2060-R, Sdiv_ptg000014l_0835-R
OG0006826	Sp1g11550	Sdiv_ptg000003l_2061-R, Sdiv_ptg000014l_0836-R
OG0006827	Sp1g11570	Sdiv_ptg000003l_2063-R, Sdiv_ptg000014l_0838-R
OG0006828	Sp1g11580	Sdiv_ptg000014l_0839-R, Sdiv_ptg000003l_2064-R
OG0006829	Sp1g11680	Sdiv_ptg000014l_0848-R
OG0006830	Sp1g11700	Sdiv_ptg000003l_2072-R, Sdiv_ptg000014l_0850-R
OG0006831	Sp1g11710	Sdiv_ptg000014l_0851-R, Sdiv_ptg000003l_2073-R
OG0006832	Sp1g11720	Sdiv_ptg000014l_0852-R, Sdiv_ptg000003l_2074-R
OG0006833	Sp1g11820	Sdiv_ptg000014l_0860-R
OG0006834	Sp1g11850	Sdiv_ptg000014l_0862-R, Sdiv_ptg000003l_2082-R
OG0006835	Sp1g35970	Sdiv_ptg000014l_0864-R
OG0006836	Sp1g11880	Sdiv_ptg000003l_2083-R, Sdiv_ptg000014l_0867-R
OG0006837	Sp1g11960	Sdiv_ptg000014l_0875-R, Sdiv_ptg000003l_2050-R
OG0006838	SpUn0238_0020	Sdiv_ptg000014l_0877-R, Sdiv_ptg000003l_2049-R
OG0006839	Sp1g12220	Sdiv_ptg000014l_0884-R, Sdiv_ptg000003l_2046-R
OG0006840	Sp1g12210	Sdiv_ptg000003l_2045-R, Sdiv_ptg000014l_0885-R
OG0006841	Sp1g12200	Sdiv_ptg000003l_2044-R, Sdiv_ptg000014l_0886-R
OG0006842	Sp1g12190	Sdiv_ptg000014l_0887-R, Sdiv_ptg000003l_2043-R
OG0006843	Sp1g12180	Sdiv_ptg000014l_0888-R, Sdiv_ptg000003l_2042-R
OG0006844	Sp7g00920, Sp7g00930, Sp1g12150	Sdiv_ptg000014l_0890-R
OG0006845	Sp1g12080	Sdiv_ptg000003l_2034-R, Sdiv_ptg000014l_0894-R
OG0006846	Sp1g12060	Sdiv_ptg000003l_2033-R, Sdiv_ptg000014l_0895-R
OG0006847	Sp1g12030	Sdiv_ptg000014l_0898-R
OG0006848	Sp1g12010	Sdiv_ptg000003l_2030-R, Sdiv_ptg000014l_0899-R
OG0006849	Sp1g12360	Sdiv_ptg000014l_0904-R, Sdiv_ptg000003l_2026-R
OG0006850	Sp1g12370	Sdiv_ptg000003l_2025-R, Sdiv_ptg000014l_0905-R
OG0006852	Sp1g12490	Sdiv_ptg000003l_2017-R, Sdiv_ptg000014l_0915-R
OG0006853	Sp1g12510	Sdiv_ptg000003l_2016-R, Sdiv_ptg000014l_0917-R
OG0006854	Sp1g12520	Sdiv_ptg000014l_0918-R, Sdiv_ptg000003l_2015-R
OG0006855	Sp1g12540	Sdiv_ptg000003l_2013-R, Sdiv_ptg000014l_0919-R
OG0006856	Sp1g12610	Sdiv_ptg000003l_2007-R, Sdiv_ptg000014l_0924-R
OG0006857	Sp1g12640	Sdiv_ptg000003l_2004-R, Sdiv_ptg000014l_0926-R
OG0006858	Sp1g12720	Sdiv_ptg000014l_0931-R, Sdiv_ptg000003l_1999-R
OG0006859	Sp1g12740	Sdiv_ptg000003l_1997-R, Sdiv_ptg000014l_0933-R
OG0006860	Sp1g12750	Sdiv_ptg000003l_1996-R, Sdiv_ptg000014l_0934-R
OG0006862	Sp1g12950	Sdiv_ptg000014l_0949-R
OG0006863	Sp1g13150	Sdiv_ptg000014l_0957-R, Sdiv_ptg000003l_1969-R
OG0006864	Sp1g13180	Sdiv_ptg000003l_1965-R, Sdiv_ptg000014l_0960-R
OG0006865	Sp1g13210	Sdiv_ptg000003l_1963-R
OG0006866	Sp1g13220	Sdiv_ptg000014l_0965-R, Sdiv_ptg000003l_1961-R
OG0006867	Sp1g13450	Sdiv_ptg000014l_0989-R, Sdiv_ptg000003l_1940-R
OG0006868	Sp1g13480	Sdiv_ptg000003l_1937-R, Sdiv_ptg000014l_0993-R
OG0006869	Sp1g13540	Sdiv_ptg000003l_1932-R, Sdiv_ptg000014l_0996-R
OG0006870	Sp1g13590	Sdiv_ptg000003l_1927-R, Sdiv_ptg000014l_1000-R
OG0006871	Sp1g13640	Sdiv_ptg000003l_1924-R, Sdiv_ptg000014l_1003-R
OG0006872	Sp1g13650	Sdiv_ptg000014l_1004-R, Sdiv_ptg000003l_1923-R
OG0006873	Sp1g13660	Sdiv_ptg000003l_1922-R, Sdiv_ptg000014l_1005-R
OG0006874	Sp1g13670	Sdiv_ptg000003l_1921-R
OG0006875	Sp1g13740	Sdiv_ptg000003l_1916-R
OG0006876	Sp1g13750	Sdiv_ptg000003l_1915-R, Sdiv_ptg000014l_1011-R
OG0006877	Sp1g13780	Sdiv_ptg000003l_1913-R, Sdiv_ptg000014l_1014-R
OG0006878	Sp1g13800	Sdiv_ptg000003l_1911-R, Sdiv_ptg000014l_1016-R
OG0006879	Sp1g13880	Sdiv_ptg000003l_1906-R, Sdiv_ptg000014l_1022-R
OG0006880	Sp1g13910	Sdiv_ptg000003l_1905-R, Sdiv_ptg000014l_1026-R
OG0006881	Sp1g13940	Sdiv_ptg000003l_1904-R, Sdiv_ptg000014l_1027-R
OG0006882	Sp1g13970	Sdiv_ptg000003l_1902-R, Sdiv_ptg000014l_1028-R
OG0006883	Sp1g14020	Sdiv_ptg000014l_1030-R, Sdiv_ptg000003l_1900-R
OG0006884	Sp1g14110	Sdiv_ptg000014l_1035-R
OG0006885	Sp1g14130	Sdiv_ptg000003l_1892-R, Sdiv_ptg000014l_1036-R
OG0006886	Sp1g14150	Sdiv_ptg000014l_1039-R, Sdiv_ptg000003l_1890-R
OG0006887	Sp1g14260	Sdiv_ptg000003l_1883-R, Sdiv_ptg000014l_1046-R
OG0006888	Sp1g14280	Sdiv_ptg000003l_1882-R, Sdiv_ptg000014l_1048-R
OG0006889	Sp1g14400	Sdiv_ptg000003l_0123-R
OG0006890	Sp1g14470	Sdiv_ptg000014l_1065-R, Sdiv_ptg000003l_0129-R
OG0006891	Sp1g14480	Sdiv_ptg000014l_1066-R, Sdiv_ptg000003l_0130-R
OG0006892	Sp1g14690	Sdiv_ptg000014l_1074-R, Sdiv_ptg000003l_0145-R
OG0006893	Sp1g14710	Sdiv_ptg000014l_1075-R, Sdiv_ptg000003l_0147-R
OG0006894	Sp1g14730	Sdiv_ptg000014l_1076-R, Sdiv_ptg000003l_0148-R
OG0006895	Sp1g14740	Sdiv_ptg000003l_0149-R
OG0006896	Sp1g14890	Sdiv_ptg000014l_1085-R, Sdiv_ptg000003l_0158-R
OG0006897	Sp1g04125, SpUn0024_0010	Sdiv_ptg000003l_2678-R
OG0006898	Sp1g04120, SpUn0024_0020	Sdiv_ptg000014l_0288-R
OG0006899	SpUn0024_0060, Sp1g04080	Sdiv_ptg000003l_2680-R
OG0006901	Sp1g04040, SpUn0024_0100	Sdiv_ptg000014l_0284-R
OG0006902	Sp1g03980	Sdiv_ptg000003l_2688-R, Sdiv_ptg000014l_0279-R
OG0006903	Sp1g03960	Sdiv_ptg000003l_2689-R, Sdiv_ptg000014l_0278-R
OG0006904	Sp1g03920	Sdiv_ptg000003l_2691-R, Sdiv_ptg000014l_0275-R
OG0006906	Sp1g03740	Sdiv_ptg000014l_0261-R, Sdiv_ptg000003l_2700-R
OG0006907	Sp1g03620	Sdiv_ptg000014l_0256-R, Sdiv_ptg000003l_2706-R
OG0006908	Sp4g14620, Sp1g03480	Sdiv_ptg000014l_0244-R
OG0006909	Sp1g03450, SpUn0217_0010	Sdiv_ptg000014l_0241-R
OG0006910	Sp1g03410	Sdiv_ptg000003l_2725-R, Sdiv_ptg000014l_0236-R
OG0006911	Sp1g03360	Sdiv_ptg000003l_2730-R, Sdiv_ptg000014l_0231-R
OG0006912	Sp1g03280	Sdiv_ptg000014l_0226-R, Sdiv_ptg000003l_2738-R
OG0006913	Sp1g03250	Sdiv_ptg000003l_2740-R, Sdiv_ptg000014l_0224-R
OG0006914	Sp1g03130	Sdiv_ptg000003l_2749-R
OG0006915	Sp1g03110	Sdiv_ptg000003l_2750-R, Sdiv_ptg000014l_0214-R
OG0006916	Sp1g03090	Sdiv_ptg000003l_2751-R
OG0006917	Sp1g03030	Sdiv_ptg000014l_0207-R
OG0006918	Sp1g02960	Sdiv_ptg000003l_2760-R, Sdiv_ptg000014l_0201-R
OG0006919	Sp1g02917	Sdiv_ptg000003l_2763-R, Sdiv_ptg000014l_0198-R
OG0006920	Sp1g02880	Sdiv_ptg000014l_0195-R, Sdiv_ptg000003l_2766-R
OG0006921	Sp1g02850	Sdiv_ptg000003l_2768-R, Sdiv_ptg000014l_0193-R
OG0006922	Sp1g02820	Sdiv_ptg000014l_0187-R, Sdiv_ptg000003l_2770-R
OG0006923	Sp1g02600	Sdiv_ptg000003l_2787-R, Sdiv_ptg000014l_0172-R
OG0006924	Sp1g02540	Sdiv_ptg000014l_0166-R, Sdiv_ptg000003l_2782-R
OG0006925	Sp1g02530	Sdiv_ptg000014l_0165-R, Sdiv_ptg000003l_2781-R
OG0006926	Sp1g02520	Sdiv_ptg000014l_0164-R, Sdiv_ptg000003l_2780-R
OG0006927	Sp1g02510	Sdiv_ptg000003l_2779-R, Sdiv_ptg000014l_0163-R
OG0006928	Sp1g02500	Sdiv_ptg000003l_2778-R, Sdiv_ptg000014l_0162-R
OG0006929	Sp1g05360	Sdiv_ptg000014l_0386-R
OG0006930	Sp1g00960	Sdiv_ptg000014l_0063-R, Sdiv_ptg000003l_2895-R
OG0006931	Sp1g00940	Sdiv_ptg000003l_2896-R, Sdiv_ptg000014l_0061-R
OG0006932	Sp1g00770	Sdiv_ptg000014l_0047-R, Sdiv_ptg000003l_2910-R
