#FamilyID	pvalue	Significant at 0.05
OG0016824	0.833	n
OG0016826	0.809	n
OG0016827	0.883	n
OG0016828	0.852	n
OG0016829	0.934	n
OG0016830	0.606	n
OG0016831	0.934	n
OG0016832	0.916	n
OG0016833	0.852	n
OG0016835	0.883	n
OG0016836	0.915	n
OG0016837	0.951	n
OG0016838	0.924	n
OG0016839	0.931	n
OG0016840	0.833	n
OG0016841	0.915	n
OG0016843	0.915	n
OG0016844	0.934	n
OG0016845	0.852	n
OG0016846	0.958	n
OG0016847	0.915	n
OG0016848	0.968	n
OG0016849	0.833	n
OG0016852	0.947	n
OG0016853	0.934	n
OG0016854	0.931	n
OG0016855	0.83	n
OG0016856	0.633	n
OG0016857	0.897	n
OG0016858	0.866	n
OG0016861	0.671	n
OG0016862	0.852	n
OG0016863	0.934	n
OG0016864	0.946	n
OG0016865	0.934	n
OG0016866	0.931	n
OG0016867	0.957	n
OG0016868	0.852	n
OG0016869	0.849	n
OG0016870	0.913	n
OG0016871	0.931	n
OG0016873	0.946	n
OG0016874	0.833	n
OG0016875	0.833	n
OG0016876	0.934	n
OG0016877	0.915	n
OG0016880	0.809	n
OG0016882	0.915	n
OG0016883	0.915	n
OG0016884	0.936	n
OG0016885	0.931	n
OG0016886	0.934	n
OG0016887	0.883	n
OG0016888	0.809	n
OG0016890	0.915	n
OG0016892	0.941	n
OG0016893	0.833	n
OG0016894	0.934	n
OG0016895	0.883	n
OG0016898	0.883	n
OG0016899	0.901	n
OG0016900	0.883	n
OG0016901	0.883	n
OG0016902	0.806	n
OG0016903	0.852	n
OG0016904	0.953	n
OG0016905	0.962	n
OG0016907	0.852	n
OG0016909	0.852	n
OG0016911	0.688	n
OG0016912	0.941	n
OG0016913	0.934	n
OG0016914	0.883	n
OG0016915	0.922	n
OG0016916	0.968	n
OG0016917	0.958	n
OG0016918	0.958	n
OG0016920	0.915	n
OG0016921	0.549	n
OG0016922	0.866	n
OG0016924	0.833	n
OG0016925	0.946	n
OG0016926	0.901	n
OG0016928	0.883	n
OG0016929	0.809	n
OG0016930	0.599	n
OG0016931	0.852	n
OG0016932	0.852	n
OG0016935	0.895	n
OG0016936	0.934	n
OG0016937	0.927	n
OG0016938	0.833	n
OG0016940	0.952	n
OG0016941	0.833	n
OG0016942	0.953	n
OG0016943	0.83	n
OG0016944	0.852	n
OG0016945	0.852	n
OG0016946	0.915	n
OG0016948	0.761	n
OG0016949	0.883	n
OG0016951	0.809	n
OG0016952	0.922	n
OG0016953	0.923	n
OG0016956	0.934	n
OG0016957	0.615	n
OG0016959	0.967	n
OG0016960	0.852	n
OG0016961	0.934	n
OG0016962	0.83	n
OG0016963	0.852	n
OG0016964	0.615	n
OG0016965	0.883	n
OG0016966	0.915	n
OG0016967	0.771	n
OG0016968	0.747	n
OG0016969	0.75	n
OG0016972	0.931	n
OG0016973	0.889	n
OG0016974	0.852	n
OG0016975	0.947	n
OG0016976	0.934	n
OG0016978	0.934	n
OG0016979	0.946	n
OG0016980	0.833	n
OG0016982	0.852	n
OG0016983	0.941	n
OG0016984	0.921	n
OG0016985	0.852	n
OG0016986	0.388	n
OG0016987	0.934	n
OG0016989	0.941	n
OG0016990	0.895	n
OG0016992	0.852	n
OG0016993	0.952	n
OG0016994	0.934	n
OG0016995	0.947	n
OG0016996	0.841	n
OG0016997	0.934	n
OG0016999	0.669	n
OG0017000	0.934	n
OG0017001	0.924	n
OG0017002	0.852	n
OG0017003	0.852	n
OG0017004	0.951	n
OG0017006	0.889	n
OG0017007	0.934	n
OG0017008	0.931	n
OG0017009	0.852	n
OG0017010	0.852	n
OG0017012	0.915	n
OG0017014	0.999	n
OG0017015	0.852	n
OG0017016	0.914	n
OG0017018	0.934	n
OG0017019	0.857	n
OG0017020	0.915	n
OG0017021	0.934	n
OG0017022	0.732	n
OG0017023	0.943	n
OG0017025	0.972	n
OG0017026	0.852	n
OG0017028	0.923	n
OG0017029	0.883	n
OG0017030	0.852	n
OG0017031	0.852	n
OG0017032	0.934	n
OG0017033	0.883	n
OG0017034	0.852	n
OG0017035	0.833	n
OG0017036	0.809	n
OG0017037	0.926	n
OG0017038	0.922	n
OG0017039	0.759	n
OG0017040	0.901	n
OG0017041	0.809	n
OG0017042	0.852	n
OG0017043	0.924	n
OG0017044	0.934	n
OG0017045	0.924	n
OG0017047	0.931	n
OG0017048	0.934	n
OG0017049	0.852	n
OG0017050	0.934	n
OG0017052	0.895	n
OG0017053	0.934	n
OG0017054	0.615	n
OG0017055	0.901	n
OG0017056	0.934	n
OG0017057	0.946	n
OG0017058	0.889	n
OG0017059	0.83	n
OG0017060	0.749	n
OG0017062	0.883	n
OG0017064	0.722	n
OG0017065	0.852	n
OG0017066	0.897	n
OG0017068	0.883	n
OG0017069	0.823	n
OG0017070	0.786	n
OG0017071	0.816	n
OG0017072	0.833	n
OG0017073	0.958	n
OG0017074	0.762	n
OG0017075	0.558	n
OG0017078	0.934	n
OG0017080	0.866	n
OG0017081	0.852	n
OG0017082	0.852	n
OG0017083	0.833	n
OG0017084	0.428	n
OG0017085	0.833	n
OG0017087	0.922	n
OG0017088	0.883	n
OG0017089	0.852	n
OG0017091	0.703	n
OG0017093	0.883	n
OG0017094	0.915	n
OG0017095	0.974	n
OG0017097	0.833	n
OG0017098	0.946	n
OG0017099	0.833	n
OG0017100	0.934	n
OG0017102	0.962	n
OG0017103	0.883	n
OG0017104	0.852	n
OG0017105	0.852	n
OG0017106	0.941	n
OG0017107	0.934	n
OG0017109	0.836	n
OG0017110	0.934	n
OG0017111	0.953	n
OG0017112	0.83	n
OG0017113	0.934	n
OG0017114	0.958	n
OG0017115	0.842	n
OG0017116	0.934	n
OG0017118	0.852	n
OG0017119	0.967	n
OG0017120	0.934	n
OG0017121	0.901	n
OG0017122	0.883	n
OG0017123	0.946	n
OG0017126	0.931	n
OG0017127	0.972	n
OG0017128	0.988	n
OG0017131	0.883	n
OG0017133	0.883	n
OG0017134	0.866	n
OG0017137	0.915	n
OG0017139	0.968	n
OG0017140	0.931	n
OG0017141	0.428	n
OG0017143	0.809	n
OG0017146	0.852	n
OG0017148	0.931	n
OG0017149	0.852	n
OG0017150	0.946	n
OG0017151	0.75	n
OG0017152	0.915	n
OG0017153	0.883	n
OG0017154	0.852	n
OG0017156	0.931	n
OG0017157	0.931	n
OG0017158	0.972	n
OG0017161	0.883	n
OG0017162	0.852	n
OG0017163	0.934	n
OG0017164	0.615	n
OG0017166	0.841	n
OG0017168	0.833	n
OG0017169	0.946	n
OG0017170	0.883	n
OG0017171	0.951	n
OG0017172	0.934	n
OG0017175	0.833	n
OG0017177	0.891	n
OG0017178	0.947	n
OG0017180	0.852	n
OG0017181	0.915	n
OG0017183	0.926	n
OG0017184	0.934	n
OG0017185	0.83	n
OG0017186	0.949	n
OG0017187	0.87	n
OG0017188	0.952	n
OG0017190	0.852	n
OG0017191	0.669	n
OG0017193	0.883	n
OG0017194	0.671	n
OG0017195	0.953	n
OG0017197	0.934	n
OG0017198	0.4	n
OG0017200	0.615	n
OG0017201	0.863	n
OG0017202	0.841	n
OG0017203	0.852	n
OG0017204	0.939	n
OG0017207	0.852	n
OG0017208	0.615	n
OG0017209	0.852	n
OG0017210	0.615	n
OG0017211	0.968	n
OG0017213	0.809	n
OG0017214	0.931	n
OG0017215	0.841	n
OG0017216	0.883	n
OG0017217	0.934	n
OG0017218	0.732	n
OG0017219	0.883	n
OG0017220	0.833	n
OG0017222	0.883	n
OG0017223	0.941	n
OG0017224	0.669	n
OG0017225	0.939	n
OG0017226	0.852	n
OG0017227	0.934	n
OG0017229	0.951	n
OG0017230	0.852	n
OG0017232	0.428	n
OG0017233	0.934	n
OG0017234	0.934	n
OG0017235	0.934	n
OG0017237	0.852	n
OG0017238	0.615	n
OG0017239	0.934	n
OG0017241	0.934	n
OG0017243	0.901	n
OG0017245	0.883	n
OG0017246	0.883	n
OG0017247	0.833	n
OG0017248	0.833	n
OG0017249	0.897	n
OG0017250	0.889	n
OG0017251	0.615	n
OG0017252	0.922	n
OG0017253	0.833	n
OG0017255	0.669	n
OG0017256	0.934	n
OG0017257	0.949	n
OG0017260	0.889	n
OG0017262	0.934	n
OG0017263	0.833	n
OG0017264	0.934	n
OG0017266	0.852	n
OG0017267	0.901	n
OG0017268	0.833	n
OG0017270	0.852	n
OG0017271	0.934	n
OG0017274	0.883	n
OG0017275	0.852	n
OG0017276	0.771	n
OG0017278	0.931	n
OG0017281	0.967	n
OG0017282	0.615	n
OG0017283	0.915	n
OG0017284	0.883	n
OG0017285	0.688	n
OG0017287	0.934	n
OG0017288	0.895	n
OG0017289	0.669	n
OG0017290	0.958	n
OG0017292	0.749	n
OG0017293	0.809	n
OG0017294	0.901	n
OG0017295	0.934	n
OG0017296	0.883	n
OG0017298	0.967	n
OG0017299	0.852	n
OG0017300	0.833	n
OG0017301	0.883	n
OG0017302	0.915	n
OG0017303	0.934	n
OG0017304	0.83	n
OG0017305	0.833	n
OG0017306	0.96	n
OG0017307	0.934	n
OG0017308	0.915	n
OG0017310	0.934	n
OG0017311	0.841	n
OG0017312	0.915	n
OG0017313	0.901	n
OG0017315	0.594	n
OG0017317	0.962	n
OG0017318	0.883	n
OG0017319	0.669	n
OG0017321	0.852	n
OG0017322	0.741	n
OG0017323	0.809	n
OG0017324	0.915	n
OG0017325	0.703	n
OG0017326	0.897	n
OG0017327	0.901	n
OG0017328	0.931	n
OG0017329	0.889	n
OG0017330	0.934	n
OG0017331	0.934	n
OG0017332	0.883	n
OG0017336	0.934	n
OG0017337	0.837	n
OG0017338	0.934	n
OG0017341	0.615	n
OG0017344	0.939	n
OG0017348	0.669	n
OG0017349	0.939	n
OG0017350	0.688	n
OG0017351	0.846	n
OG0017352	0.841	n
OG0017353	0.703	n
OG0017354	0.883	n
OG0017355	0.947	n
OG0017356	0.94	n
OG0017357	0.967	n
OG0017358	0.83	n
OG0017361	0.833	n
OG0017364	0.883	n
OG0017365	0.833	n
OG0017366	0.934	n
OG0017368	0.624	n
OG0017369	0.428	n
OG0017371	0.852	n
OG0017374	0.915	n
OG0017375	0.951	n
OG0017377	0.716	n
OG0017385	0.915	n
OG0017386	0.542	n
OG0017388	0.951	n
OG0017390	0.915	n
OG0017392	0.833	n
OG0017393	0.946	n
OG0017394	0.615	n
OG0017396	0.894	n
OG0017397	0.883	n
OG0017398	0.883	n
OG0017399	0.758	n
OG0017401	0.651	n
OG0017404	0.766	n
OG0017406	0.688	n
OG0017407	0.953	n
OG0017408	0.808	n
OG0017409	0.77	n
OG0017411	0.883	n
OG0017413	0.915	n
OG0017414	0.852	n
OG0017415	0.915	n
OG0017416	0.841	n
OG0017422	0.848	n
OG0017423	0.939	n
OG0017424	0.669	n
OG0017425	0.969	n
OG0017426	0.958	n
OG0017428	0.488	n
OG0017432	0.615	n
OG0017436	0.466	n
OG0017437	0.833	n
OG0017439	0.883	n
OG0017440	0.734	n
OG0017444	0.852	n
OG0017446	0.889	n
OG0017447	0.877	n
OG0017449	0.883	n
OG0017451	0.912	n
OG0017459	0.703	n
OG0017460	0.759	n
OG0017461	0.505	n
OG0017464	0.253	n
OG0017465	0.934	n
OG0017466	0.428	n
OG0017467	0.939	n
OG0017468	0.866	n
OG0017469	0.163	n
OG0017470	0.931	n
OG0017471	0.669	n
OG0017472	0.967	n
OG0017473	0.703	n
OG0017474	0.669	n
OG0017475	0.786	n
OG0017476	0.702	n
OG0017477	0.931	n
OG0017478	0.934	n
OG0017479	0.963	n
OG0017480	0.895	n
OG0017481	0.852	n
OG0017482	0.703	n
OG0017483	0.874	n
OG0017484	0.307	n
OG0017485	0.901	n
OG0017486	0.839	n
OG0017487	0.934	n
OG0017488	0.86	n
OG0017489	0.915	n
OG0017490	0.648	n
OG0017491	0.85	n
OG0017492	0.852	n
OG0017493	0.669	n
OG0017494	0.7	n
OG0017495	0.491	n
OG0017496	0.924	n
OG0017497	0.816	n
OG0017498	0.688	n
OG0017499	0.795	n
OG0017500	0.934	n
OG0017501	0.699	n
OG0017502	0.799	n
OG0017503	0.899	n
OG0017504	0.808	n
OG0017505	0.972	n
OG0017506	0.428	n
OG0017507	0.972	n
OG0017508	0.7	n
OG0017509	0.734	n
OG0017510	0.669	n
OG0017511	0.915	n
OG0017512	0.947	n
OG0017513	0.891	n
OG0017514	0.942	n
OG0017515	0.477	n
OG0017516	0.638	n
OG0017517	0.669	n
OG0017518	0.837	n
OG0017519	0.722	n
OG0017520	0.703	n
OG0017521	0.703	n
OG0017522	0.972	n
OG0017523	0.852	n
OG0017524	0.096	n
OG0017525	0.915	n
OG0017526	0.906	n
OG0017527	0.891	n
OG0017528	0.479	n
OG0017529	0.895	n
OG0017530	0.977	n
OG0017531	0.531	n
OG0017532	0.466	n
OG0017533	0.742	n
OG0017534	0.703	n
OG0017535	0.963	n
OG0017536	0.931	n
OG0017537	0.931	n
OG0017538	0.945	n
OG0017539	0.51	n
OG0017540	0.316	n
OG0017542	0.915	n
OG0017543	0.951	n
OG0017544	0.852	n
OG0017545	0.551	n
OG0017546	0.899	n
OG0017547	0.521	n
OG0017548	0.944	n
OG0017549	0.85	n
OG0017550	0.734	n
OG0017551	0.151	n
OG0017552	0.736	n
OG0017553	0.539	n
OG0017554	0.926	n
OG0017555	0.972	n
OG0017556	0.98	n
OG0017655	0.76	n
OG0017656	0.814	n
OG0017657	0.798	n
OG0017658	0.726	n
OG0017659	0.846	n
OG0017660	0.719	n
OG0017663	0.783	n
OG0017664	0.756	n
OG0017665	0.857	n
OG0017666	0.798	n
OG0017667	0.798	n
OG0017668	0.98	n
OG0017669	0.847	n
OG0017670	0.783	n
OG0017671	0.911	n
OG0017673	0.856	n
OG0017677	0.922	n
OG0017678	0.916	n
OG0017679	0.764	n
OG0017680	0.798	n
OG0017681	0.719	n
OG0017682	0.831	n
OG0017683	0.824	n
OG0017684	0.824	n
OG0017685	0.798	n
OG0017687	0.856	n
OG0017689	0.892	n
OG0017690	0.846	n
OG0017692	0.891	n
OG0017693	0.809	n
OG0017694	0.856	n
OG0017696	0.856	n
OG0017697	0.856	n
OG0017698	0.798	n
OG0017702	0.79	n
OG0017703	0.821	n
OG0017704	0.798	n
OG0017705	0.824	n
OG0017706	0.843	n
OG0017707	0.856	n
OG0017708	0.831	n
OG0017710	0.856	n
OG0017712	0.857	n
OG0017714	0.824	n
OG0017717	0.783	n
OG0017720	0.856	n
OG0017721	0.869	n
OG0017723	0.856	n
OG0017724	0.904	n
OG0017725	0.891	n
OG0017726	0.833	n
OG0017727	0.891	n
OG0017728	0.798	n
OG0017729	0.798	n
OG0017730	0.719	n
OG0017732	0.798	n
OG0017737	0.726	n
OG0017738	0.798	n
OG0017739	0.798	n
OG0017741	0.719	n
OG0017742	0.783	n
OG0017743	0.803	n
OG0017745	0.719	n
OG0017746	0.814	n
OG0017747	0.663	n
OG0017748	0.83	n
OG0017749	0.824	n
OG0017750	0.783	n
OG0017752	0.892	n
OG0017753	0.92	n
OG0017755	0.505	n
OG0017756	0.834	n
OG0017757	0.92	n
OG0017758	0.719	n
OG0017759	0.688	n
OG0017761	0.798	n
OG0017762	0.756	n
OG0017763	0.942	n
OG0017764	0.891	n
OG0017765	0.863	n
OG0017767	0.83	n
OG0017769	0.798	n
OG0017770	0.83	n
OG0017772	0.475	n
OG0017774	0.92	n
OG0017775	0.798	n
OG0017776	0.856	n
OG0017777	0.79	n
OG0017779	0.941	n
OG0017780	0.831	n
OG0017781	0.92	n
OG0017782	0.824	n
OG0017783	0.924	n
OG0017785	0.944	n
OG0017786	0.719	n
OG0017787	0.824	n
OG0017789	0.854	n
OG0017790	0.851	n
OG0017791	0.798	n
OG0017792	0.979	n
OG0017793	0.821	n
OG0017794	0.906	n
OG0017795	0.872	n
OG0017796	0.83	n
OG0017798	0.726	n
OG0017802	0.783	n
OG0017803	0.79	n
OG0017805	0.863	n
OG0017806	0.831	n
OG0017808	0.798	n
OG0017810	0.968	n
OG0017811	0.783	n
OG0017813	0.783	n
OG0017814	0.922	n
OG0017815	0.798	n
OG0017816	0.503	n
OG0017818	0.877	n
OG0017820	0.798	n
OG0017822	0.783	n
OG0017823	0.798	n
OG0017829	0.798	n
OG0017830	0.859	n
OG0017832	0.922	n
OG0017833	0.906	n
OG0017834	0.503	n
OG0017835	0.798	n
OG0017837	0.847	n
OG0017838	0.783	n
OG0017839	0.798	n
OG0017842	0.549	n
OG0017843	0.783	n
OG0017844	0.824	n
OG0017846	0.783	n
OG0017850	0.798	n
OG0017854	0.852	n
OG0017855	0.886	n
OG0017856	0.924	n
OG0017858	0.798	n
OG0017859	0.783	n
OG0017861	0.807	n
OG0017862	0.726	n
OG0017863	0.547	n
OG0017864	0.798	n
OG0017868	0.9	n
OG0017869	0.865	n
OG0017870	0.828	n
OG0017871	0.719	n
OG0017872	0.944	n
OG0017874	0.719	n
OG0017876	0.795	n
OG0017878	0.924	n
OG0017879	0.831	n
OG0017880	0.891	n
OG0017881	0.943	n
OG0017882	0.93	n
OG0017884	0.79	n
OG0017885	0.783	n
OG0017886	0.843	n
OG0017887	0.625	n
OG0017888	0.798	n
OG0017890	0.798	n
OG0017891	0.801	n
OG0017893	0.857	n
OG0017894	0.922	n
OG0017896	0.843	n
OG0017897	0.911	n
OG0017898	0.761	n
OG0017899	0.846	n
OG0017900	0.798	n
OG0017903	0.756	n
OG0017904	0.79	n
OG0017905	0.798	n
OG0017910	0.887	n
OG0017911	0.879	n
OG0017912	0.922	n
OG0017913	0.79	n
OG0017914	0.693	n
OG0017916	0.795	n
OG0017919	0.922	n
OG0017921	0.798	n
OG0017922	0.798	n
OG0017925	0.798	n
OG0017928	0.895	n
OG0017929	0.783	n
OG0017932	0.798	n
OG0017933	0.892	n
OG0017934	0.761	n
OG0017936	0.872	n
OG0017937	0.798	n
OG0017938	0.79	n
OG0017940	0.783	n
OG0017941	0.857	n
OG0017942	0.831	n
OG0017946	0.798	n
OG0017947	0.719	n
OG0017948	0.863	n
OG0017949	0.719	n
OG0017954	0.831	n
OG0017955	0.856	n
OG0017956	0.726	n
OG0017957	0.595	n
OG0017959	0.783	n
OG0017962	0.847	n
OG0017963	0.814	n
OG0017964	0.503	n
OG0017965	0.944	n
OG0017966	0.877	n
OG0017967	0.953	n
OG0017969	0.798	n
OG0017972	0.783	n
OG0017973	0.798	n
OG0017975	0.783	n
OG0017977	0.824	n
OG0017978	0.801	n
OG0017980	0.772	n
OG0017982	0.747	n
OG0017983	0.798	n
OG0017985	0.719	n
OG0017986	0.92	n
OG0017987	0.503	n
OG0017988	0.824	n
OG0017989	0.824	n
OG0017990	0.931	n
OG0017992	0.9	n
OG0017993	0.798	n
OG0017994	0.756	n
OG0017996	0.79	n
OG0017998	0.798	n
OG0017999	0.719	n
OG0018002	0.9	n
OG0018004	0.748	n
OG0018006	0.801	n
OG0018009	0.798	n
OG0018010	0.824	n
OG0018011	0.856	n
OG0018012	0.922	n
OG0018014	0.798	n
OG0018015	0.9	n
OG0018016	0.886	n
OG0018017	0.894	n
OG0018018	0.814	n
OG0018019	0.916	n
OG0018020	0.891	n
OG0018022	0.798	n
OG0018023	0.761	n
OG0018024	0.898	n
OG0018027	0.783	n
OG0018028	0.756	n
OG0018032	0.79	n
OG0018033	0.998	n
OG0018034	0.764	n
OG0018036	0.798	n
OG0018037	0.869	n
OG0018040	0.856	n
OG0018042	0.846	n
OG0018044	0.856	n
OG0018045	0.783	n
OG0018046	0.536	n
OG0018047	0.893	n
OG0018050	0.79	n
OG0018052	0.85	n
OG0018053	0.726	n
OG0018054	0.798	n
OG0018055	0.831	n
OG0018056	0.783	n
OG0018057	0.798	n
OG0018058	0.756	n
OG0018059	0.922	n
OG0018060	0.837	n
OG0018062	0.831	n
OG0018065	0.877	n
OG0018071	0.857	n
OG0018072	0.924	n
OG0018073	0.728	n
OG0018075	0.783	n
OG0018082	0.894	n
OG0018083	0.497	n
OG0018086	0.783	n
OG0018088	0.831	n
OG0018089	0.783	n
OG0018092	0.633	n
OG0018095	0.925	n
OG0018096	0.768	n
OG0018097	0.83	n
OG0018098	0.96	n
OG0018099	0.388	n
OG0018100	0.877	n
OG0018105	0.922	n
OG0018108	0.837	n
OG0018109	0.719	n
OG0018111	0.526	n
OG0018113	0.865	n
OG0018114	0.783	n
OG0018116	0.761	n
OG0018118	0.828	n
OG0018119	0.869	n
OG0018122	0.774	n
OG0018124	0.824	n
OG0018125	0.717	n
OG0018126	0.999	n
OG0018127	0.663	n
OG0018128	0.951	n
OG0018129	0.589	n
OG0018130	0.503	n
OG0018131	0.924	n
OG0018132	0.949	n
OG0018133	0.862	n
OG0018134	0.86	n
OG0018135	0.824	n
OG0018136	0.798	n
OG0018137	0.949	n
OG0018138	0.951	n
OG0018139	0.824	n
OG0018140	0.86	n
OG0018141	0.742	n
OG0018142	0.779	n
OG0018143	0.798	n
OG0018144	0.824	n
OG0018145	0.727	n
OG0018146	0.795	n
OG0018148	0.007	y
OG0018149	0.503	n
OG0018150	0.968	n
OG0018151	0.319	n
OG0018152	0.904	n
OG0018153	0.846	n
OG0018154	0.79	n
OG0018155	0.727	n
OG0018156	0.966	n
OG0018157	0.968	n
OG0018158	0.124	n
OG0018159	0.645	n
OG0018160	0.748	n
OG0018161	0.419	n
OG0018162	0.824	n
OG0018163	0.824	n
OG0018164	0.857	n
OG0018165	0.824	n
OG0018166	0.824	n
OG0018167	0.703	n
OG0018168	0.824	n
OG0018169	0.633	n
OG0018170	0.339	n
OG0018171	0.744	n
OG0018172	0.641	n
OG0018173	0.194	n
OG0018174	0.824	n
OG0018175	0.968	n
OG0018176	0.824	n
OG0018177	0.852	n
OG0018178	0.795	n
OG0018179	0.824	n
OG0018180	0.824	n
OG0018181	0.892	n
OG0018182	0.852	n
OG0018183	0.92	n
OG0018184	0.36	n
OG0018185	0.824	n
OG0018186	0.271	n
OG0018330	0.722	n
OG0018331	0.656	n
OG0018332	0.971	n
OG0018333	0.952	n
OG0018334	0.684	n
OG0018335	0.71	n
OG0018336	0.697	n
OG0018338	0.7	n
OG0018339	0.753	n
OG0018340	0.784	n
OG0018341	0.717	n
OG0018344	0.71	n
OG0018345	0.828	n
OG0018348	0.753	n
OG0018349	0.795	n
OG0018353	0.71	n
OG0018356	0.697	n
OG0018357	0.618	n
OG0018358	0.734	n
OG0018359	0.789	n
OG0018362	0.618	n
OG0018363	0.667	n
OG0018364	0.83	n
OG0018365	0.753	n
OG0018367	0.666	n
OG0018369	0.806	n
OG0018370	0.786	n
OG0018371	0.93	n
OG0018372	0.696	n
OG0018374	0.618	n
OG0018375	0.744	n
OG0018376	0.839	n
OG0018380	0.697	n
OG0018381	0.924	n
OG0018382	0.765	n
OG0018386	0.668	n
OG0018387	0.742	n
OG0018388	0.618	n
OG0018389	0.742	n
OG0018390	0.684	n
OG0018391	0.697	n
OG0018392	0.893	n
OG0018393	0.706	n
OG0018396	0.773	n
OG0018397	0.656	n
OG0018399	0.923	n
OG0018405	0.666	n
OG0018406	0.697	n
OG0018407	0.92	n
OG0018408	0.784	n
OG0018410	0.618	n
OG0018411	0.931	n
OG0018412	0.71	n
OG0018413	0.937	n
OG0018417	0.752	n
OG0018421	0.656	n
OG0018424	0.82	n
OG0018428	0.76	n
OG0018431	0.71	n
OG0018435	0.784	n
OG0018436	0.618	n
OG0018437	0.666	n
OG0018441	0.696	n
OG0018445	0.806	n
OG0018447	0.76	n
OG0018449	0.784	n
OG0018453	0.753	n
OG0018457	0.453	n
OG0018458	0.824	n
OG0018460	0.863	n
OG0018465	0.252	n
OG0018466	0.754	n
OG0018467	0.618	n
OG0018468	0.656	n
OG0018471	0.717	n
OG0018472	0.841	n
OG0018475	0.824	n
OG0018477	0.618	n
OG0018482	0.71	n
OG0018484	0.666	n
OG0018485	0.823	n
OG0018486	0.811	n
OG0018488	0.618	n
OG0018489	0.717	n
OG0018490	0.999	n
OG0018494	0.618	n
OG0018495	0.754	n
OG0018496	0.83	n
OG0018497	0.459	n
OG0018498	0.618	n
OG0018505	0.453	n
OG0018506	0.779	n
OG0018509	0.877	n
OG0018511	0.84	n
OG0018512	0.667	n
OG0018516	0.822	n
OG0018517	0.667	n
OG0018519	0.696	n
OG0018520	0.751	n
OG0018523	0.67	n
OG0018526	0.816	n
OG0018532	0.735	n
OG0018533	0.679	n
OG0018539	0.735	n
OG0018540	0.618	n
OG0018543	0.696	n
OG0018549	0.765	n
OG0018552	0.795	n
OG0018553	0.656	n
OG0018555	0.753	n
OG0018556	0.572	n
OG0018557	0.715	n
OG0018558	0.667	n
OG0018565	0.916	n
OG0018567	0.415	n
OG0018568	0.765	n
OG0018575	0.859	n
OG0018576	0.814	n
OG0018577	0.696	n
OG0018578	0.806	n
OG0018579	0.806	n
OG0018580	0.696	n
OG0018581	0.696	n
OG0018582	0.765	n
OG0018583	0.14	n
OG0018584	0.736	n
OG0018585	0.828	n
OG0018586	0.816	n
OG0018587	0.36	n
OG0018588	0.766	n
OG0018589	0.931	n
OG0018590	0.922	n
OG0018591	0.61	n
OG0018592	0.808	n
OG0018594	0.643	n
OG0018595	0.656	n
OG0018596	0.891	n
OG0018597	0.921	n
OG0018598	0.671	n
OG0018599	0.696	n
OG0018600	0.635	n
OG0018601	0.946	n
OG0018602	0.656	n
OG0018603	0.852	n
OG0018604	0.851	n
OG0018605	0.454	n
OG0018606	0.865	n
OG0018607	0.671	n
OG0018608	0.96	n
OG0018609	0.77	n
OG0018610	0.744	n
OG0018611	0.019	y
OG0018612	0.838	n
OG0018613	0.684	n
OG0018614	0.433	n
OG0018615	0.977	n
OG0018616	0.871	n
OG0018617	0.734	n
OG0018618	0.931	n
OG0018619	0.736	n
OG0018770	0.922	n
OG0018773	0.654	n
OG0018778	0.73	n
OG0018781	0.978	n
OG0018782	0.852	n
OG0018783	0.534	n
OG0018790	0.686	n
OG0018794	0.614	n
OG0018798	0.734	n
OG0018800	0.613	n
OG0018806	0.686	n
OG0018810	0.533	n
OG0018817	0.697	n
OG0018823	0.722	n
OG0018825	0.686	n
OG0018826	0.595	n
OG0018828	0.849	n
OG0018829	0.744	n
OG0018830	0.653	n
OG0018835	0.565	n
OG0018838	0.649	n
OG0018840	0.632	n
OG0018841	0.545	n
OG0018847	0.55	n
OG0018850	0.846	n
OG0018852	0.652	n
OG0018860	0.534	n
OG0018862	0.759	n
OG0018865	0.83	n
OG0018868	0.534	n
OG0018870	0.637	n
OG0018876	0.842	n
OG0018878	0.8	n
OG0018879	0.596	n
OG0018890	0.972	n
OG0018891	0.898	n
OG0018892	0.747	n
OG0018894	0.883	n
OG0018895	0.811	n
OG0018896	0.565	n
OG0018899	0.922	n
OG0018900	0.852	n
OG0018901	0.587	n
OG0018902	0.863	n
OG0018903	0.705	n
OG0018904	0.891	n
OG0018905	0.931	n
OG0018906	0.705	n
OG0018907	0.684	n
OG0018908	0.808	n
OG0018909	0.898	n
OG0018910	0.974	n
OG0018911	0.877	n
OG0018912	0.783	n
OG0018913	0.705	n
OG0018914	0.877	n
OG0018915	0.648	n
OG0018916	0.728	n
OG0018917	0.876	n
OG0018918	0.534	n
OG0018919	0.858	n
OG0018920	0.51	n
OG0018921	0.315	n
OG0018922	0.801	n
OG0018923	0.7	n
OG0018924	0.496	n
OG0018925	0.623	n
OG0018926	0.79	n
OG0018927	0.892	n
OG0018928	0.841	n
OG0018929	0.239	n
OG0019116	0.843	n
OG0019117	0.746	n
OG0019125	0.552	n
OG0019129	0.816	n
OG0019131	0.64	n
OG0019142	0.777	n
OG0019144	0.972	n
OG0019147	0.848	n
OG0019150	0.98	n
OG0019154	0.637	n
OG0019162	0.791	n
OG0019169	0.719	n
OG0019183	0.605	n
OG0019187	0.385	n
OG0019189	0.544	n
OG0019191	0.688	n
OG0019194	0.551	n
