Orthogroup	S_diversifolius	E_salsugineum
OG0007668	Sdiv_ptg000009l_2773-R, Sdiv_ptg000010l_0514-R	Thhalv10015253m.g
OG0007669	Sdiv_ptg000009l_2766-R, Sdiv_ptg000010l_0521-R	Thhalv10012973m.g
OG0007670	Sdiv_ptg000012l_2283-R, Sdiv_ptg000007l_0067-R	Thhalv10023408m.g
OG0007671	Sdiv_ptg000009l_2758-R	Thhalv10012645m.g
OG0007672	Sdiv_ptg000009l_2756-R, Sdiv_ptg000010l_0529-R	Thhalv10013221m.g
OG0007673	Sdiv_ptg000010l_0534-R, Sdiv_ptg000009l_2750-R	Thhalv10012575m.g
OG0007674	Sdiv_ptg000010l_0535-R, Sdiv_ptg000009l_2748-R	Thhalv10013199m.g
OG0007675	Sdiv_ptg000009l_2741-R, Sdiv_ptg000010l_0541-R	Thhalv10014543m.g
OG0007676	Sdiv_ptg000009l_2740-R, Sdiv_ptg000010l_0542-R	Thhalv10013464m.g
OG0007677	Sdiv_ptg000010l_0544-R	Thhalv10013297m.g, Thhalv10013304m.g
OG0007678	Sdiv_ptg000009l_2734-R, Sdiv_ptg000010l_0547-R	Thhalv10012937m.g
OG0007679	Sdiv_ptg000009l_2732-R, Sdiv_ptg000010l_0550-R	Thhalv10013994m.g
OG0007680	Sdiv_ptg000010l_0553-R, Sdiv_ptg000009l_2731-R	Thhalv10013776m.g
OG0007681	Sdiv_ptg000010l_0565-R, Sdiv_ptg000009l_2717-R	Thhalv10016074m.g
OG0007682	Sdiv_ptg000010l_0567-R, Sdiv_ptg000009l_2715-R	Thhalv10014160m.g
OG0007684	Sdiv_ptg000009l_2704-R, Sdiv_ptg000010l_0577-R	Thhalv10014819m.g
OG0007685	Sdiv_ptg000009l_2689-R	Thhalv10013367m.g
OG0007686	Sdiv_ptg000010l_0594-R, Sdiv_ptg000009l_2688-R	Thhalv10013099m.g
OG0007688	Sdiv_ptg000010l_0595-R, Sdiv_ptg000009l_2685-R	Thhalv10012446m.g
OG0007689	Sdiv_ptg000010l_0599-R	Thhalv10013109m.g
OG0007690	Sdiv_ptg000010l_0604-R, Sdiv_ptg000009l_2676-R	Thhalv10014531m.g
OG0007691	Sdiv_ptg000010l_0606-R, Sdiv_ptg000009l_2674-R	Thhalv10016210m.g
OG0007692	Sdiv_ptg000009l_2668-R, Sdiv_ptg000010l_0613-R	Thhalv10013844m.g
OG0007693	Sdiv_ptg000009l_2667-R, Sdiv_ptg000010l_0614-R	Thhalv10014884m.g
OG0007694	Sdiv_ptg000009l_2664-R, Sdiv_ptg000010l_0617-R	Thhalv10013653m.g
OG0007695	Sdiv_ptg000009l_2662-R	Thhalv10027965m.g
OG0007696	Sdiv_ptg000009l_2661-R, Sdiv_ptg000010l_0622-R	Thhalv10013308m.g
OG0007697	Sdiv_ptg000009l_2652-R	Thhalv10014392m.g
OG0007698	Sdiv_ptg000009l_2646-R, Sdiv_ptg000010l_0636-R	Thhalv10015639m.g
OG0007700	Sdiv_ptg000007l_0266-R	Thhalv10014606m.g
OG0007701	Sdiv_ptg000010l_0642-R, Sdiv_ptg000009l_2641-R	Thhalv10013086m.g
OG0007702	Sdiv_ptg000009l_2640-R	Thhalv10013498m.g
OG0007703	Sdiv_ptg000010l_0649-R, Sdiv_ptg000009l_2637-R	Thhalv10014249m.g
OG0007704	Sdiv_ptg000010l_0650-R, Sdiv_ptg000009l_2636-R	Thhalv10014457m.g
OG0007705	Sdiv_ptg000010l_0657-R, Sdiv_ptg000005l_0450-R	Thhalv10015836m.g
OG0007706	Sdiv_ptg000010l_0658-R, Sdiv_ptg000009l_2617-R	Thhalv10013567m.g
OG0007707	Sdiv_ptg000010l_0659-R, Sdiv_ptg000009l_2618-R	Thhalv10013620m.g
OG0007708	Sdiv_ptg000009l_2619-R, Sdiv_ptg000010l_0662-R	Thhalv10014822m.g
OG0007709	Sdiv_ptg000010l_0679-R, Sdiv_ptg000009l_2612-R	Thhalv10013123m.g
OG0007710	Sdiv_ptg000009l_2614-R, Sdiv_ptg000010l_0676-R	Thhalv10014944m.g
OG0007711	Sdiv_ptg000009l_2615-R, Sdiv_ptg000010l_0674-R	Thhalv10013377m.g
OG0007712	Sdiv_ptg000009l_2610-R, Sdiv_ptg000010l_0683-R	Thhalv10013432m.g
OG0007714	Sdiv_ptg000009l_2599-R, Sdiv_ptg000010l_0695-R	Thhalv10014168m.g
OG0007715	Sdiv_ptg000009l_2597-R, Sdiv_ptg000010l_0697-R	Thhalv10014005m.g
OG0007716	Sdiv_ptg000010l_0699-R	Thhalv10014704m.g
OG0007717	Sdiv_ptg000009l_2588-R	Thhalv10012984m.g
OG0007718	Sdiv_ptg000009l_2587-R, Sdiv_ptg000010l_0707-R	Thhalv10013734m.g
OG0007719	Sdiv_ptg000010l_0711-R	Thhalv10015911m.g
OG0007720	Sdiv_ptg000009l_2583-R	Thhalv10014180m.g
OG0007721	Sdiv_ptg000010l_0714-R, Sdiv_ptg000009l_2579-R	Thhalv10016090m.g
OG0007722	Sdiv_ptg000009l_2577-R	Thhalv10012586m.g
OG0007723	Sdiv_ptg000009l_2574-R, Sdiv_ptg000010l_0716-R	Thhalv10012665m.g
OG0007724	Sdiv_ptg000009l_2572-R, Sdiv_ptg000010l_0717-R	Thhalv10012545m.g
OG0007725	Sdiv_ptg000009l_2566-R	Thhalv10014097m.g
OG0007726	Sdiv_ptg000010l_0724-R, Sdiv_ptg000009l_2563-R	Thhalv10013426m.g
OG0007727	Sdiv_ptg000010l_0725-R, Sdiv_ptg000009l_2561-R	Thhalv10013105m.g
OG0007728	Sdiv_ptg000010l_0745-R, Sdiv_ptg000009l_2540-R	Thhalv10012609m.g
OG0007729	Sdiv_ptg000009l_2537-R	Thhalv10012595m.g
OG0007730	Sdiv_ptg000010l_0749-R, Sdiv_ptg000009l_2536-R	Thhalv10013422m.g
OG0007731	Sdiv_ptg000010l_0752-R	Thhalv10014720m.g
OG0007732	Sdiv_ptg000010l_0756-R, Sdiv_ptg000009l_2527-R	Thhalv10014736m.g
OG0007733	Sdiv_ptg000009l_2519-R	Thhalv10014779m.g
OG0007735	Sdiv_ptg000010l_0770-R	Thhalv10012738m.g
OG0007736	Sdiv_ptg000009l_2513-R	Thhalv10013794m.g
OG0007737	Sdiv_ptg000009l_2510-R	Thhalv10012960m.g
OG0007738	Sdiv_ptg000009l_2509-R, Sdiv_ptg000010l_0778-R	Thhalv10014672m.g
OG0007739	Sdiv_ptg000009l_2507-R, Sdiv_ptg000010l_0779-R	Thhalv10013683m.g
OG0007740	Sdiv_ptg000010l_0784-R, Sdiv_ptg000009l_2503-R	Thhalv10013375m.g
OG0007741	Sdiv_ptg000010l_0786-R, Sdiv_ptg000009l_2501-R	Thhalv10013078m.g
OG0007742	Sdiv_ptg000009l_2500-R, Sdiv_ptg000010l_0787-R	Thhalv10013919m.g
OG0007743	Sdiv_ptg000009l_2496-R, Sdiv_ptg000010l_0789-R	Thhalv10015689m.g
OG0007744	Sdiv_ptg000009l_2495-R, Sdiv_ptg000010l_0790-R	Thhalv10012514m.g
OG0007745	Sdiv_ptg000009l_2493-R	Thhalv10012939m.g
OG0007747	Sdiv_ptg000010l_0796-R, Sdiv_ptg000009l_2490-R	Thhalv10014362m.g
OG0007748	Sdiv_ptg000009l_2487-R, Sdiv_ptg000010l_0798-R	Thhalv10015874m.g
OG0007749	Sdiv_ptg000009l_2486-R, Sdiv_ptg000010l_0799-R	Thhalv10013843m.g
OG0007750	Sdiv_ptg000009l_2485-R, Sdiv_ptg000010l_0801-R	Thhalv10013143m.g
OG0007752	Sdiv_ptg000009l_2479-R, Sdiv_ptg000010l_0807-R	Thhalv10014550m.g
OG0007753	Sdiv_ptg000009l_2477-R	Thhalv10012571m.g
OG0007754	Sdiv_ptg000009l_2474-R, Sdiv_ptg000010l_0812-R	Thhalv10014295m.g
OG0007755	Sdiv_ptg000010l_0819-R, Sdiv_ptg000009l_2466-R	Thhalv10012758m.g
OG0007756	Sdiv_ptg000009l_2465-R, Sdiv_ptg000010l_0820-R	Thhalv10013043m.g
OG0007757	Sdiv_ptg000010l_0823-R	Thhalv10015052m.g
OG0007758	Sdiv_ptg000009l_2456-R, Sdiv_ptg000010l_0829-R	Thhalv10013779m.g
OG0007759	Sdiv_ptg000009l_2448-R, Sdiv_ptg000010l_0837-R	Thhalv10013234m.g
OG0007760	Sdiv_ptg000010l_0840-R, Sdiv_ptg000009l_2446-R	Thhalv10015693m.g
OG0007761	Sdiv_ptg000010l_0844-R, Sdiv_ptg000009l_2444-R	Thhalv10013271m.g
OG0007762	Sdiv_ptg000009l_2443-R, Sdiv_ptg000010l_0845-R	Thhalv10013360m.g
OG0007763	Sdiv_ptg000010l_0847-R, Sdiv_ptg000009l_2441-R	Thhalv10014987m.g
OG0007764	Sdiv_ptg000010l_0853-R, Sdiv_ptg000009l_2434-R	Thhalv10013793m.g
OG0007765	Sdiv_ptg000010l_0855-R	Thhalv10012884m.g
OG0007766	Sdiv_ptg000010l_0857-R	Thhalv10014167m.g
OG0007767	Sdiv_ptg000010l_0859-R	Thhalv10013465m.g
OG0007768	Sdiv_ptg000009l_2426-R	Thhalv10012682m.g
OG0007769	Sdiv_ptg000009l_2427-R	Thhalv10013859m.g
OG0007770	Sdiv_ptg000010l_0868-R, Sdiv_ptg000009l_2416-R	Thhalv10013309m.g
OG0007771	Sdiv_ptg000009l_2415-R, Sdiv_ptg000010l_0869-R	Thhalv10013956m.g
OG0007772	Sdiv_ptg000009l_2414-R, Sdiv_ptg000010l_0870-R	Thhalv10014792m.g
OG0007773	Sdiv_ptg000010l_0873-R	Thhalv10013632m.g
OG0007774	Sdiv_ptg000009l_2395-R	Thhalv10012791m.g
OG0007775	Sdiv_ptg000009l_2387-R, Sdiv_ptg000010l_0897-R	Thhalv10013313m.g
OG0007776	Sdiv_ptg000009l_2384-R	Thhalv10013450m.g
OG0007777	Sdiv_ptg000009l_2383-R	Thhalv10015685m.g
OG0007778	Sdiv_ptg000009l_2381-R	Thhalv10014150m.g
OG0007779	Sdiv_ptg000009l_2379-R	Thhalv10014555m.g
OG0007780	Sdiv_ptg000009l_2378-R, Sdiv_ptg000010l_0904-R	Thhalv10015622m.g
OG0007781	Sdiv_ptg000010l_0914-R, Sdiv_ptg000009l_2370-R	Thhalv10014037m.g
OG0007782	Sdiv_ptg000010l_0916-R, Sdiv_ptg000009l_2367-R	Thhalv10014684m.g
OG0007783	Sdiv_ptg000009l_2362-R, Sdiv_ptg000010l_0923-R	Thhalv10012934m.g
OG0007784	Sdiv_ptg000009l_2361-R, Sdiv_ptg000010l_0924-R	Thhalv10015980m.g
OG0007785	Sdiv_ptg000009l_2356-R	Thhalv10013107m.g
OG0007786	Sdiv_ptg000010l_0935-R	Thhalv10013225m.g
OG0007787	Sdiv_ptg000010l_0936-R	Thhalv10012809m.g
OG0007788	Sdiv_ptg000009l_2349-R, Sdiv_ptg000010l_0938-R	Thhalv10015552m.g
OG0007789	Sdiv_ptg000009l_2347-R, Sdiv_ptg000010l_0939-R	Thhalv10014039m.g
OG0007790	Sdiv_ptg000009l_2271-R, Sdiv_ptg000010l_1012-R	Thhalv10014564m.g
OG0007791	Sdiv_ptg000009l_2272-R, Sdiv_ptg000010l_1011-R	Thhalv10013202m.g
OG0007792	Sdiv_ptg000009l_2274-R, Sdiv_ptg000010l_1009-R	Thhalv10012811m.g
OG0007793	Sdiv_ptg000009l_2276-R, Sdiv_ptg000010l_1006-R	Thhalv10013978m.g
OG0007795	Sdiv_ptg000010l_1004-R, Sdiv_ptg000009l_2279-R	Thhalv10013772m.g
OG0007796	Sdiv_ptg000010l_1001-R, Sdiv_ptg000009l_2283-R	Thhalv10014284m.g
OG0007797	Sdiv_ptg000010l_0999-R, Sdiv_ptg000009l_2285-R	Thhalv10014954m.g
OG0007798	Sdiv_ptg000010l_0993-R, Sdiv_ptg000009l_2289-R	Thhalv10013710m.g
OG0007799	Sdiv_ptg000009l_2291-R, Sdiv_ptg000010l_0991-R	Thhalv10014307m.g
OG0007800	Sdiv_ptg000009l_2292-R	Thhalv10015063m.g
OG0007801	Sdiv_ptg000010l_0986-R	Thhalv10013018m.g
OG0007802	Sdiv_ptg000010l_0979-R, Sdiv_ptg000009l_2308-R	Thhalv10013622m.g
OG0007803	Sdiv_ptg000009l_2309-R	Thhalv10015372m.g
OG0007804	Sdiv_ptg000009l_2318-R	Thhalv10013064m.g
OG0007805	Sdiv_ptg000009l_2328-R, Sdiv_ptg000010l_0956-R	Thhalv10012845m.g
OG0007806	Sdiv_ptg000010l_0951-R, Sdiv_ptg000009l_2332-R	Thhalv10015474m.g
OG0007807	Sdiv_ptg000009l_2333-R	Thhalv10013238m.g
OG0007808	Sdiv_ptg000010l_0946-R, Sdiv_ptg000009l_2338-R	Thhalv10013607m.g
OG0007809	Sdiv_ptg000010l_1019-R	Thhalv10013594m.g
OG0007810	Sdiv_ptg000009l_2262-R, Sdiv_ptg000010l_1021-R	Thhalv10014908m.g
OG0007811	Sdiv_ptg000010l_1025-R, Sdiv_ptg000009l_2257-R	Thhalv10013494m.g
OG0007812	Sdiv_ptg000009l_2251-R, Sdiv_ptg000010l_1030-R	Thhalv10014526m.g
OG0007813	Sdiv_ptg000010l_1031-R	Thhalv10012467m.g, Thhalv10015732m.g
OG0007814	Sdiv_ptg000009l_2249-R, Sdiv_ptg000010l_1033-R	Thhalv10013845m.g
OG0007815	Sdiv_ptg000009l_2248-R	Thhalv10013798m.g
OG0007816	Sdiv_ptg000009l_2247-R	Thhalv10016077m.g
OG0007817	Sdiv_ptg000010l_1036-R, Sdiv_ptg000009l_2243-R	Thhalv10014064m.g
OG0007818	Sdiv_ptg000010l_1040-R, Sdiv_ptg000009l_2239-R	Thhalv10012804m.g
OG0007819	Sdiv_ptg000009l_2236-R	Thhalv10014125m.g
OG0007821	Sdiv_ptg000010l_1046-R, Sdiv_ptg000009l_2231-R	Thhalv10015156m.g
OG0007822	Sdiv_ptg000010l_1048-R	Thhalv10015984m.g, Thhalv10016024m.g, Thhalv10015504m.g
OG0007823	Sdiv_ptg000010l_1049-R	Thhalv10027442m.g, Thhalv10027431m.g
OG0007824	Sdiv_ptg000009l_2225-R, Sdiv_ptg000010l_1051-R	Thhalv10013580m.g
OG0007825	Sdiv_ptg000010l_1052-R, Sdiv_ptg000009l_2224-R	Thhalv10014374m.g
OG0007826	Sdiv_ptg000010l_1062-R, Sdiv_ptg000009l_2216-R	Thhalv10015019m.g
OG0007827	Sdiv_ptg000010l_1064-R	Thhalv10015851m.g
OG0007829	Sdiv_ptg000010l_1068-R	Thhalv10015328m.g, Thhalv10015243m.g, Thhalv10014267m.g
OG0007830	Sdiv_ptg000010l_1071-R, Sdiv_ptg000009l_2208-R	Thhalv10015216m.g
OG0007831	Sdiv_ptg000009l_2203-R, Sdiv_ptg000010l_1073-R	Thhalv10013073m.g
OG0007832	Sdiv_ptg000010l_1077-R, Sdiv_ptg000009l_2201-R	Thhalv10014657m.g
OG0007833	Sdiv_ptg000010l_1082-R, Sdiv_ptg000009l_2195-R	Thhalv10015388m.g, Thhalv10002918m.g
OG0007834	Sdiv_ptg000009l_2189-R, Sdiv_ptg000010l_1090-R	Thhalv10012916m.g
OG0007835	Sdiv_ptg000010l_1091-R	Thhalv10014535m.g
OG0007836	Sdiv_ptg000010l_1093-R	Thhalv10012652m.g
OG0007837	Sdiv_ptg000009l_2185-R	Thhalv10012882m.g
OG0007838	Sdiv_ptg000009l_2183-R	Thhalv10012524m.g
OG0007839	Sdiv_ptg000009l_2182-R, Sdiv_ptg000010l_1108-R	Thhalv10014378m.g
OG0007840	Sdiv_ptg000010l_1106-R, Sdiv_ptg000009l_2180-R	Thhalv10013378m.g
OG0007841	Sdiv_ptg000009l_2177-R	Thhalv10013106m.g
OG0007842	Sdiv_ptg000010l_1102-R	Thhalv10014038m.g
OG0007843	Sdiv_ptg000009l_2175-R	Thhalv10014603m.g
OG0007844	Sdiv_ptg000009l_2174-R	Thhalv10013013m.g
OG0007845	Sdiv_ptg000010l_1097-R, Sdiv_ptg000009l_2169-R	Thhalv10014380m.g
OG0007846	Sdiv_ptg000009l_2163-R	Thhalv10015741m.g
OG0007847	Sdiv_ptg000009l_2162-R	Thhalv10014447m.g
OG0007848	Sdiv_ptg000010l_1121-R	Thhalv10013148m.g
OG0007849	Sdiv_ptg000010l_1122-R	Thhalv10014627m.g
OG0007850	Sdiv_ptg000010l_1125-R	Thhalv10022935m.g, Thhalv10015123m.g
OG0007852	Sdiv_ptg000010l_1129-R	Thhalv10014833m.g
OG0007853	Sdiv_ptg000009l_2139-R, Sdiv_ptg000010l_1133-R	Thhalv10014576m.g
OG0007854	Sdiv_ptg000010l_1136-R, Sdiv_ptg000009l_2135-R	Thhalv10013997m.g
OG0007855	Sdiv_ptg000010l_1139-R	Thhalv10013442m.g, Thhalv10025051m.g
OG0007856	Sdiv_ptg000010l_1141-R, Sdiv_ptg000009l_2124-R	Thhalv10014069m.g
OG0007858	Sdiv_ptg000009l_2120-R, Sdiv_ptg000010l_1150-R	Thhalv10014901m.g
OG0007859	Sdiv_ptg000010l_1151-R	Thhalv10013447m.g
OG0007860	Sdiv_ptg000009l_2112-R, Sdiv_ptg000010l_1156-R	Thhalv10016012m.g
OG0007861	Sdiv_ptg000009l_2106-R	Thhalv10015542m.g
OG0007862	Sdiv_ptg000009l_2103-R	Thhalv10015364m.g
OG0007863	Sdiv_ptg000009l_2101-R, Sdiv_ptg000010l_1167-R	Thhalv10012668m.g
OG0007864	Sdiv_ptg000009l_2096-R	Thhalv10015042m.g
OG0007865	Sdiv_ptg000009l_2095-R	Thhalv10014702m.g
OG0007866	Sdiv_ptg000010l_1174-R, Sdiv_ptg000009l_2094-R	Thhalv10014782m.g
OG0007867	Sdiv_ptg000009l_2088-R	Thhalv10014339m.g
OG0007868	Sdiv_ptg000009l_2081-R	Thhalv10016089m.g
OG0007869	Sdiv_ptg000009l_2080-R	Thhalv10015252m.g
OG0007870	Sdiv_ptg000010l_1188-R	Thhalv10013582m.g
OG0007871	Sdiv_ptg000010l_1190-R	Thhalv10015092m.g
OG0007872	Sdiv_ptg000009l_2076-R, Sdiv_ptg000010l_1194-R	Thhalv10014484m.g
OG0007873	Sdiv_ptg000010l_1197-R	Thhalv10014716m.g
OG0007874	Sdiv_ptg000010l_1200-R, Sdiv_ptg000009l_2070-R	Thhalv10014000m.g
OG0007875	Sdiv_ptg000009l_2069-R, Sdiv_ptg000010l_1202-R	Thhalv10012968m.g
OG0007876	Sdiv_ptg000009l_2067-R	Thhalv10015853m.g
OG0007877	Sdiv_ptg000010l_1209-R	Thhalv10013554m.g
OG0007878	Sdiv_ptg000010l_1210-R	Thhalv10015074m.g
OG0007879	Sdiv_ptg000010l_1212-R	Thhalv10014608m.g
OG0007880	Sdiv_ptg000010l_1214-R, Sdiv_ptg000009l_2059-R	Thhalv10014011m.g
OG0007881	Sdiv_ptg000010l_1215-R, Sdiv_ptg000009l_2057-R	Thhalv10015026m.g
OG0007882	Sdiv_ptg000009l_2053-R	Thhalv10013411m.g
OG0007883	Sdiv_ptg000009l_2050-R, Sdiv_ptg000010l_1221-R	Thhalv10014263m.g
OG0007884	Sdiv_ptg000009l_2040-R, Sdiv_ptg000010l_1231-R	Thhalv10015479m.g
OG0007885	Sdiv_ptg000009l_2037-R	Thhalv10012691m.g
OG0007886	Sdiv_ptg000009l_2022-R	Thhalv10012944m.g
OG0007887	Sdiv_ptg000010l_1246-R, Sdiv_ptg000009l_2020-R	Thhalv10015754m.g
OG0007888	Sdiv_ptg000009l_2017-R	Thhalv10014247m.g
OG0007889	Sdiv_ptg000010l_1249-R	Thhalv10015548m.g
OG0007890	Sdiv_ptg000010l_1266-R, Sdiv_ptg000009l_2004-R	Thhalv10014773m.g
OG0007891	Sdiv_ptg000010l_1270-R	Thhalv10014834m.g
OG0007892	Sdiv_ptg000010l_1272-R, Sdiv_ptg000009l_1999-R	Thhalv10014960m.g
OG0007893	Sdiv_ptg000010l_1275-R	Thhalv10013379m.g
OG0007894	Sdiv_ptg000010l_1286-R	Thhalv10014747m.g
OG0007895	Sdiv_ptg000009l_1990-R	Thhalv10013888m.g
OG0007896	Sdiv_ptg000009l_1989-R	Thhalv10013687m.g
OG0007897	Sdiv_ptg000010l_1290-R	Thhalv10014770m.g
OG0007898	Sdiv_ptg000009l_1980-R, Sdiv_ptg000010l_1294-R	Thhalv10013945m.g
OG0007899	Sdiv_ptg000009l_1978-R	Thhalv10015050m.g, Thhalv10015419m.g
OG0007900	Sdiv_ptg000009l_1977-R	Thhalv10015610m.g
OG0007901	Sdiv_ptg000010l_1297-R	Thhalv10015475m.g
OG0007904	Sdiv_ptg000010l_1315-R	Thhalv10013124m.g
OG0007905	Sdiv_ptg000009l_1963-R	Thhalv10015611m.g
OG0007907	Sdiv_ptg000010l_1337-R, Sdiv_ptg000009l_1941-R	Thhalv10015499m.g
OG0007908	Sdiv_ptg000009l_1934-R, Sdiv_ptg000010l_1346-R	Thhalv10015309m.g
OG0007909	Sdiv_ptg000009l_1932-R	Thhalv10013816m.g
OG0007910	Sdiv_ptg000010l_1351-R	Thhalv10013227m.g
OG0007911	Sdiv_ptg000010l_1354-R, Sdiv_ptg000009l_1925-R	Thhalv10013194m.g
OG0007912	Sdiv_ptg000009l_1912-R	Thhalv10012744m.g
OG0007914	Sdiv_ptg000009l_1906-R, Sdiv_ptg000010l_1367-R	Thhalv10013323m.g
OG0007915	Sdiv_ptg000009l_1900-R	Thhalv10012839m.g
OG0007916	Sdiv_ptg000010l_1973-R, Sdiv_ptg000009l_0957-R	Thhalv10014795m.g
OG0007918	Sdiv_ptg000010l_1975-R, Sdiv_ptg000009l_0955-R	Thhalv10012806m.g
OG0007919	Sdiv_ptg000009l_0945-R, Sdiv_ptg000010l_1983-R	Thhalv10012878m.g
OG0007920	Sdiv_ptg000009l_0943-R, Sdiv_ptg000010l_1985-R	Thhalv10013866m.g
OG0007921	Sdiv_ptg000010l_1988-R, Sdiv_ptg000009l_0938-R	Thhalv10014367m.g
OG0007922	Sdiv_ptg000009l_0932-R, Sdiv_ptg000010l_1991-R	Thhalv10013384m.g
OG0007923	Sdiv_ptg000009l_0931-R	Thhalv10012572m.g
OG0007924	Sdiv_ptg000010l_1994-R	Thhalv10014091m.g
OG0007925	Sdiv_ptg000009l_0925-R	Thhalv10014090m.g
OG0007926	Sdiv_ptg000009l_0923-R	Thhalv10015728m.g
OG0007927	Sdiv_ptg000010l_2000-R, Sdiv_ptg000009l_0920-R	Thhalv10013219m.g
OG0007928	Sdiv_ptg000009l_0918-R	Thhalv10014310m.g
OG0007929	Sdiv_ptg000009l_0916-R	Thhalv10013004m.g
OG0007930	Sdiv_ptg000009l_0915-R, Sdiv_ptg000010l_2003-R	Thhalv10013466m.g
OG0007931	Sdiv_ptg000009l_0910-R	Thhalv10014044m.g
OG0007932	Sdiv_ptg000009l_0906-R	Thhalv10014848m.g
OG0007933	Sdiv_ptg000010l_2015-R	Thhalv10014472m.g
OG0007934	Sdiv_ptg000009l_0902-R	Thhalv10014458m.g
OG0007935	Sdiv_ptg000010l_2020-R	Thhalv10013706m.g
OG0007936	Sdiv_ptg000010l_2036-R, Sdiv_ptg000009l_0880-R	Thhalv10014730m.g
OG0007937	Sdiv_ptg000009l_0879-R	Thhalv10013631m.g
OG0007938	Sdiv_ptg000009l_0875-R	Thhalv10012985m.g
OG0007939	Sdiv_ptg000009l_0873-R	Thhalv10012594m.g
OG0007940	Sdiv_ptg000010l_2045-R	Thhalv10015796m.g
OG0007941	Sdiv_ptg000009l_0870-R	Thhalv10014913m.g
OG0007942	Sdiv_ptg000009l_0868-R	Thhalv10014767m.g
OG0007943	Sdiv_ptg000009l_0865-R	Thhalv10013409m.g
OG0007944	Sdiv_ptg000009l_0862-R, Sdiv_ptg000010l_2051-R	Thhalv10012893m.g
OG0007945	Sdiv_ptg000009l_0856-R, Sdiv_ptg000010l_2056-R	Thhalv10013102m.g
OG0007946	Sdiv_ptg000009l_0855-R	Thhalv10013417m.g
OG0007946	Sdiv_ptg000010l_2057-R	Thhalv10015125m.g
OG0007947	Sdiv_ptg000009l_0854-R	Thhalv10013388m.g
OG0007948	Sdiv_ptg000010l_2060-R	Thhalv10015791m.g
OG0007949	Sdiv_ptg000010l_2061-R	Thhalv10014014m.g
OG0007950	Sdiv_ptg000009l_0851-R	Thhalv10015601m.g
OG0007951	Sdiv_ptg000009l_0849-R	Thhalv10012453m.g
OG0007952	Sdiv_ptg000010l_2062-R	Thhalv10012883m.g
OG0007953	Sdiv_ptg000010l_2064-R	Thhalv10012888m.g
OG0007954	Sdiv_ptg000010l_2065-R, Sdiv_ptg000009l_0846-R	Thhalv10012443m.g
OG0007955	Sdiv_ptg000009l_0845-R, Sdiv_ptg000010l_2066-R	Thhalv10015793m.g
OG0007956	Sdiv_ptg000009l_0840-R	Thhalv10014094m.g
OG0007957	Sdiv_ptg000009l_0837-R, Sdiv_ptg000010l_2074-R	Thhalv10012422m.g
OG0007958	Sdiv_ptg000009l_0835-R	Thhalv10012982m.g
OG0007959	Sdiv_ptg000009l_0836-R	Thhalv10014625m.g
OG0007960	Sdiv_ptg000010l_2075-R	Thhalv10013935m.g
OG0007961	Sdiv_ptg000010l_2078-R	Thhalv10014938m.g
OG0007962	Sdiv_ptg000010l_2080-R, Sdiv_ptg000009l_0831-R	Thhalv10014516m.g
OG0007963	Sdiv_ptg000009l_0828-R	Thhalv10013572m.g
OG0007964	Sdiv_ptg000009l_0827-R	Thhalv10014743m.g
OG0007965	Sdiv_ptg000010l_2091-R, Sdiv_ptg000009l_0821-R	Thhalv10013755m.g
OG0007966	Sdiv_ptg000009l_0820-R	Thhalv10012699m.g
OG0007967	Sdiv_ptg000010l_2093-R	Thhalv10013721m.g
OG0007968	Sdiv_ptg000009l_0817-R, Sdiv_ptg000010l_2095-R	Thhalv10013112m.g
OG0007969	Sdiv_ptg000009l_0815-R	Thhalv10015692m.g
OG0007970	Sdiv_ptg000009l_0810-R, Sdiv_ptg000010l_2104-R	Thhalv10014234m.g
OG0007971	Sdiv_ptg000009l_0809-R	Thhalv10013511m.g
OG0007972	Sdiv_ptg000010l_2106-R, Sdiv_ptg000009l_0808-R	Thhalv10014366m.g
OG0007973	Sdiv_ptg000010l_2108-R, Sdiv_ptg000009l_0807-R	Thhalv10014434m.g
OG0007974	Sdiv_ptg000009l_0804-R, Sdiv_ptg000010l_2112-R	Thhalv10014943m.g
OG0007975	Sdiv_ptg000009l_0802-R	Thhalv10002252m.g
OG0007976	Sdiv_ptg000010l_2130-R, Sdiv_ptg000009l_0791-R	Thhalv10013095m.g
OG0007977	Sdiv_ptg000010l_2131-R, Sdiv_ptg000009l_0789-R	Thhalv10015560m.g
OG0007978	Sdiv_ptg000009l_0777-R, Sdiv_ptg000010l_2145-R	Thhalv10012686m.g
OG0007979	Sdiv_ptg000010l_2152-R	Thhalv10013024m.g
OG0007980	Sdiv_ptg000010l_2159-R	Thhalv10012989m.g
OG0007981	Sdiv_ptg000009l_0758-R, Sdiv_ptg000010l_2167-R	Thhalv10015109m.g
OG0007982	Sdiv_ptg000009l_0748-R, Sdiv_ptg000010l_2182-R	Thhalv10013117m.g
OG0007983	Sdiv_ptg000009l_0743-R	Thhalv10013192m.g
OG0007984	Sdiv_ptg000009l_0742-R, Sdiv_ptg000010l_2186-R	Thhalv10014553m.g
OG0007985	Sdiv_ptg000009l_0741-R	Thhalv10014721m.g
OG0007986	Sdiv_ptg000010l_2188-R	Thhalv10023145m.g, Thhalv10015370m.g
OG0007987	Sdiv_ptg000009l_0735-R	Thhalv10014178m.g
