Orthogroup	E_salsugineum	S_diversifolius
OG0006157	Thhalv10018845m.g	Sdiv_ptg000015l_0008-R, Sdiv_ptg000002l_2147-R
OG0006158	Thhalv10019806m.g	Sdiv_ptg000015l_0007-R, Sdiv_ptg000002l_2148-R
OG0006159	Thhalv10018887m.g	Sdiv_ptg000015l_0004-R, Sdiv_ptg000002l_2150-R
OG0006160	Thhalv10018561m.g	Sdiv_ptg000015l_0001-R, Sdiv_ptg000002l_2153-R
OG0006162	Thhalv10025099m.g, Thhalv10025558m.g	Sdiv_ptg000004l_0458-R
OG0006164	Thhalv10019479m.g, Thhalv10019490m.g, Thhalv10019480m.g	Sdiv_ptg000002l_1966-R
OG0006165	Thhalv10011494m.g	Sdiv_ptg000014l_1719-R, Sdiv_ptg000003l_1469-R
OG0006166	Thhalv10011502m.g	Sdiv_ptg000003l_1468-R, Sdiv_ptg000014l_1718-R
OG0006167	Thhalv10011437m.g, Thhalv10011435m.g	Sdiv_ptg000003l_1461-R, Sdiv_ptg000014l_1710-R
OG0006168	Thhalv10011225m.g	Sdiv_ptg000014l_1708-R, Sdiv_ptg000003l_1460-R
OG0006169	Thhalv10011762m.g	Sdiv_ptg000003l_1457-R, Sdiv_ptg000014l_1705-R
OG0006170	Thhalv10011550m.g	Sdiv_ptg000014l_1703-R, Sdiv_ptg000003l_1455-R
OG0006171	Thhalv10011898m.g	Sdiv_ptg000003l_1483-R, Sdiv_ptg000014l_1698-R
OG0006172	Thhalv10011567m.g	Sdiv_ptg000003l_1487-R, Sdiv_ptg000014l_1693-R
OG0006173	Thhalv10011202m.g	Sdiv_ptg000003l_1488-R, Sdiv_ptg000014l_1692-R
OG0006174	Thhalv10011308m.g	Sdiv_ptg000003l_1497-R, Sdiv_ptg000014l_1679-R
OG0006175	Thhalv10011184m.g	Sdiv_ptg000003l_1499-R
OG0006176	Thhalv10011800m.g	Sdiv_ptg000003l_1504-R, Sdiv_ptg000014l_1674-R
OG0006177	Thhalv10011824m.g	Sdiv_ptg000003l_1508-R
OG0006178	Thhalv10012201m.g	Sdiv_ptg000014l_1663-R, Sdiv_ptg000003l_1514-R
OG0006179	Thhalv10011196m.g	Sdiv_ptg000003l_1524-R, Sdiv_ptg000014l_1653-R
OG0006180	Thhalv10011539m.g	Sdiv_ptg000003l_1525-R, Sdiv_ptg000014l_1652-R
OG0006181	Thhalv10017331m.g	Sdiv_ptg000008l_0865-R, Sdiv_ptg000022l_0757-R
OG0006182	Thhalv10003454m.g	Sdiv_ptg000005l_0075-R, Sdiv_ptg000004l_0336-R
OG0006183	Thhalv10003437m.g	Sdiv_ptg000004l_0343-R, Sdiv_ptg000005l_0076-R
OG0006184	Thhalv10004459m.g	Sdiv_ptg000004l_0300-R, Sdiv_ptg000005l_0041-R
OG0006185	Thhalv10003533m.g	Sdiv_ptg000004l_0283-R, Sdiv_ptg000005l_0037-R
OG0006186	Thhalv10027734m.g	Sdiv_ptg000005l_0029-R, Sdiv_ptg000004l_0288-R
OG0006187	Thhalv10027666m.g, Thhalv10004418m.g	Sdiv_ptg000005l_0020-R, Sdiv_ptg000004l_0277-R
OG0006188	Thhalv10018248m.g	Sdiv_ptg000005l_0019-R
OG0006189	Thhalv10007088m.g	Sdiv_ptg000003l_1143-R, Sdiv_ptg000014l_2063-R
OG0006190	Thhalv10023336m.g	Sdiv_ptg000012l_2014-R, Sdiv_ptg000007l_0331-R
OG0006191	Thhalv10007099m.g	Sdiv_ptg000014l_0889-R
OG0006192	Thhalv10028373m.g	Sdiv_ptg000009l_1600-R
OG0006193	Thhalv10002337m.g	Sdiv_ptg000004l_0371-R, Sdiv_ptg000005l_0104-R
OG0006194	Thhalv10018180m.g	Sdiv_ptg000002l_1501-R, Sdiv_ptg000015l_0654-R
OG0006195	Thhalv10001182m.g	Sdiv_ptg000012l_1601-R
OG0006197	Thhalv10000768m.g	Sdiv_ptg000012l_1431-R, Sdiv_ptg000007l_0827-R
OG0006198	Thhalv10001017m.g	Sdiv_ptg000007l_0834-R, Sdiv_ptg000012l_1421-R
OG0006199	Thhalv10000848m.g	Sdiv_ptg000012l_1418-R, Sdiv_ptg000007l_0839-R
OG0006200	Thhalv10001074m.g	Sdiv_ptg000012l_1417-R, Sdiv_ptg000007l_0840-R
OG0006201	Thhalv10000891m.g	Sdiv_ptg000012l_1416-R, Sdiv_ptg000007l_0842-R
OG0006202	Thhalv10000907m.g	Sdiv_ptg000007l_0846-R, Sdiv_ptg000012l_1413-R
OG0006203	Thhalv10000943m.g	Sdiv_ptg000012l_1410-R, Sdiv_ptg000007l_0849-R
OG0006204	Thhalv10000739m.g	Sdiv_ptg000007l_0850-R, Sdiv_ptg000012l_1409-R
OG0006205	Thhalv10000957m.g	Sdiv_ptg000012l_1407-R, Sdiv_ptg000007l_0853-R
OG0006206	Thhalv10001004m.g	Sdiv_ptg000012l_1406-R, Sdiv_ptg000007l_0854-R
OG0006207	Thhalv10000825m.g	Sdiv_ptg000012l_1404-R, Sdiv_ptg000007l_0855-R
OG0006208	Thhalv10000756m.g	Sdiv_ptg000007l_0860-R, Sdiv_ptg000012l_1394-R
OG0006209	Thhalv10001201m.g	Sdiv_ptg000012l_1392-R
OG0006210	Thhalv10000981m.g	Sdiv_ptg000012l_1390-R
OG0006211	Thhalv10000946m.g	Sdiv_ptg000012l_1386-R, Sdiv_ptg000007l_0866-R
OG0006212	Thhalv10000752m.g	Sdiv_ptg000012l_1383-R
OG0006213	Thhalv10000915m.g	Sdiv_ptg000012l_1382-R, Sdiv_ptg000007l_0869-R
OG0006214	Thhalv10000962m.g	Sdiv_ptg000012l_1379-R, Sdiv_ptg000007l_0872-R
OG0006215	Thhalv10000822m.g	Sdiv_ptg000007l_0887-R, Sdiv_ptg000012l_1361-R
OG0006217	Thhalv10004998m.g	Sdiv_ptg000012l_1352-R, Sdiv_ptg000007l_0896-R
OG0006218	Thhalv10005482m.g	Sdiv_ptg000012l_1350-R, Sdiv_ptg000007l_0897-R
OG0006219	Thhalv10004909m.g	Sdiv_ptg000012l_1344-R, Sdiv_ptg000007l_0900-R
OG0006220	Thhalv10005665m.g	Sdiv_ptg000012l_1341-R
OG0006221	Thhalv10004723m.g	Sdiv_ptg000012l_1339-R
OG0006222	Thhalv10003970m.g	Sdiv_ptg000007l_0904-R, Sdiv_ptg000012l_1337-R
OG0006223	Thhalv10003708m.g	Sdiv_ptg000012l_1336-R, Sdiv_ptg000007l_0905-R
OG0006224	Thhalv10004162m.g	Sdiv_ptg000012l_1335-R, Sdiv_ptg000007l_0907-R
OG0006225	Thhalv10003816m.g	Sdiv_ptg000007l_0909-R, Sdiv_ptg000012l_1332-R
OG0006226	Thhalv10005591m.g	Sdiv_ptg000007l_0910-R, Sdiv_ptg000012l_1329-R
OG0006227	Thhalv10003606m.g	Sdiv_ptg000012l_1326-R, Sdiv_ptg000007l_0913-R
OG0006228	Thhalv10003561m.g	Sdiv_ptg000012l_1325-R, Sdiv_ptg000007l_0914-R
OG0006229	Thhalv10004009m.g	Sdiv_ptg000012l_1318-R, Sdiv_ptg000007l_0921-R
OG0006230	Thhalv10004022m.g	Sdiv_ptg000012l_1303-R, Sdiv_ptg000007l_0938-R
OG0006231	Thhalv10003688m.g	Sdiv_ptg000012l_1299-R, Sdiv_ptg000007l_0942-R
OG0006232	Thhalv10004200m.g	Sdiv_ptg000012l_1297-R, Sdiv_ptg000007l_0943-R
OG0006233	Thhalv10004591m.g	Sdiv_ptg000012l_1292-R, Sdiv_ptg000007l_0947-R
OG0006234	Thhalv10003531m.g	Sdiv_ptg000012l_1286-R, Sdiv_ptg000007l_0950-R
OG0006235	Thhalv10005343m.g	Sdiv_ptg000007l_0951-R
OG0006235	Thhalv10005501m.g	Sdiv_ptg000007l_0952-R
OG0006236	Thhalv10004643m.g	Sdiv_ptg000012l_1282-R, Sdiv_ptg000007l_0956-R
OG0006237	Thhalv10003535m.g	Sdiv_ptg000012l_1280-R, Sdiv_ptg000007l_0958-R
OG0006239	Thhalv10010154m.g	Sdiv_ptg000015l_1555-R, Sdiv_ptg000002l_0571-R
OG0006240	Thhalv10010373m.g	Sdiv_ptg000015l_1585-R, Sdiv_ptg000002l_0540-R
OG0006241	Thhalv10010821m.g	Sdiv_ptg000002l_0533-R, Sdiv_ptg000015l_1588-R
OG0006242	Thhalv10010460m.g	Sdiv_ptg000002l_0524-R, Sdiv_ptg000015l_1594-R
OG0006243	Thhalv10010109m.g	Sdiv_ptg000002l_0523-R, Sdiv_ptg000015l_1595-R
OG0006244	Thhalv10010070m.g	Sdiv_ptg000002l_0520-R, Sdiv_ptg000015l_1599-R
OG0006245	Thhalv10010418m.g	Sdiv_ptg000015l_1600-R, Sdiv_ptg000002l_0519-R
OG0006246	Thhalv10010301m.g	Sdiv_ptg000015l_1604-R, Sdiv_ptg000002l_0515-R
OG0006247	Thhalv10010735m.g	Sdiv_ptg000002l_0514-R, Sdiv_ptg000015l_1607-R
OG0006248	Thhalv10010403m.g	Sdiv_ptg000002l_0511-R, Sdiv_ptg000015l_1611-R
OG0006249	Thhalv10010136m.g	Sdiv_ptg000002l_0507-R, Sdiv_ptg000015l_1614-R
OG0006250	Thhalv10010452m.g	Sdiv_ptg000015l_1616-R, Sdiv_ptg000002l_0504-R
OG0006251	Thhalv10010516m.g	Sdiv_ptg000015l_1618-R, Sdiv_ptg000002l_0502-R
OG0006252	Thhalv10011110m.g	Sdiv_ptg000002l_0500-R, Sdiv_ptg000015l_1619-R
OG0006253	Thhalv10010472m.g	Sdiv_ptg000002l_0499-R
OG0006254	Thhalv10010223m.g	Sdiv_ptg000002l_0498-R
OG0006255	Thhalv10010838m.g	Sdiv_ptg000002l_0493-R, Sdiv_ptg000015l_1624-R
OG0006256	Thhalv10010550m.g	Sdiv_ptg000015l_1626-R
OG0006257	Thhalv10010114m.g	Sdiv_ptg000002l_0490-R, Sdiv_ptg000015l_1628-R
OG0006258	Thhalv10010169m.g	Sdiv_ptg000002l_0485-R, Sdiv_ptg000015l_1633-R
OG0006259	Thhalv10010653m.g	Sdiv_ptg000002l_0471-R, Sdiv_ptg000015l_1644-R
OG0006260	Thhalv10010435m.g	Sdiv_ptg000002l_0470-R, Sdiv_ptg000015l_1645-R
OG0006261	Thhalv10010284m.g	Sdiv_ptg000002l_0466-R, Sdiv_ptg000015l_1649-R
OG0006262	Thhalv10010607m.g	Sdiv_ptg000002l_0462-R, Sdiv_ptg000015l_1652-R
OG0006263	Thhalv10010433m.g	Sdiv_ptg000002l_0458-R, Sdiv_ptg000015l_1657-R
OG0006264	Thhalv10010276m.g	Sdiv_ptg000015l_1658-R
OG0006265	Thhalv10010133m.g	Sdiv_ptg000002l_0448-R, Sdiv_ptg000015l_1665-R
OG0006266	Thhalv10010833m.g	Sdiv_ptg000015l_1666-R, Sdiv_ptg000002l_0447-R
OG0006267	Thhalv10010234m.g	Sdiv_ptg000015l_1667-R, Sdiv_ptg000002l_0446-R
OG0006268	Thhalv10010365m.g	Sdiv_ptg000015l_1672-R
OG0006269	Thhalv10010438m.g	Sdiv_ptg000015l_1673-R, Sdiv_ptg000002l_0435-R
OG0006270	Thhalv10010215m.g	Sdiv_ptg000002l_0429-R, Sdiv_ptg000015l_1677-R
OG0006271	Thhalv10010054m.g	Sdiv_ptg000015l_1678-R, Sdiv_ptg000002l_0428-R
OG0006272	Thhalv10010723m.g	Sdiv_ptg000015l_1691-R
OG0006273	Thhalv10010129m.g	Sdiv_ptg000015l_1692-R, Sdiv_ptg000002l_0413-R
OG0006274	Thhalv10010527m.g	Sdiv_ptg000015l_1696-R, Sdiv_ptg000002l_0411-R
OG0006275	Thhalv10010358m.g	Sdiv_ptg000002l_0403-R, Sdiv_ptg000015l_1702-R
OG0006276	Thhalv10010758m.g	Sdiv_ptg000015l_1709-R, Sdiv_ptg000002l_0396-R
OG0006277	Thhalv10010152m.g	Sdiv_ptg000002l_0394-R
OG0006278	Thhalv10010784m.g	Sdiv_ptg000015l_1713-R
OG0006279	Thhalv10010106m.g	Sdiv_ptg000015l_1716-R, Sdiv_ptg000002l_0390-R
OG0006280	Thhalv10010945m.g	Sdiv_ptg000015l_1733-R, Sdiv_ptg000002l_0375-R
OG0006281	Thhalv10010151m.g	Sdiv_ptg000002l_0253-R, Sdiv_ptg000015l_1850-R
OG0006282	Thhalv10010139m.g	Sdiv_ptg000015l_1849-R, Sdiv_ptg000002l_0254-R
OG0006283	Thhalv10010226m.g	Sdiv_ptg000002l_0257-R
OG0006284	Thhalv10010498m.g	Sdiv_ptg000015l_1843-R, Sdiv_ptg000002l_0261-R
OG0006285	Thhalv10010074m.g	Sdiv_ptg000002l_0263-R, Sdiv_ptg000015l_1842-R
OG0006286	Thhalv10010426m.g	Sdiv_ptg000002l_0267-R, Sdiv_ptg000015l_1837-R
OG0006287	Thhalv10010617m.g, Thhalv10010667m.g	Sdiv_ptg000002l_0281-R
OG0006288	Thhalv10010052m.g	Sdiv_ptg000002l_0293-R, Sdiv_ptg000015l_1813-R
OG0006289	Thhalv10023455m.g	Sdiv_ptg000002l_0297-R
OG0006290	Thhalv10010668m.g	Sdiv_ptg000015l_1809-R, Sdiv_ptg000002l_0299-R
OG0006291	Thhalv10010182m.g	Sdiv_ptg000002l_0308-R, Sdiv_ptg000015l_1801-R
OG0006292	Thhalv10010321m.g	Sdiv_ptg000002l_0314-R, Sdiv_ptg000015l_1795-R
OG0006293	Thhalv10010196m.g	Sdiv_ptg000015l_1794-R, Sdiv_ptg000002l_0315-R
OG0006294	Thhalv10010577m.g	Sdiv_ptg000002l_0320-R, Sdiv_ptg000015l_1788-R
OG0006295	Thhalv10010224m.g	Sdiv_ptg000002l_0321-R, Sdiv_ptg000015l_1787-R
OG0006296	Thhalv10010719m.g	Sdiv_ptg000002l_0342-R, Sdiv_ptg000015l_1772-R
OG0006297	Thhalv10010116m.g	Sdiv_ptg000002l_0347-R, Sdiv_ptg000015l_1764-R
OG0006298	Thhalv10010296m.g	Sdiv_ptg000002l_0349-R, Sdiv_ptg000015l_1762-R
OG0006299	Thhalv10010597m.g	Sdiv_ptg000015l_1761-R, Sdiv_ptg000002l_0351-R
OG0006300	Thhalv10010619m.g	Sdiv_ptg000002l_0362-R, Sdiv_ptg000015l_1750-R
OG0006302	Thhalv10010078m.g	Sdiv_ptg000002l_0373-R, Sdiv_ptg000015l_1736-R
OG0006303	Thhalv10010108m.g	Sdiv_ptg000015l_1857-R, Sdiv_ptg000002l_0243-R
OG0006304	Thhalv10010475m.g	Sdiv_ptg000002l_0235-R, Sdiv_ptg000015l_1862-R
OG0006305	Thhalv10010298m.g	Sdiv_ptg000015l_1864-R, Sdiv_ptg000002l_0234-R
OG0006306	Thhalv10010127m.g	Sdiv_ptg000015l_1871-R, Sdiv_ptg000002l_0225-R
OG0006308	Thhalv10002296m.g	Sdiv_ptg000001l_0081-R, Sdiv_ptg000013l_0065-R, Sdiv_ptg000011l_0065-R
OG0006309	Thhalv10002311m.g	Sdiv_ptg000001l_0070-R, Sdiv_ptg000013l_0054-R, Sdiv_ptg000011l_0054-R
OG0006310	Thhalv10001964m.g	Sdiv_ptg000001l_0068-R, Sdiv_ptg000011l_0052-R, Sdiv_ptg000013l_0052-R
OG0006311	Thhalv10001879m.g	Sdiv_ptg000001l_0065-R, Sdiv_ptg000013l_0050-R, Sdiv_ptg000011l_0049-R
OG0006312	Thhalv10002021m.g	Sdiv_ptg000011l_0041-R, Sdiv_ptg000001l_0059-R, Sdiv_ptg000013l_0043-R
OG0006313	Thhalv10001881m.g	Sdiv_ptg000013l_0042-R, Sdiv_ptg000011l_0040-R, Sdiv_ptg000001l_0058-R
OG0006314	Thhalv10001920m.g	Sdiv_ptg000001l_0057-R, Sdiv_ptg000011l_0039-R, Sdiv_ptg000013l_0041-R
OG0006315	Thhalv10001979m.g	Sdiv_ptg000001l_0056-R, Sdiv_ptg000013l_0040-R, Sdiv_ptg000011l_0037-R
OG0006316	Thhalv10001927m.g	Sdiv_ptg000001l_0054-R, Sdiv_ptg000011l_0035-R, Sdiv_ptg000013l_0038-R
OG0006317	Thhalv10001977m.g	Sdiv_ptg000001l_0040-R, Sdiv_ptg000013l_0029-R, Sdiv_ptg000011l_0026-R
OG0006318	Thhalv10002054m.g	Sdiv_ptg000013l_0018-R, Sdiv_ptg000011l_0014-R
OG0006320	Thhalv10005807m.g	Sdiv_ptg000015l_2005-R, Sdiv_ptg000022l_0373-R
OG0006321	Thhalv10006018m.g	Sdiv_ptg000015l_2007-R
OG0006321	Thhalv10006043m.g	Sdiv_ptg000022l_0375-R
OG0006324	Thhalv10003447m.g	Sdiv_ptg000004l_0357-R, Sdiv_ptg000005l_0084-R
OG0006326	Thhalv10025362m.g	Sdiv_ptg000004l_0684-R, Sdiv_ptg000005l_0385-R
OG0006327	Thhalv10024424m.g	Sdiv_ptg000004l_0672-R, Sdiv_ptg000005l_0367-R
OG0006328	Thhalv10025061m.g	Sdiv_ptg000004l_0671-R, Sdiv_ptg000005l_0366-R
OG0006329	Thhalv10027508m.g	Sdiv_ptg000005l_0357-R, Sdiv_ptg000004l_0668-R
OG0006330	Thhalv10024352m.g	Sdiv_ptg000004l_0667-R, Sdiv_ptg000005l_0355-R
OG0006331	Thhalv10026189m.g	Sdiv_ptg000004l_0666-R, Sdiv_ptg000005l_0354-R
OG0006333	Thhalv10002116m.g	Sdiv_ptg000011l_0081-R, Sdiv_ptg000001l_0093-R
OG0006334	Thhalv10002073m.g	Sdiv_ptg000001l_0098-R
OG0006335	Thhalv10022802m.g	Sdiv_ptg000013l_0102-R, Sdiv_ptg000011l_0104-R, Sdiv_ptg000001l_0113-R
OG0006336	Thhalv10022886m.g	Sdiv_ptg000013l_0104-R, Sdiv_ptg000011l_0106-R, Sdiv_ptg000001l_0119-R
OG0006337	Thhalv10022546m.g	Sdiv_ptg000001l_0121-R, Sdiv_ptg000013l_0105-R, Sdiv_ptg000011l_0107-R
OG0006338	Thhalv10022749m.g	Sdiv_ptg000001l_0126-R, Sdiv_ptg000011l_0111-R, Sdiv_ptg000013l_0108-R
OG0006339	Thhalv10022604m.g	Sdiv_ptg000011l_0148-R, Sdiv_ptg000013l_0138-R, Sdiv_ptg000001l_0154-R
OG0006340	Thhalv10022818m.g	Sdiv_ptg000001l_0167-R, Sdiv_ptg000011l_0165-R, Sdiv_ptg000013l_0154-R
OG0006341	Thhalv10022854m.g	Sdiv_ptg000001l_0160-R, Sdiv_ptg000011l_0173-R, Sdiv_ptg000013l_0164-R
OG0006342	Thhalv10022958m.g	Sdiv_ptg000011l_0186-R, Sdiv_ptg000013l_0177-R, Sdiv_ptg000001l_0189-R
OG0006343	Thhalv10022599m.g, Thhalv10003843m.g	Sdiv_ptg000013l_0189-R, Sdiv_ptg000011l_0198-R
OG0006344	Thhalv10022565m.g	Sdiv_ptg000013l_0199-R, Sdiv_ptg000011l_0210-R
OG0006345	Thhalv10022767m.g	Sdiv_ptg000001l_0214-R, Sdiv_ptg000013l_0200-R, Sdiv_ptg000011l_0211-R
OG0006346	Thhalv10025504m.g	Sdiv_ptg000005l_1411-R
OG0006347	Thhalv10024966m.g	Sdiv_ptg000005l_1328-R
OG0006348	Thhalv10025098m.g	Sdiv_ptg000004l_0722-R, Sdiv_ptg000005l_0420-R
OG0006349	Thhalv10026611m.g	Sdiv_ptg000005l_0421-R
OG0006350	Thhalv10024452m.g	Sdiv_ptg000005l_0432-R, Sdiv_ptg000004l_0737-R
OG0006351	Thhalv10027237m.g, Thhalv10025216m.g	Sdiv_ptg000004l_0752-R
OG0006352	Thhalv10006082m.g	Sdiv_ptg000016l_0036-R
OG0006352	Thhalv10006153m.g	Sdiv_ptg000015l_2134-R
OG0006353	Thhalv10005800m.g	Sdiv_ptg000002l_0059-R, Sdiv_ptg000015l_2038-R
OG0006354	Thhalv10006137m.g	Sdiv_ptg000002l_0149-R, Sdiv_ptg000015l_1949-R
OG0006355	Thhalv10005783m.g	Sdiv_ptg000002l_0162-R, Sdiv_ptg000015l_1937-R
OG0006356	Thhalv10010589m.g	Sdiv_ptg000015l_1918-R, Sdiv_ptg000002l_0179-R
OG0006357	Thhalv10010319m.g	Sdiv_ptg000002l_0182-R
OG0006358	Thhalv10010081m.g	Sdiv_ptg000002l_0191-R
OG0006359	Thhalv10010363m.g	Sdiv_ptg000002l_0195-R, Sdiv_ptg000015l_1900-R
OG0006360	Thhalv10010210m.g	Sdiv_ptg000015l_1896-R, Sdiv_ptg000002l_0198-R
OG0006361	Thhalv10010493m.g	Sdiv_ptg000002l_0202-R
OG0006362	Thhalv10010257m.g	Sdiv_ptg000002l_0205-R, Sdiv_ptg000015l_1887-R
OG0006363	Thhalv10010800m.g	Sdiv_ptg000002l_0412-R, Sdiv_ptg000015l_1694-R
OG0006364	Thhalv10002120m.g	Sdiv_ptg000011l_0003-R, Sdiv_ptg000013l_0009-R, Sdiv_ptg000001l_0014-R
OG0006365	Thhalv10004662m.g	Sdiv_ptg000015l_1269-R, Sdiv_ptg000015l_1270-R
OG0006367	Thhalv10002455m.g	Sdiv_ptg000002l_0815-R
OG0006368	Thhalv10027440m.g	Sdiv_ptg000005l_0267-R
OG0006369	Thhalv10028268m.g, Thhalv10028313m.g	Sdiv_ptg000004l_0232-R
OG0006370	Thhalv10027685m.g	Sdiv_ptg000005l_0027-R, Sdiv_ptg000004l_0281-R
OG0006372	Thhalv10020233m.g	Sdiv_ptg000013l_1270-R, Sdiv_ptg000001l_1333-R
OG0006372	Thhalv10018229m.g	Sdiv_ptg000015l_0781-R, Sdiv_ptg000002l_1364-R
OG0006400	Thhalv10000934m.g	Sdiv_ptg000007l_0819-R, Sdiv_ptg000012l_1441-R
OG0006401	Thhalv10000997m.g	Sdiv_ptg000007l_0811-R, Sdiv_ptg000012l_1448-R
OG0006402	Thhalv10001063m.g	Sdiv_ptg000007l_0799-R, Sdiv_ptg000007l_0841-R
OG0006403	Thhalv10000776m.g	Sdiv_ptg000007l_0797-R
OG0006404	Thhalv10001010m.g	Sdiv_ptg000012l_1469-R
OG0006405	Thhalv10000993m.g	Sdiv_ptg000012l_1475-R, Sdiv_ptg000007l_0789-R
OG0006406	Thhalv10000961m.g	Sdiv_ptg000012l_1476-R, Sdiv_ptg000007l_0788-R
OG0006407	Thhalv10001221m.g	Sdiv_ptg000005l_0529-R
OG0006408	Thhalv10001200m.g	Sdiv_ptg000012l_1482-R, Sdiv_ptg000007l_0783-R
OG0006409	Thhalv10000815m.g	Sdiv_ptg000007l_0782-R
OG0006410	Thhalv10010053m.g	Sdiv_ptg000012l_1485-R
OG0006411	Thhalv10000812m.g	Sdiv_ptg000007l_0773-R, Sdiv_ptg000012l_1493-R
OG0006412	Thhalv10000883m.g	Sdiv_ptg000007l_0772-R
OG0006413	Thhalv10000885m.g	Sdiv_ptg000007l_0768-R, Sdiv_ptg000012l_1495-R
OG0006414	Thhalv10001240m.g	Sdiv_ptg000007l_0767-R
OG0006416	Thhalv10000787m.g	Sdiv_ptg000007l_0757-R
OG0006417	Thhalv10000793m.g	Sdiv_ptg000012l_1510-R, Sdiv_ptg000007l_0756-R
OG0006418	Thhalv10000861m.g	Sdiv_ptg000012l_1511-R, Sdiv_ptg000007l_0755-R
OG0006419	Thhalv10000901m.g	Sdiv_ptg000007l_0751-R, Sdiv_ptg000012l_1515-R
OG0006421	Thhalv10000955m.g	Sdiv_ptg000012l_1517-R, Sdiv_ptg000007l_0750-R
OG0006422	Thhalv10001227m.g	Sdiv_ptg000012l_1519-R
OG0006423	Thhalv10001058m.g	Sdiv_ptg000007l_0745-R
OG0006424	Thhalv10001099m.g	Sdiv_ptg000012l_1524-R
OG0006425	Thhalv10000948m.g	Sdiv_ptg000007l_0740-R, Sdiv_ptg000012l_1530-R
OG0006426	Thhalv10026898m.g	Sdiv_ptg000005l_0582-R
OG0006427	Thhalv10000904m.g	Sdiv_ptg000007l_0737-R, Sdiv_ptg000012l_1532-R
OG0006428	Thhalv10001138m.g	Sdiv_ptg000007l_0735-R, Sdiv_ptg000012l_1534-R
OG0006429	Thhalv10000810m.g	Sdiv_ptg000007l_0734-R
OG0006430	Thhalv10000923m.g	Sdiv_ptg000007l_0729-R, Sdiv_ptg000012l_1541-R
OG0006431	Thhalv10001190m.g	Sdiv_ptg000007l_0722-R
OG0006432	Thhalv10001012m.g	Sdiv_ptg000007l_0719-R, Sdiv_ptg000012l_1550-R
OG0006433	Thhalv10001226m.g	Sdiv_ptg000012l_1552-R
OG0006434	Thhalv10001175m.g	Sdiv_ptg000012l_1557-R, Sdiv_ptg000007l_0713-R
OG0006436	Thhalv10000978m.g	Sdiv_ptg000007l_0707-R, Sdiv_ptg000012l_1570-R
OG0006437	Thhalv10001039m.g	Sdiv_ptg000007l_0704-R
OG0006438	Thhalv10000837m.g	Sdiv_ptg000007l_0695-R, Sdiv_ptg000012l_1581-R
OG0006439	Thhalv10000826m.g	Sdiv_ptg000012l_1593-R
OG0006440	Thhalv10000824m.g	Sdiv_ptg000012l_1592-R, Sdiv_ptg000007l_0685-R
OG0006441	Thhalv10000945m.g	Sdiv_ptg000012l_1618-R, Sdiv_ptg000007l_0667-R
OG0006442	Thhalv10000929m.g	Sdiv_ptg000012l_1627-R, Sdiv_ptg000007l_0660-R
OG0006443	Thhalv10001047m.g	Sdiv_ptg000012l_1631-R, Sdiv_ptg000007l_0652-R
OG0006444	Thhalv10000899m.g	Sdiv_ptg000012l_1636-R, Sdiv_ptg000007l_0648-R
OG0006446	Thhalv10025564m.g	Sdiv_ptg000004l_0467-R
OG0006447	Thhalv10024243m.g	Sdiv_ptg000004l_0466-R
OG0006449	Thhalv10026478m.g	Sdiv_ptg000004l_0465-R, Sdiv_ptg000005l_0200-R
OG0006450	Thhalv10026312m.g	Sdiv_ptg000004l_0464-R, Sdiv_ptg000005l_0198-R
OG0006452	Thhalv10027024m.g	Sdiv_ptg000005l_0193-R
OG0006453	Thhalv10024960m.g	Sdiv_ptg000004l_0459-R
OG0006454	Thhalv10027574m.g	Sdiv_ptg000004l_0453-R
OG0006455	Thhalv10025326m.g	Sdiv_ptg000004l_0445-R, Sdiv_ptg000005l_0176-R
OG0006456	Thhalv10024970m.g	Sdiv_ptg000005l_0173-R
OG0006457	Thhalv10026862m.g	Sdiv_ptg000004l_0432-R
OG0006459	Thhalv10026173m.g	Sdiv_ptg000004l_0423-R, Sdiv_ptg000005l_0160-R
OG0006463	Thhalv10001925m.g	Sdiv_ptg000022l_0331-R
OG0006464	Thhalv10000151m.g	Sdiv_ptg000008l_0331-R
OG0006465	Thhalv10000247m.g	Sdiv_ptg000022l_0325-R, Sdiv_ptg000008l_0327-R
OG0006466	Thhalv10000008m.g	Sdiv_ptg000008l_0325-R, Sdiv_ptg000022l_0323-R
OG0006467	Thhalv10000617m.g	Sdiv_ptg000008l_0322-R
OG0006468	Thhalv10000194m.g	Sdiv_ptg000022l_0322-R, Sdiv_ptg000008l_0320-R
OG0006469	Thhalv10023523m.g	Sdiv_ptg000022l_0313-R, Sdiv_ptg000008l_0315-R
OG0006470	Thhalv10000186m.g	Sdiv_ptg000008l_0311-R
OG0006471	Thhalv10000087m.g	Sdiv_ptg000022l_0302-R, Sdiv_ptg000008l_0301-R
OG0006472	Thhalv10000627m.g	Sdiv_ptg000022l_0300-R, Sdiv_ptg000008l_0300-R
OG0006473	Thhalv10000078m.g	Sdiv_ptg000022l_0299-R
OG0006474	Thhalv10000272m.g	Sdiv_ptg000022l_0292-R, Sdiv_ptg000008l_0290-R
OG0006475	Thhalv10000212m.g	Sdiv_ptg000008l_0288-R, Sdiv_ptg000022l_0289-R
OG0006476	Thhalv10000568m.g	Sdiv_ptg000008l_0287-R
OG0006476	Thhalv10000364m.g	Sdiv_ptg000022l_0288-R
