Orthogroup	S_pinnata	S_parvula
OG0015689	Stapi.1484s0004	Sp1g24660
OG0015691	Stapi.4575s0004	Sp1g24960
OG0015692	Stapi.6055s0002	Sp1g25090
OG0015693	Stapi.3183s0006	Sp1g25140
OG0015694	Stapi.4429s0004	Sp1g25240
OG0015696	Stapi.1239s0007	Sp1g25960
OG0015698	Stapi.2172s0004	Sp1g26010
OG0015699	Stapi.1260s0011	Sp1g26040
OG0015700	Stapi.16432s0001	Sp1g26100
OG0015701	Stapi.0776s0011	Sp1g26430
OG0015702	Stapi.10145s0002	Sp1g26570
OG0015703	Stapi.3354s0004	Sp1g26610
OG0015706	Stapi.2874s0002	Sp1g26750
OG0015707	Stapi.0534s0013	Sp1g27250
OG0015708	Stapi.0391s0017	Sp1g27290
OG0015709	Stapi.9258s0004	Sp1g27430
OG0015710	Stapi.2881s0006	Sp1g27480
OG0015711	Stapi.1096s0011, Stapi.3057s0006	Sp1g27640
OG0015713	Stapi.1660s0008	Sp1g28400
OG0015714	Stapi.0992s0006	Sp1g28700
OG0015716	Stapi.0161s0032	Sp1g28780
OG0015717	Stapi.0449s0017	Sp1g29610
OG0015718	Stapi.0335s0007	Sp1g29650
OG0015719	Stapi.0833s0006	Sp3g18105, Sp2g15010
OG0015720	Stapi.1165s0006	Sp1g30150
OG0015721	Stapi.0524s0004	Sp1g30610
OG0015722	Stapi.10076s0001	Sp2g29620
OG0015723	Stapi.1107s0009	Sp2g29580
OG0015724	Stapi.14880s0001	Sp2g29440
OG0015727	Stapi.14066s0002	Sp2g29400
OG0015731	Stapi.17661s0001	Sp2g29320
OG0015736	Stapi.19077s0001	Sp2g29120
OG0015741	Stapi.8609s0003	Sp2g28990
OG0015743	Stapi.13871s0004	Sp2g28790
OG0015747	Stapi.3825s0001, Stapi.2428s0006	Sp2g28690
OG0015758	Stapi.22362s0001	Sp2g27980
OG0015759	Stapi.7336s0001	Sp2g27960
OG0015761	Stapi.7336s0002	Sp2g27940
OG0015765	Stapi.12894s0001	Sp2g27840
OG0015776	Stapi.3718s0004	Sp2g27310
OG0015777	Stapi.3718s0008	Sp2g27250
OG0015783	Stapi.9318s0005	Sp2g26980
OG0015786	Stapi.9286s0002	Sp2g26560
OG0015787	Stapi.17486s0001	Sp2g26540
OG0015790	Stapi.12363s0001	Sp2g26330
OG0015791	Stapi.8879s0003	Sp2g26210
OG0015800	Stapi.5571s0001	Sp2g25540
OG0015805	Stapi.12484s0001	Sp2g25410
OG0015809	Stapi.13615s0001	Sp2g25210
OG0015816	Stapi.3009s0004	Sp2g24710
OG0015817	Stapi.3009s0001	Sp2g24640
OG0015819	Stapi.1990s0005	Sp2g24570
OG0015820	Stapi.1990s0004	Sp2g24550
OG0015822	Stapi.1872s0015	Sp2g24370
OG0015823	Stapi.10068s0001	Sp2g24270
OG0015825	Stapi.10354s0001	Sp2g22920
OG0015829	Stapi.15060s0003	Sp2g23280
OG0015830	Stapi.4628s0001	Sp7g12190, Sp7g12160
OG0015832	Stapi.1652s0004	Sp2g23520
OG0015836	Stapi.8317s0001	Sp2g24170
OG0015837	Stapi.2806s0004, Stapi.1638s0011	Sp2g22910
OG0015839	Stapi.11587s0001	Sp2g22590
OG0015840	Stapi.0931s0016	Sp2g22580
OG0015841	Stapi.0931s0015	Sp2g22570
OG0015842	Stapi.0931s0013	Sp2g22530
OG0015845	Stapi.10035s0002	Sp2g22370
OG0015847	Stapi.0579s0008	Sp2g22270
OG0015849	Stapi.3572s0003	Sp2g22060
OG0015850	Stapi.1479s0003	Sp2g21990
OG0015851	Stapi.1479s0002	Sp2g21950
OG0015852	Stapi.4066s0005	Sp2g21930
OG0015853	Stapi.4858s0001	Sp2g21440
OG0015855	Stapi.0786s0012	Sp2g21370
OG0015856	Stapi.0018s0004	Sp2g21270
OG0015857	Stapi.2966s0001	Sp2g21000
OG0015859	Stapi.2713s0012	Sp2g20840
OG0015860	Stapi.2713s0010	Sp2g20830
OG0015861	Stapi.2713s0004	Sp2g20760
OG0015862	Stapi.1647s0017	Sp2g20680
OG0015863	Stapi.1647s0015	Sp2g20660
OG0015864	Stapi.7600s0001	Sp2g20590
OG0015865	Stapi.1912s0008	Sp2g20550
OG0015866	Stapi.2563s0007	Sp2g20480
OG0015867	Stapi.2563s0006	Sp2g20470
OG0015868	Stapi.2563s0005	Sp2g20460
OG0015869	Stapi.1692s0007	Sp2g20280
OG0015873	Stapi.2697s0009	Sp2g19690
OG0015876	Stapi.2407s0009	Sp2g19300
OG0015878	Stapi.1614s0008	Sp2g19180
OG0015879	Stapi.5142s0003	Sp2g19050
OG0015883	Stapi.7751s0001	Sp2g18780
OG0015884	Stapi.0465s0005	Sp2g18720
OG0015885	Stapi.0465s0016	Sp2g18630
OG0015888	Stapi.0111s0003	Sp2g18190
OG0015889	Stapi.0111s0001	Sp2g18170
OG0015891	Stapi.7612s0003	Sp2g18070
OG0015893	Stapi.0789s0006	Sp2g17900
OG0015898	Stapi.1367s0004	Sp2g17540
OG0015899	Stapi.1842s0008	Sp2g17470
OG0015900	Stapi.2249s0010	Sp2g17420, SpUn0298_0010
OG0015901	Stapi.2249s0009	Sp2g17410
OG0015908	Stapi.3902s0003	Sp2g16600
OG0015909	Stapi.3902s0004	Sp2g16590
OG0015910	Stapi.2434s0010	Sp2g16300
OG0015911	Stapi.2434s0007	Sp2g16260
OG0015912	Stapi.2434s0006	Sp2g16250
OG0015913	Stapi.0960s0005	Sp2g15840
OG0015914	Stapi.1622s0004	Sp2g15800
OG0015916	Stapi.1778s0006	Sp2g15660
OG0015917	Stapi.1682s0008	Sp2g15530
OG0015918	Stapi.0280s0009, Stapi.1682s0011	Sp2g15500
OG0015919	Stapi.0280s0026	Sp2g15350
OG0015920	Stapi.2824s0009	Sp2g15310
OG0015921	Stapi.2824s0003	Sp2g15250
OG0015922	Stapi.5950s0002	Sp2g15210
OG0015923	Stapi.11878s0001	Sp2g15180
OG0015924	Stapi.3842s0011	Sp3g12410
OG0015931	Stapi.6308s0004	Sp1g01490
OG0015937	Stapi.18002s0001	Sp1g02100
OG0015941	Stapi.10689s0001	Sp1g02390
OG0015944	Stapi.14667s0001	Sp6g25730
OG0015946	Stapi.0679s0003	Sp6g25770
OG0015948	Stapi.2410s0001	Sp6g25930
OG0015953	Stapi.4263s0001	Sp6g26730
OG0015955	Stapi.17345s0002	Sp6g26850
OG0015959	Stapi.1544s0017	Sp6g27270
OG0015961	Stapi.1544s0002	Sp6g27440
OG0015962	Stapi.4040s0006	Sp6g27460
OG0015968	Stapi.0702s0019	Sp6g28280
OG0015971	Stapi.2215s0003, Stapi.0244s0019	Sp5g26340
OG0015972	Stapi.2533s0004	Sp5g25900
OG0015973	Stapi.1294s0003	Sp5g25835
OG0015974	Stapi.2956s0006, Stapi.1723s0008	Sp5g25740
OG0015975	Stapi.1421s0006	Sp5g25550
OG0015979	Stapi.2217s0003	Sp5g25290
OG0015980	Stapi.8808s0001	Sp5g24600
OG0015982	Stapi.4003s0002	Sp5g24540
OG0015985	Stapi.1926s0001	Sp5g24380
OG0015988	Stapi.4951s0004	Sp5g24250
OG0015991	Stapi.0796s0014	Sp5g24100
OG0015995	Stapi.1581s0012, Stapi.0613s0012	Sp7g04640
OG0015996	Stapi.0117s0007	Sp7g04810, Sp7g04860
OG0015997	Stapi.2327s0004	Sp6g00080
OG0015998	Stapi.1881s0012	Sp6g00100
OG0015999	Stapi.1881s0005	Sp6g00180
OG0016000	Stapi.2327s0012, Stapi.1881s0004	Sp6g00190
OG0016001	Stapi.2327s0016	Sp6g00250
OG0016009	Stapi.18465s0001	Sp6g00970
OG0016010	Stapi.9446s0003	Sp6g01000
OG0016013	Stapi.14916s0001	Sp6g01130
OG0016018	Stapi.2077s0007	Sp6g01360
OG0016019	Stapi.5801s0002	Sp6g01450
OG0016020	Stapi.7256s0004	Sp6g01510
OG0016022	Stapi.25775s0001	Sp6g01710
OG0016023	Stapi.12600s0001	Sp6g02040
OG0016025	Stapi.1231s0004	Sp6g27540
OG0016026	Stapi.4040s0004	Sp6g27420
OG0016027	Stapi.4040s0002	Sp6g27380
OG0016028	Stapi.3439s0014	Sp6g27250
OG0016029	Stapi.1788s0007	Sp6g26980
OG0016030	Stapi.4087s0005	Sp6g26640
OG0016032	Stapi.0679s0009	Sp6g25830
OG0016033	Stapi.0590s0002	Sp6g25660
OG0016034	Stapi.0590s0019	Sp6g25440
OG0016036	Stapi.1004s0015	Sp6g25150
OG0016037	Stapi.0752s0007	Sp6g25000
OG0016038	Stapi.2730s0002	Sp6g24950
OG0016041	Stapi.5889s0002	Sp6g24680
OG0016042	Stapi.1950s0002	Sp6g24610
OG0016043	Stapi.1950s0005	Sp6g24570
OG0016045	Stapi.7170s0001	Sp6g24520
OG0016047	Stapi.0795s0007	Sp6g24330
OG0016048	Stapi.1332s0003	Sp6g24180
OG0016049	Stapi.2783s0004	Sp6g23880
OG0016050	Stapi.0419s0010	Sp6g23710
OG0016053	Stapi.2410s0006	Sp6g23390
OG0016054	Stapi.4836s0009	Sp6g23320
OG0016055	Stapi.8715s0003	Sp6g23280
OG0016056	Stapi.2303s0007	Sp6g23170
OG0016057	Stapi.1940s0006	Sp6g23100
OG0016060	Stapi.2857s0008	Sp6g22860
OG0016061	Stapi.2857s0003	Sp6g22820
OG0016062	Stapi.5252s0002	Sp6g22500
OG0016063	Stapi.6914s0002	Sp6g22400
OG0016067	Stapi.4259s0002, Stapi.13047s0001	Sp6g22060
OG0016069	Stapi.1223s0005	Sp6g21970
OG0016070	Stapi.1772s0008	Sp6g21940
OG0016073	Stapi.6920s0002	Sp6g21800
OG0016074	Stapi.4323s0003	Sp6g21780
OG0016076	Stapi.3348s0006	Sp6g21720
OG0016077	Stapi.2312s0001, Stapi.3098s0006	Sp6g21310
OG0016078	Stapi.9088s0001	Sp6g21250
OG0016080	Stapi.6631s0003	Sp6g21140
OG0016081	Stapi.12811s0001	Sp6g20980
OG0016083	Stapi.7395s0002	Sp6g20930
OG0016086	Stapi.2781s0005	Sp6g20440
OG0016088	Stapi.2369s0009	Sp6g19970
OG0016090	Stapi.2622s0006	Sp6g19830
OG0016091	Stapi.2283s0012	Sp6g19640
OG0016092	Stapi.0492s0006	Sp6g19530
OG0016093	Stapi.1052s0003	Sp6g19430
OG0016094	Stapi.4022s0004	Sp6g19390
OG0016095	Stapi.6405s0003	Sp6g19330
OG0016097	Stapi.2417s0007	Sp6g19220
OG0016098	Stapi.5409s0007	Sp6g19170
OG0016101	Stapi.4658s0001	Sp6g18890
OG0016102	Stapi.1474s0005	Sp6g18850
OG0016104	Stapi.5081s0008	Sp6g18430
OG0016105	Stapi.1713s0001	Sp6g18260
OG0016106	Stapi.1757s0003, Stapi.1595s0009	Sp6g18080
OG0016107	Stapi.13338s0001	Sp6g17830
OG0016108	Stapi.1685s0005	Sp6g17540
OG0016110	Stapi.9279s0001	Sp6g17020
OG0016111	Stapi.4576s0001	Sp6g17040
OG0016113	Stapi.0924s0008	Sp6g17430
OG0016114	Stapi.1098s0005	Sp6g16450
OG0016116	Stapi.6701s0004	Sp6g16080
OG0016117	Stapi.0911s0002	SpUn0727_0010
OG0016118	Stapi.2039s0001	Sp6g15900
OG0016119	Stapi.0013s0008	Sp6g15720
OG0016120	Stapi.0013s0011	Sp6g15690
OG0016121	Stapi.0013s0012	Sp6g15680
OG0016122	Stapi.2575s0001	Sp6g15660
OG0016123	Stapi.1173s0007	Sp6g15440
OG0016124	Stapi.0386s0019	Sp6g14800
OG0016125	Stapi.1934s0007	Sp6g14780
OG0016126	Stapi.3558s0001	Sp6g14580
OG0016127	Stapi.0832s0001	Sp6g14510
OG0016128	Stapi.13317s0001	Sp6g14410
OG0016131	Stapi.0257s0008	Sp6g14100
OG0016132	Stapi.0985s0003	Sp6g13970
OG0016133	Stapi.2706s0001	Sp6g13670
OG0016134	Stapi.1183s0007	Sp6g13230
OG0016136	Stapi.0755s0001	Sp6g13030
OG0016137	Stapi.0104s0021, Stapi.0057s0004	Sp6g12840
OG0016138	Stapi.1197s0010, Stapi.0065s0021	Sp6g12670
OG0016139	Stapi.1509s0004	Sp6g12360
OG0016140	Stapi.0079s0014	Sp6g12370
OG0016141	Stapi.0611s0015, Stapi.4335s0003	Sp6g12420
OG0016142	Stapi.0464s0004	Sp6g12480
OG0016148	Stapi.1158s0003	Sp6g11670
OG0016149	Stapi.3626s0002	Sp6g11590
OG0016151	Stapi.0073s0003	Sp6g11300
OG0016152	Stapi.15974s0001	Sp6g29310
OG0016154	Stapi.5774s0004	Sp6g29390
OG0016157	Stapi.3770s0001	Sp6g29710
OG0016160	Stapi.4438s0008	Sp6g29900
OG0016161	Stapi.4438s0006	Sp6g29920
OG0016162	Stapi.4438s0005	Sp6g29930
OG0016163	Stapi.0662s0004	Sp6g30170
OG0016164	Stapi.0782s0006	Sp6g30360
OG0016166	Stapi.1809s0011	Sp6g30760
OG0016171	Stapi.2446s0003	Sp6g31400
OG0016172	Stapi.0250s0018	Sp6g31450
OG0016173	Stapi.1312s0003	Sp6g31650
OG0016174	Stapi.4076s0004	Sp6g31860
OG0016175	Stapi.17728s0001	Sp6g32020
OG0016178	Stapi.4435s0002	Sp6g32500
OG0016179	Stapi.2689s0009	Sp6g32550
OG0016180	Stapi.0197s0002	Sp6g32600
OG0016186	Stapi.7692s0003	Sp6g33190
OG0016188	Stapi.1054s0004	Sp6g33400
OG0016191	Stapi.0591s0012	Sp6g33470
OG0016194	Stapi.2285s0008	Sp6g33830
OG0016198	Stapi.2448s0008	Sp6g34070
OG0016202	Stapi.2616s0004	Sp6g34500
OG0016207	Stapi.10122s0001	Sp6g35110
OG0016208	Stapi.10122s0002	Sp6g35120
OG0016214	Stapi.10214s0003	Sp6g35470
OG0016215	Stapi.5616s0003	Sp6g35610
OG0016218	Stapi.2053s0011, Stapi.11643s0001	Sp6g35770
OG0016221	Stapi.5536s0002	Sp6g36240
OG0016226	Stapi.5841s0002	Sp6g36370
OG0016233	Stapi.4898s0001	Sp6g36700
OG0016236	Stapi.7568s0002	Sp6g37150
OG0016241	Stapi.6879s0007	Sp6g37320
OG0016242	Stapi.6879s0003	Sp6g37350
OG0016243	Stapi.6879s0001	Sp6g37370
OG0016253	Stapi.5622s0001	Sp6g37930
OG0016255	Stapi.1405s0001	Sp6g38010
OG0016256	Stapi.4926s0004	Sp6g38070
OG0016261	Stapi.3488s0004	Sp6g38340
OG0016263	Stapi.7515s0004	Sp6g38550
OG0016264	Stapi.7515s0005	Sp6g38560
OG0016265	Stapi.3104s0003	Sp6g38570
OG0016266	Stapi.5715s0002	Sp6g38670
OG0016267	Stapi.16030s0001	Sp6g38730
OG0016275	Stapi.9689s0001	Sp6g39240
OG0016276	Stapi.9689s0004	Sp6g39290
OG0016278	Stapi.13300s0001	Sp6g39320
OG0016281	Stapi.6148s0005	Sp6g39500
OG0016283	Stapi.2876s0004	Sp6g40060
OG0016286	Stapi.2845s0001	Sp6g39850
OG0016290	Stapi.6158s0001	Sp6g39730
OG0016291	Stapi.12924s0003	Sp6g39550
OG0016295	Stapi.26817s0001	Sp6g40250
OG0016297	Stapi.1953s0005	Sp6g40350
OG0016309	Stapi.19305s0001	Sp6g40740
OG0016312	Stapi.9505s0003	Sp6g40880
OG0016313	Stapi.12362s0002	Sp6g40900
OG0016314	Stapi.11166s0003	Sp6g40970
OG0016315	Stapi.7907s0001	Sp6g41070
OG0016316	Stapi.6572s0004	Sp6g41160
OG0016317	Stapi.6646s0003	Sp6g41240
OG0016326	Stapi.7571s0002	Sp4g00690
OG0016328	Stapi.7571s0001	Sp4g00720
OG0016329	Stapi.8286s0003	Sp4g00780
OG0016331	Stapi.4624s0002	Sp4g00950
OG0016332	Stapi.2917s0001	Sp4g01240
OG0016334	Stapi.7188s0003	Sp4g01370
OG0016339	Stapi.12123s0001	Sp4g01750
OG0016340	Stapi.4206s0005	Sp4g02380
OG0016341	Stapi.5344s0001, Stapi.0906s0008	Sp4g20950
OG0016342	Stapi.1500s0003	Sp4g03960
OG0016344	Stapi.2240s0003	Sp5g05990
OG0016346	Stapi.0954s0002	Sp5g05850
OG0016349	Stapi.4475s0005	Sp3g10680
OG0016351	Stapi.0758s0004	Sp3g10710
OG0016352	Stapi.3174s0004	Sp3g10860
OG0016353	Stapi.5456s0004	Sp3g10930
OG0016354	Stapi.5456s0005	Sp3g10940
OG0016355	Stapi.3140s0009	Sp3g10980
OG0016356	Stapi.1348s0005	Sp3g11010
OG0016357	Stapi.1348s0007	Sp3g11020
OG0016359	Stapi.1631s0022	Sp3g11300
OG0016360	Stapi.2160s0015	Sp3g11370
OG0016361	Stapi.2160s0008	Sp3g11450
OG0016362	Stapi.2160s0005	Sp3g11480
OG0016365	Stapi.0807s0006	Sp3g11960
OG0016367	Stapi.0807s0010, Stapi.4247s0003	Sp3g12000
OG0016372	Stapi.4169s0005	Sp3g12270
OG0016373	Stapi.2694s0007, Stapi.4169s0004	Sp3g12280
OG0016375	Stapi.1980s0007	Sp3g12865
OG0016377	Stapi.0695s0015	Sp3g12930
OG0016378	Stapi.1164s0005	Sp3g13100
OG0016379	Stapi.7104s0003	Sp3g13110
OG0016380	Stapi.1164s0004	Sp3g13130
OG0016381	Stapi.0446s0045	Sp3g13240
OG0016382	Stapi.0446s0036	Sp3g13340
OG0016384	Stapi.0446s0021	Sp3g13500
OG0016385	Stapi.4173s0007	Sp3g13510
OG0016389	Stapi.4000s0003	Sp3g13930
OG0016390	Stapi.9615s0001, Stapi.2304s0001	Sp3g14070
OG0016392	Stapi.1140s0004	Sp3g14300
OG0016393	Stapi.0780s0006, Stapi.1005s0001	Sp3g14420
OG0016394	Stapi.0780s0014, Stapi.0780s0013	Sp3g14520
OG0016396	Stapi.8215s0003, Stapi.0780s0028	Sp3g14650
OG0016397	Stapi.0118s0004	Sp3g14700
OG0016399	Stapi.11708s0002	Sp3g14980
OG0016400	Stapi.1802s0004	Sp3g15060
OG0016401	Stapi.0729s0012	Sp3g15120
OG0016402	Stapi.0729s0013	Sp3g15130
OG0016403	Stapi.9806s0001	Sp3g15140
OG0016404	Stapi.0022s0069	Sp3g15210
OG0016407	Stapi.2030s0005, Stapi.1404s0007	Sp3g15470
OG0016410	Stapi.2767s0004	Sp3g15710
OG0016411	Stapi.2767s0008	Sp3g15770
OG0016412	Stapi.1579s0009	Sp3g15800
OG0016415	Stapi.1579s0012, Stapi.6213s0001	Sp3g15830
OG0016416	Stapi.9866s0002, Stapi.1878s0010	Sp3g16010
OG0016418	Stapi.1878s0002	Sp3g16130
OG0016419	Stapi.3248s0005	Sp3g16340
OG0016420	Stapi.2577s0002	Sp3g16370
OG0016422	Stapi.3210s0004	Sp3g16720
OG0016423	Stapi.5220s0002	Sp3g16800
OG0016425	Stapi.28973s0001	Sp3g17020
OG0016427	Stapi.8473s0002	Sp3g17080
OG0016433	Stapi.1059s0001	Sp3g17400
OG0016434	Stapi.1059s0002	Sp3g17420
OG0016435	Stapi.7887s0004	Sp3g17520
OG0016436	Stapi.2554s0006	Sp3g17620
OG0016437	Stapi.0746s0008	Sp3g17740
OG0016440	Stapi.24400s0001, Stapi.3055s0004	Sp1g36400, Sp3g18170
OG0016441	Stapi.0965s0014	Sp3g18230
OG0016443	Stapi.1519s0002	Sp3g18310
OG0016444	Stapi.1519s0005	Sp3g18340
OG0016445	Stapi.1216s0006	Sp3g18410
OG0016446	Stapi.1664s0009	Sp3g18580
OG0016447	Stapi.2814s0002	Sp3g19110
OG0016449	Stapi.3359s0004	Sp3g19370
OG0016452	Stapi.2635s0008	Sp3g19530
OG0016453	Stapi.2286s0009	Sp3g19550
OG0016454	Stapi.1689s0006, Stapi.2286s0008	Sp3g19560
OG0016455	Stapi.1689s0005	Sp3g19570
OG0016456	Stapi.2286s0003, Stapi.7026s0003	Sp3g19600
OG0016457	Stapi.3521s0005	Sp3g19840
OG0016458	Stapi.12735s0001	Sp3g19900
OG0016459	Stapi.3214s0006	Sp3g19910
OG0016460	Stapi.0126s0013	Sp3g20430
OG0016461	Stapi.0126s0011	Sp3g20450
OG0016463	Stapi.1964s0011	Sp3g20500
OG0016465	Stapi.2059s0007	Sp3g20870
OG0016466	Stapi.5511s0002	Sp3g20890
OG0016468	Stapi.3052s0001	Sp3g21300
OG0016469	Stapi.3849s0001	Sp3g21320
OG0016470	Stapi.1593s0004	Sp3g21380
OG0016471	Stapi.5026s0002	Sp3g21510
OG0016472	Stapi.0124s0021	Sp3g21650
OG0016473	Stapi.0124s0014, Stapi.0344s0012	Sp3g21680
OG0016474	Stapi.0124s0013	Sp3g21690
OG0016475	Stapi.0324s0025	Sp3g22000
OG0016476	Stapi.1954s0002	Sp3g22170
OG0016477	Stapi.0922s0005	Sp3g22280
OG0016479	Stapi.1141s0002	Sp3g22410
OG0016480	Stapi.0172s0003	Sp3g22830
OG0016481	Stapi.0172s0007	Sp3g22880
OG0016483	Stapi.0827s0006	Sp3g23080
OG0016484	Stapi.0042s0006	Sp3g23290
OG0016485	Stapi.2119s0003	Sp1g31070
OG0016488	Stapi.20241s0002	Sp6g00630
OG0016489	Stapi.18465s0002	Sp6g00980
OG0016490	Stapi.2077s0010	Sp6g01320
OG0016492	Stapi.11219s0002	Sp6g01850
OG0016496	Stapi.8694s0002	Sp6g23030
OG0016497	Stapi.16628s0001	Sp6g22940
OG0016498	Stapi.5448s0001	Sp6g22870
OG0016499	Stapi.7183s0001	Sp6g22780
OG0016500	Stapi.1951s0005	Sp6g22610
OG0016501	Stapi.4408s0002	Sp6g21870
OG0016502	Stapi.12663s0001, Stapi.10598s0001	Sp6g21530
OG0016503	Stapi.1869s0006	Sp6g20800
OG0016506	Stapi.1307s0004	Sp6g19620
OG0016507	Stapi.7305s0002	Sp6g19410
OG0016508	Stapi.2479s0005	Sp6g18980
OG0016510	Stapi.0532s0008	Sp6g17930
OG0016511	Stapi.0532s0009	Sp6g17920
OG0016512	Stapi.5146s0001, Stapi.1685s0004	Sp6g17560
OG0016513	Stapi.0444s0004	Sp6g17470
OG0016514	Stapi.0444s0025, Stapi.11387s0002	Sp6g17300
OG0016515	Stapi.0444s0026	Sp6g17290
OG0016516	Stapi.2345s0001	Sp6g16940
OG0016517	Stapi.0023s0002	Sp6g16660
OG0016518	Stapi.0799s0005	Sp6g16520
OG0016520	Stapi.1169s0001	Sp6g16360
OG0016521	Stapi.6701s0005	Sp6g16090
OG0016522	Stapi.5930s0001	Sp6g15910
OG0016523	Stapi.2177s0003	Sp6g15880
OG0016524	Stapi.2177s0009	Sp6g15830
OG0016526	Stapi.1173s0004	Sp6g15400
OG0016527	Stapi.4075s0003, Stapi.0437s0012	Sp6g15360
OG0016528	Stapi.0265s0019	Sp6g14950
OG0016529	Stapi.0265s0017	Sp6g14920
OG0016530	Stapi.0773s0001	Sp6g14630
OG0016531	Stapi.2124s0002	Sp6g14290
OG0016532	Stapi.2124s0003	Sp6g14270
OG0016533	Stapi.4533s0004	Sp6g14220
OG0016535	Stapi.1298s0005	Sp6g13540
OG0016536	Stapi.0057s0007	Sp6g12810
OG0016537	Stapi.0057s0013	Sp6g12770
OG0016539	Stapi.0023s0114	Sp6g12210
OG0016540	Stapi.4503s0002	Sp6g11490
OG0016541	Stapi.29970s0001, Stapi.0528s0005, Stapi.9925s0001	Sp6g08085
OG0016545	Stapi.8797s0004	Sp7g00390
OG0016547	Stapi.0850s0011	Sp7g00440
OG0016557	Stapi.3005s0007	Sp7g01160
OG0016558	Stapi.3924s0008	Sp7g01220
OG0016559	Stapi.2756s0001	Sp7g01310
OG0016563	Stapi.3123s0003	Sp7g01960
OG0016565	Stapi.1958s0005	Sp7g02170
OG0016566	Stapi.1958s0004	Sp7g02180
OG0016568	Stapi.1795s0002	Sp7g02240
OG0016570	Stapi.13017s0002	Sp7g02330
OG0016572	Stapi.6800s0001	Sp7g29240
OG0016573	Stapi.12295s0001, Stapi.14363s0001	Sp7g29230
OG0016578	Stapi.4588s0006	Sp7g28610
OG0016581	Stapi.0721s0011	Sp7g28290
OG0016582	Stapi.14094s0001	Sp7g28250
OG0016584	Stapi.5424s0003	Sp5g17670, Sp1g33730
OG0016586	Stapi.6242s0002	Sp7g27380
OG0016587	Stapi.16035s0001	Sp7g27320
OG0016589	Stapi.1115s0013	Sp7g27180
OG0016590	Stapi.1115s0012	Sp7g27170
OG0016591	Stapi.2333s0001	Sp7g27060
OG0016593	Stapi.1765s0010	Sp7g26870
OG0016594	Stapi.12603s0003	Sp7g26850
OG0016595	Stapi.2208s0011	Sp7g26630
OG0016597	Stapi.2208s0001	Sp1g16640
OG0016598	Stapi.1987s0008	Sp7g26190
OG0016599	Stapi.1987s0015	Sp7g26090
OG0016601	Stapi.3513s0004	Sp7g26000
OG0016602	Stapi.3324s0002	Sp1g37480
OG0016603	Stapi.1320s0008	Sp1g37460
OG0016604	Stapi.0043s0032	Sp1g36930
OG0016605	Stapi.2601s0006	Sp1g36750
OG0016606	Stapi.0970s0002, Stapi.1038s0004	Sp1g36690
OG0016607	Stapi.0970s0009	Sp1g36630
OG0016608	Stapi.0162s0048	Sp1g36330
OG0016609	Stapi.0162s0045	Sp1g36290
OG0016611	Stapi.6324s0005	Sp1g36210
OG0016612	Stapi.0517s0006	Sp1g35930
OG0016613	Stapi.1774s0003	Sp1g35610
OG0016614	Stapi.2753s0002	Sp1g35480
OG0016615	Stapi.1508s0011	Sp7g03270
OG0016617	Stapi.4817s0001, Stapi.9581s0001	Sp7g03190, Sp7g03180
OG0016618	Stapi.3022s0005	Sp7g03140
OG0016620	Stapi.8630s0001	Sp7g02800
OG0016621	Stapi.9755s0001	Sp7g02530
OG0016622	Stapi.2448s0002	Sp6g34160
OG0016623	Stapi.2448s0005	Sp6g34110
OG0016625	Stapi.1054s0010	Sp6g33320
OG0016626	Stapi.2735s0001, Stapi.12400s0002	Sp6g32900
OG0016627	Stapi.1268s0001	Sp6g32860
OG0016628	Stapi.3700s0009	Sp6g30920
OG0016629	Stapi.2351s0004	Sp6g30140
OG0016630	Stapi.3535s0006	Sp6g29570
OG0016631	Stapi.2329s0010	Sp6g29050
OG0016632	Stapi.1055s0003	Sp6g28860
OG0016633	Stapi.1055s0008	Sp6g28830
OG0016634	Stapi.2684s0010	Sp6g28770
OG0016635	Stapi.2045s0002, Stapi.4534s0002	Sp6g28720
OG0016638	Stapi.3207s0006	Sp6g28410
OG0016639	Stapi.10666s0001	Sp6g28400
OG0016640	Stapi.0594s0038	Sp6g28110
OG0016641	Stapi.0891s0013	Sp6g27820
OG0016642	Stapi.0921s0008	Sp1g15325, Sp1g15320
OG0016643	Stapi.2102s0002	Sp6g02840
OG0016644	Stapi.2102s0001	Sp6g02850
OG0016645	Stapi.3763s0006	Sp6g02860
OG0016646	Stapi.3195s0003	Sp6g03100
OG0016647	Stapi.1559s0010	Sp6g03150
OG0016648	Stapi.6009s0007	Sp6g03290
OG0016649	Stapi.0363s0019	Sp6g03790
OG0016651	Stapi.0387s0011	Sp6g04160
OG0016652	Stapi.0651s0013	Sp6g04340
OG0016653	Stapi.0370s0021	Sp6g04800
OG0016654	Stapi.6004s0001, Stapi.0811s0001	Sp6g04860
OG0016655	Stapi.0370s0005	Sp6g04960
OG0016658	Stapi.0788s0016	Sp1g38020
OG0016659	Stapi.0801s0003	Sp1g38110
OG0016660	Stapi.1032s0005	Sp1g38210
OG0016661	Stapi.1853s0004	Sp1g38340
OG0016662	Stapi.0674s0009	Sp1g38420
OG0016663	Stapi.0277s0003	Sp1g38540
OG0016664	Stapi.2348s0008	Sp1g38730
OG0016668	Stapi.10076s0002	Sp2g29630
OG0016671	Stapi.28160s0001	Sp2g29820
OG0016672	Stapi.2720s0011	Sp2g29845
OG0016673	Stapi.2720s0007	Sp2g29910
