og,gene_1,gene_2,C_amplexicaulis,E_salsugineum,S_diversifolius,S_parvula,retained.both,retained.S_div,retained.C_amp,retained.neither,other
10573,Sdiv_ptg000015l_0781-R,Sdiv_ptg000002l_1364-R,0,1,2,1,FALSE,FALSE,FALSE,FALSE,TRUE
10574,Sdiv_ptg000015l_0783-R,Sdiv_ptg000002l_1363-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10575,Sdiv_ptg000015l_0784-R,Sdiv_ptg000002l_1361-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10576,Sdiv_ptg000002l_0711-R,Sdiv_ptg000015l_1421-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
10577,Sdiv_ptg000015l_0785-R,Sdiv_ptg000002l_1358-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10578,Sdiv_ptg000015l_0788-R,Sdiv_ptg000002l_1357-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10579,Sdiv_ptg000015l_0789-R,Sdiv_ptg000002l_1356-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10580,Sdiv_ptg000015l_0790-R,Sdiv_ptg000002l_1355-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10581,Sdiv_ptg000015l_0791-R,Sdiv_ptg000002l_1354-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10582,Sdiv_ptg000015l_0793-R,Sdiv_ptg000002l_1352-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10583,Sdiv_ptg000015l_0794-R,Sdiv_ptg000002l_1351-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10584,Sdiv_ptg000015l_0795-R,Sdiv_ptg000002l_1350-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10585,Sdiv_ptg000002l_0712-R,Sdiv_ptg000015l_1420-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10586,Sdiv_ptg000015l_0796-R,Sdiv_ptg000002l_1349-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
10587,Sdiv_ptg000015l_0797-R,Sdiv_ptg000002l_1348-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10588,Sdiv_ptg000015l_0798-R,Sdiv_ptg000002l_1347-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10589,Sdiv_ptg000015l_0799-R,Sdiv_ptg000002l_1346-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10590,Sdiv_ptg000015l_0801-R,Sdiv_ptg000002l_1345-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10591,Sdiv_ptg000015l_0802-R,Sdiv_ptg000002l_1344-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10592,Sdiv_ptg000015l_0803-R,Sdiv_ptg000002l_1343-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10593,Sdiv_ptg000015l_0804-R,Sdiv_ptg000002l_1342-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10594,Sdiv_ptg000015l_0806-R,Sdiv_ptg000002l_1341-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10595,Sdiv_ptg000015l_0807-R,Sdiv_ptg000002l_1339-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10596,Sdiv_ptg000015l_0810-R,Sdiv_ptg000002l_1338-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10597,Sdiv_ptg000015l_0811-R,Sdiv_ptg000002l_1337-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10598,Sdiv_ptg000015l_0814-R,Sdiv_ptg000002l_1335-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10599,Sdiv_ptg000002l_0713-R,Sdiv_ptg000015l_1417-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10600,Sdiv_ptg000015l_0816-R,Sdiv_ptg000002l_1334-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10601,Sdiv_ptg000015l_0818-R,Sdiv_ptg000002l_1331-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10602,Sdiv_ptg000015l_0819-R,Sdiv_ptg000002l_1330-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10603,Sdiv_ptg000015l_0820-R,Sdiv_ptg000002l_1329-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10604,Sdiv_ptg000015l_0823-R,Sdiv_ptg000002l_1327-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10605,Sdiv_ptg000015l_0809-R,Sdiv_ptg000002l_1325-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10606,Sdiv_ptg000002l_0715-R,Sdiv_ptg000015l_1418-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10607,Sdiv_ptg000015l_0826-R,Sdiv_ptg000002l_1324-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10608,Sdiv_ptg000015l_0827-R,Sdiv_ptg000002l_1323-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10609,Sdiv_ptg000015l_0828-R,Sdiv_ptg000002l_1321-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10610,Sdiv_ptg000015l_0829-R,Sdiv_ptg000002l_1320-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10611,Sdiv_ptg000015l_0832-R,Sdiv_ptg000002l_1319-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10612,Sdiv_ptg000015l_0834-R,Sdiv_ptg000002l_1317-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10613,Sdiv_ptg000015l_0835-R,Sdiv_ptg000002l_1316-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10614,Sdiv_ptg000002l_0716-R,Sdiv_ptg000015l_1416-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10615,Sdiv_ptg000015l_0836-R,Sdiv_ptg000002l_1315-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10616,Sdiv_ptg000015l_0837-R,Sdiv_ptg000002l_1314-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10617,Sdiv_ptg000015l_0838-R,Sdiv_ptg000002l_1313-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
10618,Sdiv_ptg000015l_0839-R,Sdiv_ptg000002l_1312-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10619,Sdiv_ptg000015l_0840-R,Sdiv_ptg000002l_1310-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10620,Sdiv_ptg000015l_0841-R,Sdiv_ptg000002l_1309-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
10621,Sdiv_ptg000015l_0842-R,Sdiv_ptg000002l_1307-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10622,Sdiv_ptg000015l_0843-R,Sdiv_ptg000002l_1306-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10623,Sdiv_ptg000015l_0845-R,Sdiv_ptg000002l_1305-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
10624,Sdiv_ptg000015l_0846-R,Sdiv_ptg000002l_1304-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10625,Sdiv_ptg000015l_0847-R,Sdiv_ptg000002l_1303-R,2,0,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10626,Sdiv_ptg000015l_0848-R,Sdiv_ptg000002l_1302-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10627,Sdiv_ptg000015l_0849-R,Sdiv_ptg000002l_1301-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10628,Sdiv_ptg000015l_0850-R,Sdiv_ptg000002l_1299-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10629,Sdiv_ptg000015l_0851-R,Sdiv_ptg000002l_1298-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
10630,Sdiv_ptg000015l_0852-R,Sdiv_ptg000002l_1297-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10631,Sdiv_ptg000015l_0854-R,Sdiv_ptg000002l_1293-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10632,Sdiv_ptg000002l_0718-R,Sdiv_ptg000015l_1415-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10633,Sdiv_ptg000015l_0856-R,Sdiv_ptg000002l_1292-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10634,Sdiv_ptg000015l_0857-R,Sdiv_ptg000002l_1291-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10635,Sdiv_ptg000015l_0858-R,Sdiv_ptg000002l_1290-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10636,Sdiv_ptg000015l_0859-R,Sdiv_ptg000002l_1287-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
10637,Sdiv_ptg000015l_0860-R,Sdiv_ptg000002l_1286-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10638,Sdiv_ptg000015l_0861-R,Sdiv_ptg000002l_1285-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10639,Sdiv_ptg000015l_0863-R,Sdiv_ptg000002l_1284-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10640,Sdiv_ptg000015l_0864-R,Sdiv_ptg000002l_1283-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10641,Sdiv_ptg000002l_0719-R,Sdiv_ptg000015l_1413-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10642,Sdiv_ptg000015l_0866-R,Sdiv_ptg000002l_1282-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10643,Sdiv_ptg000015l_0867-R,Sdiv_ptg000002l_1281-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10644,Sdiv_ptg000015l_0868-R,Sdiv_ptg000002l_1280-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10645,Sdiv_ptg000015l_0869-R,Sdiv_ptg000002l_1279-R,0,0,2,0,FALSE,FALSE,FALSE,FALSE,TRUE
10646,Sdiv_ptg000015l_0870-R,Sdiv_ptg000002l_1278-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10647,Sdiv_ptg000015l_0872-R,Sdiv_ptg000002l_1277-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10648,Sdiv_ptg000015l_0873-R,Sdiv_ptg000002l_1276-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10649,Sdiv_ptg000015l_0874-R,Sdiv_ptg000002l_1274-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10650,Sdiv_ptg000002l_0720-R,Sdiv_ptg000015l_1411-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10651,Sdiv_ptg000015l_0879-R,Sdiv_ptg000002l_1269-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10652,Sdiv_ptg000015l_0880-R,Sdiv_ptg000002l_1268-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10653,Sdiv_ptg000015l_0881-R,Sdiv_ptg000002l_1267-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10654,Sdiv_ptg000015l_0882-R,Sdiv_ptg000002l_1266-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10655,Sdiv_ptg000015l_0883-R,Sdiv_ptg000002l_1265-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
10656,Sdiv_ptg000015l_0885-R,Sdiv_ptg000002l_1264-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
10657,Sdiv_ptg000015l_0886-R,Sdiv_ptg000002l_1261-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10658,Sdiv_ptg000015l_0887-R,Sdiv_ptg000002l_1256-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10659,Sdiv_ptg000015l_0888-R,Sdiv_ptg000002l_1255-R,2,0,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10660,Sdiv_ptg000015l_0889-R,Sdiv_ptg000002l_1253-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10661,Sdiv_ptg000015l_0890-R,Sdiv_ptg000002l_1252-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10662,Sdiv_ptg000015l_0891-R,Sdiv_ptg000002l_1251-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10663,Sdiv_ptg000015l_0892-R,Sdiv_ptg000002l_1250-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10664,Sdiv_ptg000015l_0893-R,Sdiv_ptg000002l_1248-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10665,Sdiv_ptg000015l_0894-R,Sdiv_ptg000002l_1247-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10666,Sdiv_ptg000015l_0895-R,Sdiv_ptg000002l_1245-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10667,Sdiv_ptg000002l_0722-R,Sdiv_ptg000015l_1409-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10668,Sdiv_ptg000015l_0896-R,Sdiv_ptg000002l_1244-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10669,Sdiv_ptg000015l_0898-R,Sdiv_ptg000002l_1243-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10670,Sdiv_ptg000015l_0876-R,Sdiv_ptg000002l_1241-R,4,1,2,1,FALSE,FALSE,FALSE,FALSE,TRUE
10671,Sdiv_ptg000015l_0900-R,Sdiv_ptg000002l_1232-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10672,Sdiv_ptg000015l_0901-R,Sdiv_ptg000002l_1230-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10673,Sdiv_ptg000015l_0903-R,Sdiv_ptg000002l_1228-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10674,Sdiv_ptg000015l_0904-R,Sdiv_ptg000002l_1226-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10675,Sdiv_ptg000015l_0905-R,Sdiv_ptg000002l_1225-R,2,0,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10676,Sdiv_ptg000002l_0723-R,Sdiv_ptg000015l_1408-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10677,Sdiv_ptg000015l_0907-R,Sdiv_ptg000002l_1222-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10678,Sdiv_ptg000015l_0910-R,Sdiv_ptg000002l_1221-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10679,Sdiv_ptg000015l_0912-R,Sdiv_ptg000002l_1218-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10680,Sdiv_ptg000015l_0913-R,Sdiv_ptg000002l_1217-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10681,Sdiv_ptg000015l_0914-R,Sdiv_ptg000002l_1216-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10682,Sdiv_ptg000002l_0724-R,Sdiv_ptg000015l_1407-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10683,Sdiv_ptg000015l_0918-R,Sdiv_ptg000002l_1215-R,3,1,2,1,FALSE,FALSE,FALSE,FALSE,TRUE
10684,Sdiv_ptg000015l_0919-R,Sdiv_ptg000002l_1205-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10685,Sdiv_ptg000015l_0920-R,Sdiv_ptg000002l_1203-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10686,Sdiv_ptg000015l_0921-R,Sdiv_ptg000002l_1202-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
10687,Sdiv_ptg000015l_0922-R,Sdiv_ptg000002l_1199-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10688,Sdiv_ptg000015l_0923-R,Sdiv_ptg000002l_1198-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
10689,Sdiv_ptg000015l_0925-R,Sdiv_ptg000002l_1197-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10690,Sdiv_ptg000002l_0725-R,Sdiv_ptg000015l_1406-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10691,Sdiv_ptg000015l_0927-R,Sdiv_ptg000002l_1196-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10692,Sdiv_ptg000015l_0928-R,Sdiv_ptg000002l_1195-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10693,Sdiv_ptg000015l_0929-R,Sdiv_ptg000002l_1191-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10694,Sdiv_ptg000015l_0930-R,Sdiv_ptg000002l_1193-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10695,Sdiv_ptg000015l_0931-R,Sdiv_ptg000002l_1190-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10696,Sdiv_ptg000015l_0932-R,Sdiv_ptg000002l_1188-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10697,Sdiv_ptg000015l_0933-R,Sdiv_ptg000002l_1187-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10698,Sdiv_ptg000015l_0934-R,Sdiv_ptg000002l_1186-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10699,Sdiv_ptg000015l_0935-R,Sdiv_ptg000002l_1185-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10700,Sdiv_ptg000015l_0936-R,Sdiv_ptg000002l_1184-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10701,Sdiv_ptg000015l_0937-R,Sdiv_ptg000002l_1183-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10702,Sdiv_ptg000015l_0939-R,Sdiv_ptg000002l_1181-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10703,Sdiv_ptg000015l_0940-R,Sdiv_ptg000002l_1180-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10704,Sdiv_ptg000015l_0941-R,Sdiv_ptg000002l_1178-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10705,Sdiv_ptg000015l_0942-R,Sdiv_ptg000002l_1176-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10706,Sdiv_ptg000015l_0943-R,Sdiv_ptg000002l_1174-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10707,Sdiv_ptg000002l_0727-R,Sdiv_ptg000015l_1405-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10708,Sdiv_ptg000015l_0947-R,Sdiv_ptg000002l_1173-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
10709,Sdiv_ptg000015l_0948-R,Sdiv_ptg000002l_1172-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10710,Sdiv_ptg000015l_0949-R,Sdiv_ptg000002l_1170-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10711,Sdiv_ptg000015l_0950-R,Sdiv_ptg000002l_1169-R,2,0,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10712,Sdiv_ptg000015l_0951-R,Sdiv_ptg000002l_1168-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
10713,Sdiv_ptg000015l_0952-R,Sdiv_ptg000002l_1167-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10714,Sdiv_ptg000015l_0953-R,Sdiv_ptg000002l_1166-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10715,Sdiv_ptg000015l_0954-R,Sdiv_ptg000002l_1165-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10716,Sdiv_ptg000002l_1210-R,Sdiv_ptg000015l_0955-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10717,Sdiv_ptg000015l_0956-R,Sdiv_ptg000002l_1162-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10718,Sdiv_ptg000015l_0957-R,Sdiv_ptg000002l_1161-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10719,Sdiv_ptg000015l_0958-R,Sdiv_ptg000002l_1160-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10720,Sdiv_ptg000015l_0959-R,Sdiv_ptg000002l_1159-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10721,Sdiv_ptg000015l_0962-R,Sdiv_ptg000002l_1158-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10722,Sdiv_ptg000015l_0963-R,Sdiv_ptg000002l_1157-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
10723,Sdiv_ptg000015l_0964-R,Sdiv_ptg000002l_1156-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
10724,Sdiv_ptg000002l_0729-R,Sdiv_ptg000015l_1403-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10725,Sdiv_ptg000015l_0966-R,Sdiv_ptg000002l_1155-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10726,Sdiv_ptg000015l_0967-R,Sdiv_ptg000002l_1154-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10727,Sdiv_ptg000015l_0968-R,Sdiv_ptg000002l_1151-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10728,Sdiv_ptg000015l_0969-R,Sdiv_ptg000002l_1148-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10729,Sdiv_ptg000015l_0970-R,Sdiv_ptg000002l_1147-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10730,Sdiv_ptg000015l_0971-R,Sdiv_ptg000002l_1145-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
10731,Sdiv_ptg000015l_0973-R,Sdiv_ptg000002l_1142-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
10732,Sdiv_ptg000015l_0974-R,Sdiv_ptg000002l_1139-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10733,Sdiv_ptg000015l_0975-R,Sdiv_ptg000002l_1138-R,2,0,2,0,FALSE,FALSE,FALSE,FALSE,TRUE
10734,Sdiv_ptg000015l_0976-R,Sdiv_ptg000002l_1136-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10735,Sdiv_ptg000015l_0977-R,Sdiv_ptg000002l_1134-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10736,Sdiv_ptg000015l_0978-R,Sdiv_ptg000002l_1133-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10737,Sdiv_ptg000015l_0980-R,Sdiv_ptg000002l_1132-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10738,Sdiv_ptg000015l_0981-R,Sdiv_ptg000002l_1131-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10739,Sdiv_ptg000015l_0982-R,Sdiv_ptg000002l_1129-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10740,Sdiv_ptg000015l_0983-R,Sdiv_ptg000002l_1128-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10741,Sdiv_ptg000015l_0984-R,Sdiv_ptg000002l_1127-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10742,Sdiv_ptg000015l_0985-R,Sdiv_ptg000002l_1126-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10743,Sdiv_ptg000002l_0731-R,Sdiv_ptg000015l_1401-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10744,Sdiv_ptg000015l_0986-R,Sdiv_ptg000002l_1124-R,2,2,2,1,FALSE,FALSE,FALSE,FALSE,TRUE
10745,Sdiv_ptg000015l_0987-R,Sdiv_ptg000002l_1123-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10746,Sdiv_ptg000015l_0988-R,Sdiv_ptg000002l_1122-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10747,Sdiv_ptg000015l_0989-R,Sdiv_ptg000002l_1121-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10748,Sdiv_ptg000015l_0990-R,Sdiv_ptg000002l_1118-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
10749,Sdiv_ptg000015l_0996-R,Sdiv_ptg000002l_1116-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10750,Sdiv_ptg000015l_0998-R,Sdiv_ptg000002l_1114-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10751,Sdiv_ptg000015l_0999-R,Sdiv_ptg000002l_1113-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10752,Sdiv_ptg000015l_1001-R,Sdiv_ptg000002l_1112-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10753,Sdiv_ptg000015l_1003-R,Sdiv_ptg000002l_1111-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10754,Sdiv_ptg000015l_1004-R,Sdiv_ptg000002l_1110-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10755,Sdiv_ptg000015l_1005-R,Sdiv_ptg000002l_1108-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10756,Sdiv_ptg000002l_0733-R,Sdiv_ptg000015l_1400-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10757,Sdiv_ptg000015l_1006-R,Sdiv_ptg000002l_1106-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10758,Sdiv_ptg000015l_1007-R,Sdiv_ptg000002l_1104-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10759,Sdiv_ptg000015l_1009-R,Sdiv_ptg000002l_1103-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10760,Sdiv_ptg000015l_1010-R,Sdiv_ptg000002l_1102-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
10761,Sdiv_ptg000015l_1015-R,Sdiv_ptg000002l_1100-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10762,Sdiv_ptg000002l_0734-R,Sdiv_ptg000015l_1399-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10763,Sdiv_ptg000015l_1016-R,Sdiv_ptg000002l_1099-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10764,Sdiv_ptg000015l_1017-R,Sdiv_ptg000002l_1098-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
10765,Sdiv_ptg000015l_1019-R,Sdiv_ptg000002l_1096-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
