Desc	Orthogroup	Aal	Aar	Aly	Ath	Boh	Cam	Chi	Dni	Esy	Rsq	Spi	Streptanthus	Tar	Tpa
(null)	OG0014149	1	1	1	1	1	2	1	1	1	1	0	2	1	1
(null)	OG0014150	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014151	1	1	1	1	2	2	1	1	1	1	1	0	1	1
(null)	OG0014152	1	1	1	1	1	2	1	1	1	1	0	2	1	1
(null)	OG0014153	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014154	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014155	1	1	1	1	2	2	1	1	1	0	1	1	1	1
(null)	OG0014156	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	OG0014157	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014158	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014159	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014160	1	0	1	1	1	2	1	0	1	1	3	1	1	1
(null)	OG0014161	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014162	1	1	1	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0014163	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014164	1	1	1	1	1	2	0	1	1	1	1	2	1	1
(null)	OG0014165	1	1	1	1	2	2	1	1	1	1	0	1	1	1
(null)	OG0014166	1	1	1	1	1	1	1	0	1	1	2	2	1	1
(null)	OG0014167	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014168	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014169	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014170	1	1	1	1	1	1	1	0	1	1	2	2	1	1
(null)	OG0014171	1	1	1	1	1	1	1	1	1	3	0	1	1	1
(null)	OG0014172	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014173	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014174	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014175	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014176	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014177	1	1	1	1	2	2	1	0	1	1	0	2	1	1
(null)	OG0014178	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	OG0014179	1	0	1	1	1	1	1	1	1	1	3	1	1	1
(null)	OG0014180	1	0	1	1	2	2	1	0	1	1	2	1	1	1
(null)	OG0014181	1	0	1	1	1	1	1	1	2	1	2	1	1	1
(null)	OG0014182	1	1	1	1	1	2	1	1	1	1	0	2	1	1
(null)	OG0014183	1	1	1	1	1	2	1	0	2	1	1	1	1	1
(null)	OG0014184	1	0	1	1	1	2	1	0	1	1	2	2	1	1
(null)	OG0014185	1	1	1	1	1	1	1	1	1	0	3	1	1	1
(null)	OG0014186	1	1	1	1	1	2	1	0	1	2	1	1	1	1
(null)	OG0014187	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014188	1	1	1	1	2	2	1	1	1	0	0	2	1	1
(null)	OG0014189	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014190	1	1	1	1	1	2	1	2	1	0	2	0	1	1
(null)	OG0014191	1	1	1	1	2	2	1	1	1	1	1	0	1	1
(null)	OG0014192	1	1	1	1	1	2	1	1	1	0	2	1	1	1
(null)	OG0014193	2	1	1	1	1	2	1	0	1	1	0	1	2	1
(null)	OG0014194	1	1	1	1	1	2	1	0	1	2	0	2	1	1
(null)	OG0014195	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014196	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014197	1	1	1	1	1	2	1	1	1	0	1	1	1	2
(null)	OG0014198	1	0	1	1	1	2	1	0	1	1	2	2	1	1
(null)	OG0014199	1	1	1	1	1	2	1	0	1	2	0	2	1	1
(null)	OG0014200	1	1	1	1	2	1	1	1	1	2	0	1	1	1
(null)	OG0014201	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	OG0014202	1	0	1	1	1	2	1	1	1	2	1	1	1	1
(null)	OG0014203	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014204	1	1	1	1	0	1	1	1	1	0	2	2	2	1
(null)	OG0014205	1	1	1	1	1	2	1	1	1	1	0	2	1	1
(null)	OG0014206	1	0	1	1	1	2	1	0	1	2	1	2	1	1
(null)	OG0014207	1	2	1	1	1	2	1	0	1	1	1	1	1	1
(null)	OG0014208	1	1	1	1	2	2	1	0	1	1	1	1	1	1
(null)	OG0014209	1	1	1	1	1	2	1	1	1	2	0	1	1	1
(null)	OG0014210	1	1	1	1	2	2	1	0	1	2	0	1	1	1
(null)	OG0014211	1	1	1	1	2	2	1	1	1	1	1	0	1	1
(null)	OG0014212	1	1	1	1	2	1	1	0	1	2	1	1	1	1
(null)	OG0014213	1	0	1	1	2	2	1	1	0	1	1	2	1	1
(null)	OG0014214	1	1	1	1	2	2	1	1	1	0	2	0	1	1
(null)	OG0014215	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	OG0014216	1	1	1	1	1	2	1	1	1	0	2	1	1	1
(null)	OG0014217	1	2	1	1	2	2	1	2	1	0	0	0	1	1
(null)	OG0014218	1	1	1	1	1	2	0	1	2	1	0	2	1	1
(null)	OG0014219	1	1	1	1	3	2	1	1	1	0	1	0	1	1
(null)	OG0014220	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014221	1	1	1	1	2	1	1	1	1	2	0	1	1	1
(null)	OG0014222	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014223	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014224	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0014225	1	1	1	1	1	2	1	1	1	1	0	2	1	1
(null)	OG0014226	1	1	1	1	1	2	1	1	1	2	0	1	1	1
(null)	OG0014227	1	1	1	1	2	2	1	1	1	0	1	2	1	0
(null)	OG0014228	1	1	0	1	1	2	1	0	1	1	2	2	1	1
(null)	OG0014229	1	1	1	1	1	1	1	0	1	3	1	2	1	0
(null)	OG0014230	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014231	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014232	1	0	1	2	1	1	2	2	1	1	1	0	1	1
(null)	OG0014233	1	0	1	1	1	1	2	1	1	2	1	1	1	1
(null)	OG0014234	1	1	1	1	1	1	1	0	1	1	2	2	1	1
(null)	OG0014235	1	1	1	1	2	2	1	0	1	2	0	1	1	1
(null)	OG0014236	1	1	1	1	1	2	1	1	1	0	1	2	1	1
(null)	OG0014237	1	1	1	1	1	1	1	0	1	2	2	1	1	1
(null)	OG0014238	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014239	1	1	1	1	1	1	1	3	1	1	1	0	1	1
(null)	OG0014240	1	1	1	1	1	2	1	1	1	0	1	1	2	1
(null)	OG0014241	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014242	1	1	1	2	2	1	1	0	1	1	1	1	1	1
(null)	OG0014243	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014244	1	0	1	1	2	2	1	0	1	2	1	1	1	1
(null)	OG0014245	1	1	1	1	3	2	1	1	1	0	1	0	1	1
(null)	OG0014246	1	1	1	1	1	2	1	0	1	2	1	1	1	1
(null)	OG0014247	1	1	2	1	1	2	1	1	1	0	1	1	1	1
(null)	OG0014248	1	1	1	2	0	1	1	2	1	1	1	0	1	2
(null)	OG0014249	1	0	1	1	2	2	1	2	0	1	1	1	1	1
(null)	OG0014250	1	1	1	1	1	2	1	1	1	0	2	1	1	1
(null)	OG0014251	1	0	1	1	1	2	1	0	1	1	2	2	1	1
(null)	OG0014252	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014253	1	1	1	1	2	2	1	1	1	0	1	1	1	1
(null)	OG0014254	1	1	1	1	2	2	1	0	1	1	0	2	1	1
(null)	OG0014255	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014256	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014257	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014258	1	1	0	1	2	2	0	0	1	2	2	1	1	1
(null)	OG0014259	1	1	1	1	1	2	1	1	0	1	1	2	1	1
(null)	OG0014260	3	0	3	2	0	0	1	6	0	0	0	0	0	0
(null)	OG0014261	1	1	1	1	1	2	1	1	0	1	1	2	1	1
(null)	OG0014262	1	0	1	1	1	2	1	0	1	1	2	2	1	1
(null)	OG0014263	1	1	1	1	2	2	1	0	0	2	0	2	1	1
(null)	OG0014264	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014265	1	1	1	1	1	2	1	1	1	0	1	2	1	1
(null)	OG0014266	1	1	2	1	1	2	1	1	1	1	0	1	1	1
(null)	OG0014267	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014268	1	1	1	1	2	2	1	0	1	1	1	1	1	1
(null)	OG0014269	1	1	0	1	1	2	1	1	2	1	2	0	1	1
(null)	OG0014270	1	1	1	1	2	2	1	0	1	1	0	2	1	1
(null)	OG0014271	1	1	1	1	1	2	1	2	1	1	0	1	1	1
(null)	OG0014272	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014273	1	2	1	1	0	2	1	1	1	1	1	1	1	1
(null)	OG0014274	2	1	1	1	1	1	1	0	1	1	2	1	1	1
(null)	OG0014275	1	1	1	1	1	2	1	1	1	1	0	2	1	1
(null)	OG0014276	1	1	1	1	0	2	1	1	1	2	2	0	1	1
(null)	OG0014277	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014278	1	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0014279	2	1	1	1	1	2	1	0	1	0	1	2	1	1
(null)	OG0014280	1	1	1	1	2	2	1	0	1	2	0	1	1	1
(null)	OG0014281	1	0	1	1	1	2	1	0	1	1	2	2	1	1
(null)	OG0014282	1	1	1	1	2	2	1	0	0	1	1	2	1	1
(null)	OG0014283	1	1	1	1	1	2	1	1	1	1	0	2	1	1
(null)	OG0014284	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014285	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014286	1	1	1	1	2	2	1	1	1	1	0	1	1	1
(null)	OG0014287	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0014288	1	1	1	1	1	2	2	0	0	0	2	2	1	1
(null)	OG0014289	1	1	1	1	1	2	1	1	1	0	2	1	1	1
(null)	OG0014290	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014291	1	1	1	1	2	1	1	1	1	1	0	2	1	1
(null)	OG0014292	1	1	1	1	1	2	0	1	1	0	1	2	1	2
(null)	OG0014293	1	1	0	0	2	3	0	0	2	0	0	2	2	2
(null)	OG0014294	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014295	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	OG0014296	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014297	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014298	1	1	1	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0014299	1	1	1	1	1	2	1	2	0	1	1	2	1	0
(null)	OG0014300	1	1	0	1	2	2	1	1	0	1	2	1	1	1
(null)	OG0014301	1	1	1	1	2	0	1	1	1	0	1	3	1	1
(null)	OG0014302	1	1	1	1	1	2	1	1	1	1	0	2	1	1
(null)	OG0014303	1	1	1	1	2	2	1	1	1	2	0	0	1	1
(null)	OG0014304	1	1	1	1	1	2	1	0	2	1	2	0	1	1
(null)	OG0014305	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014306	1	3	2	1	1	1	1	0	1	1	0	1	1	1
(null)	OG0014307	1	1	1	1	2	2	1	0	1	2	0	1	1	1
(null)	OG0014308	1	0	1	1	1	2	1	1	1	1	2	1	1	1
(null)	OG0014309	1	1	2	1	1	2	1	1	0	0	2	1	1	1
(null)	OG0014310	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014311	1	1	1	1	2	2	1	2	1	0	1	0	1	1
(null)	OG0014312	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014313	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014314	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014315	1	1	1	1	1	2	1	1	1	1	0	2	1	1
(null)	OG0014316	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0014317	1	1	1	1	1	1	1	0	2	2	1	1	1	1
(null)	OG0014318	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014319	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014320	1	2	1	1	1	2	1	0	1	1	1	1	1	1
(null)	OG0014321	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014322	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014323	1	1	1	1	2	3	1	1	1	0	1	0	1	1
(null)	OG0014324	1	1	2	1	1	2	1	0	1	1	0	2	1	1
(null)	OG0014325	2	1	1	1	2	2	1	1	1	0	1	0	1	1
(null)	OG0014326	1	1	1	1	2	1	1	1	1	2	1	1	1	0
(null)	OG0014327	1	0	1	1	2	2	1	1	1	0	1	2	1	1
(null)	OG0014328	2	1	1	1	1	2	1	0	1	1	1	1	1	1
(null)	OG0014329	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014330	1	1	1	1	1	2	1	1	0	1	2	1	1	1
(null)	OG0014331	1	1	1	1	2	2	1	1	1	0	2	0	1	1
(null)	OG0014332	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014333	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0014334	1	1	1	1	1	2	1	0	1	2	1	1	1	1
(null)	OG0014335	1	0	1	1	1	1	1	1	2	2	2	0	1	1
(null)	OG0014336	2	1	1	1	1	2	1	0	1	1	0	2	1	1
(null)	OG0014337	1	1	1	1	1	2	1	1	1	1	0	2	1	1
(null)	OG0014338	1	1	1	1	1	2	1	0	1	1	0	2	2	1
(null)	OG0014339	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014340	1	1	2	1	0	2	1	1	1	1	1	1	1	1
(null)	OG0014341	1	1	1	1	2	2	1	0	1	1	2	0	1	1
(null)	OG0014342	1	1	1	1	2	2	1	0	1	1	1	1	1	1
(null)	OG0014343	4	0	0	0	0	0	0	11	0	0	0	0	0	0
(null)	OG0014344	1	1	1	1	2	2	1	1	1	0	1	0	2	1
(null)	OG0014345	1	1	1	1	1	2	1	1	1	0	1	2	1	1
(null)	OG0014346	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014347	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014348	1	1	1	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0014349	1	1	1	1	1	2	1	2	1	1	0	1	1	1
(null)	OG0014350	1	0	1	1	1	2	1	1	1	1	1	2	1	1
(null)	OG0014351	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014352	1	1	1	1	1	2	1	0	1	1	1	1	2	1
(null)	OG0014353	1	0	1	1	1	2	1	0	1	1	2	2	1	1
(null)	OG0014354	1	1	1	1	1	2	2	0	1	1	1	1	1	1
(null)	OG0014355	1	1	1	1	2	1	1	2	1	1	0	1	1	1
(null)	OG0014356	1	1	1	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0014357	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014358	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014359	1	0	1	1	2	2	1	1	0	1	1	2	1	1
(null)	OG0014360	1	1	2	1	1	1	2	1	1	1	0	1	1	1
(null)	OG0014361	1	1	1	1	2	2	1	0	1	1	1	1	1	1
(null)	OG0014362	1	1	1	1	1	2	1	1	1	0	2	1	1	1
(null)	OG0014363	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	OG0014364	1	1	1	1	1	2	1	0	0	1	2	2	1	1
(null)	OG0014365	1	0	1	1	1	2	2	0	1	0	2	2	1	1
(null)	OG0014366	1	1	1	1	2	2	1	0	1	1	0	2	1	1
(null)	OG0014367	1	0	1	1	1	1	1	1	1	2	1	2	1	1
(null)	OG0014368	2	1	1	1	0	2	1	2	1	0	1	1	1	1
(null)	OG0014369	1	1	1	1	2	2	1	1	1	0	2	0	1	1
(null)	OG0014370	1	1	2	1	1	2	1	1	1	1	0	1	1	1
(null)	OG0014371	1	1	1	1	3	2	1	1	1	0	1	0	1	1
(null)	OG0014372	1	0	1	2	2	0	2	3	2	0	1	0	1	0
(null)	OG0014373	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	OG0014374	1	1	1	1	0	2	1	0	2	1	2	1	1	1
(null)	OG0014375	1	1	1	1	2	2	1	1	1	1	1	0	1	1
(null)	OG0014376	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014377	14	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0014378	1	1	1	1	1	1	1	2	1	1	0	1	2	1
(null)	OG0014379	1	1	2	2	1	2	1	0	1	1	0	1	1	1
(null)	OG0014380	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014381	1	1	1	1	1	2	1	1	1	0	1	2	1	1
(null)	OG0014382	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014383	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014384	1	1	1	1	1	2	1	1	1	1	0	2	1	1
(null)	OG0014385	1	1	1	1	1	2	1	1	1	0	1	2	1	1
(null)	OG0014386	1	1	1	1	1	2	1	2	0	1	2	0	1	1
(null)	OG0014387	1	1	1	1	2	2	1	0	1	1	0	2	1	1
(null)	OG0014388	1	1	1	1	1	2	1	1	1	1	0	2	1	1
(null)	OG0014389	1	2	1	1	1	2	1	0	1	1	1	1	1	1
(null)	OG0014390	1	1	1	1	0	2	1	0	0	2	2	2	1	1
(null)	OG0014391	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014392	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	OG0014393	1	0	1	1	1	2	1	1	1	1	1	2	1	1
(null)	OG0014394	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	OG0014395	1	0	1	1	1	2	1	0	1	0	3	1	2	1
(null)	OG0014396	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014397	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014398	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	OG0014399	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014400	1	1	1	1	1	2	1	0	1	1	1	1	1	2
(null)	OG0014401	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014402	1	1	1	1	1	2	1	0	1	1	0	3	1	1
(null)	OG0014403	1	0	1	1	3	2	1	1	1	0	1	1	1	1
(null)	OG0014404	1	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0014405	1	1	1	1	2	2	1	0	1	1	0	2	1	1
(null)	OG0014406	1	1	1	1	2	2	1	1	1	0	1	1	1	1
(null)	OG0014407	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014408	1	2	1	1	1	2	1	0	1	1	1	1	1	1
(null)	OG0014409	1	1	1	1	1	2	1	0	1	2	1	2	1	0
(null)	OG0014410	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014411	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014412	1	1	1	1	1	2	1	1	1	1	0	2	1	1
(null)	OG0014413	1	1	1	1	1	2	1	2	1	1	0	1	1	1
(null)	OG0014414	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0014415	1	1	1	1	1	2	1	1	2	0	1	1	1	1
(null)	OG0014416	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014417	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014418	1	1	1	1	2	2	1	0	1	2	0	1	1	1
(null)	OG0014419	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014420	1	1	0	1	1	1	1	1	1	0	4	1	1	1
(null)	OG0014421	1	0	1	1	1	2	1	0	1	1	1	3	1	1
(null)	OG0014422	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0014423	1	0	1	1	2	1	1	1	1	2	1	1	1	1
(null)	OG0014424	1	1	1	1	1	2	1	2	1	0	1	1	1	1
(null)	OG0014425	1	1	1	1	1	1	1	1	1	2	0	2	1	1
(null)	OG0014426	1	0	1	1	2	2	1	0	1	1	1	2	1	1
(null)	OG0014427	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014428	1	1	1	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0014429	1	1	1	1	2	2	1	1	1	0	0	2	1	1
(null)	OG0014430	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014431	1	0	1	1	1	2	2	1	1	1	2	0	1	1
(null)	OG0014432	1	1	1	1	2	2	1	0	1	2	2	0	0	1
(null)	OG0014433	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014434	1	1	1	1	1	2	1	1	0	0	2	2	1	1
(null)	OG0014435	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014436	1	1	1	1	1	2	1	1	1	0	2	1	1	1
(null)	OG0014437	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014438	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014439	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014440	1	3	1	1	0	2	1	1	1	0	2	0	1	1
(null)	OG0014441	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014442	1	1	1	1	3	2	1	1	1	0	1	0	1	1
(null)	OG0014443	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014444	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014445	1	0	1	1	2	2	1	0	1	2	2	0	1	1
(null)	OG0014446	1	1	1	1	2	2	1	0	0	1	2	1	1	1
(null)	OG0014447	2	1	1	1	0	2	1	1	1	1	1	1	1	1
(null)	OG0014448	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014449	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014450	1	0	1	1	2	2	1	1	1	0	1	2	1	1
(null)	OG0014451	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014452	1	1	1	1	2	2	1	1	1	1	0	1	1	1
(null)	OG0014453	1	1	1	1	3	2	1	1	1	0	1	0	1	1
(null)	OG0014454	2	1	1	1	2	2	1	0	0	1	1	1	1	1
(null)	OG0014455	1	1	1	1	3	2	1	1	0	1	1	0	1	1
(null)	OG0014456	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014457	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014458	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014459	1	1	1	1	1	2	1	0	2	1	0	2	1	1
(null)	OG0014460	1	1	1	1	4	1	1	1	1	1	0	1	1	0
(null)	OG0014461	1	0	1	1	4	1	1	1	1	1	1	0	1	1
(null)	OG0014462	1	1	1	1	1	2	1	1	1	1	0	2	1	1
(null)	OG0014463	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014464	1	1	1	1	2	1	1	2	1	1	0	2	0	1
(null)	OG0014465	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014466	1	1	1	1	1	2	1	0	2	1	1	1	1	1
(null)	OG0014467	1	1	2	1	2	2	1	1	1	0	1	0	1	1
(null)	OG0014468	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014469	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014470	1	1	1	1	1	2	1	1	1	0	2	1	1	1
(null)	OG0014471	1	1	1	1	1	1	1	1	1	0	4	0	1	1
(null)	OG0014472	1	1	1	1	1	2	1	0	0	1	2	2	1	1
(null)	OG0014473	1	1	1	1	1	2	1	0	0	1	2	2	1	1
(null)	OG0014474	1	1	1	1	2	2	1	0	1	2	1	0	1	1
(null)	OG0014475	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014476	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014477	1	0	1	1	1	2	2	1	1	1	1	1	1	1
(null)	OG0014478	1	1	1	1	1	1	2	1	1	1	2	0	1	1
(null)	OG0014479	1	0	1	1	2	2	1	0	0	2	1	2	1	1
(null)	OG0014480	1	1	1	1	3	2	1	1	1	0	1	0	1	1
(null)	OG0014481	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0014482	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014483	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014484	1	1	1	1	2	3	1	1	1	0	1	0	1	1
(null)	OG0014485	1	1	1	1	2	2	1	1	1	0	1	1	1	1
(null)	OG0014486	1	1	1	1	2	1	1	0	1	2	1	1	1	1
(null)	OG0014487	1	1	1	1	2	2	1	0	1	2	0	1	1	1
(null)	OG0014488	1	1	1	1	1	2	1	0	1	2	0	2	1	1
(null)	OG0014489	1	1	1	1	0	2	1	1	1	1	1	2	1	1
(null)	OG0014490	1	1	1	1	0	2	1	1	1	2	0	2	1	1
(null)	OG0014491	1	0	1	1	3	1	1	0	1	4	0	0	1	1
(null)	OG0014492	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014493	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014494	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014495	1	1	1	1	1	2	1	1	1	2	0	1	1	1
(null)	OG0014496	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014497	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	OG0014498	1	1	1	1	3	2	1	1	1	0	1	0	1	1
(null)	OG0014499	1	1	1	1	1	2	1	1	1	0	1	2	1	1
(null)	OG0014500	1	1	1	1	2	2	1	0	0	3	1	0	1	1
(null)	OG0014501	1	1	1	1	2	2	1	1	0	3	0	0	1	1
(null)	OG0014502	1	1	1	1	1	2	1	0	1	1	1	2	1	1
(null)	OG0014503	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014504	1	0	1	1	1	2	1	3	1	1	0	1	1	1
(null)	OG0014505	1	1	1	1	1	2	1	1	1	0	2	1	1	1
(null)	OG0014506	1	1	1	1	1	2	1	0	1	2	1	1	1	1
(null)	OG0014507	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0014508	1	1	1	1	1	2	1	0	1	1	2	1	1	1
(null)	OG0014509	1	1	1	1	1	2	1	1	1	1	2	0	1	1
(null)	OG0014510	1	1	1	1	1	2	1	1	0	1	1	2	1	1
(null)	OG0014511	1	1	1	1	2	2	1	1	1	0	2	0	1	1
(null)	OG0014512	1	1	1	1	1	2	1	0	1	1	1	1	2	1
(null)	OG0014513	1	2	1	1	1	2	1	0	1	1	0	2	1	1
(null)	OG0014514	1	1	1	1	1	2	1	1	1	1	1	1	1	1
